Ёи╫╩й╠╪Д	Ёи╫╩╪ш	╪ш╦Я╠Д╤╞	Ёи╫╩а©(йж)	Ёи╫╩╤Н(т╙)	птжй
15:00:00	3.51	--	0	0	бТел
15:00:00	3.51	-0.01	0	0	бТел
15:00:00	3.52	--	531	186912	бРел
14:59:58	3.52	0.01	760	267520	бРел
14:59:53	3.51	--	731	256580	бТел
14:59:47	3.51	-0.01	1097	385047	бТел
14:59:43	3.52	0.01	3779	1330208	бРел
14:59:38	3.51	-0.01	578	202878	бТел
14:59:32	3.52	0.01	1013	356576	бРел
14:59:28	3.51	--	3681	1292031	бТел
14:59:23	3.51	-0.01	997	349947	бТел
14:59:17	3.52	--	246	86592	бРел
14:59:13	3.52	--	545	191840	бРел
14:59:08	3.52	--	182	64064	бРел
14:59:02	3.52	--	147	51744	бРел
14:58:58	3.52	--	143	50336	бРел
14:58:53	3.52	0.01	1025	360800	бРел
14:58:47	3.51	--	400	140400	бТел
14:58:43	3.51	--	275	96525	бТел
14:58:38	3.51	--	25	8775	бТел
14:58:32	3.51	-0.01	253	88803	бТел
14:58:28	3.52	--	362	127424	бРел
14:58:23	3.52	0.01	76	26752	бРел
14:58:17	3.51	--	312	109512	бТел
14:58:13	3.51	-0.01	30063	10552113	бТел
14:58:07	3.52	0.01	142	49984	бРел
14:58:02	3.51	-0.01	310	108810	бТел
14:57:56	3.52	--	5	1760	бРел
14:57:53	3.52	0.01	10221	3597792	бРел
14:57:47	3.51	--	70	24570	бТел
14:57:41	3.51	--	300	105300	бТел
14:57:38	3.51	--	171	60020	бТел
14:57:32	3.51	-0.01	609	213759	бТел
14:57:26	3.52	0.01	10242	3605184	бРел
14:57:22	3.51	-0.01	11	3860	бТел
14:57:17	3.52	--	1169	411488	бРел
14:57:11	3.52	0.01	14	4928	бРел
14:57:07	3.51	--	30505	10707255	бТел
14:57:02	3.51	-0.01	1017	356967	бТел
14:56:56	3.52	0.01	26	9152	бРел
14:56:52	3.51	-0.01	371	130220	бТел
14:56:47	3.52	0.01	210	73920	бРел
14:56:41	3.51	--	5	1755	бТел
14:56:37	3.51	--	507	177957	бТел
14:56:32	3.51	--	454	159354	бТел
14:56:26	3.51	--	406	142506	бТел
14:56:22	3.51	--	1848	648648	бТел
14:56:17	3.51	-0.01	266	93366	бТел
14:56:11	3.52	0.01	438	154176	бРел
14:56:07	3.51	-0.01	333	116883	бТел
14:56:02	3.52	--	2175	765600	бРел
14:55:56	3.52	0.01	272	95744	бРел
14:55:52	3.51	-0.01	270	94770	бТел
14:55:47	3.52	0.01	452	159104	бРел
14:55:37	3.51	--	127	44577	бТел
14:55:32	3.51	-0.01	96	33696	бТел
14:55:26	3.52	--	118	41536	бРел
14:55:22	3.52	0.01	740	260480	бРел
14:55:17	3.51	-0.01	103	36153	бТел
14:55:11	3.52	0.01	34	11968	бРел
14:55:07	3.51	-0.01	2657	932607	бТел
14:55:02	3.52	--	57	20064	бРел
14:54:56	3.52	--	134	47168	бРел
14:54:52	3.52	0.01	318	111936	бРел
14:54:41	3.51	--	2	702	бТел
14:54:37	3.51	--	759	266409	бТел
14:54:32	3.51	--	58	20358	бТел
14:54:26	3.51	--	473	166023	бТел
14:54:22	3.51	-0.01	108	37908	бТел
14:54:17	3.52	--	299	105248	бРел
14:54:11	3.52	--	33	11616	бРел
14:54:07	3.52	0.01	100	35200	бРел
14:54:02	3.51	-0.01	619	217269	бТел
14:53:56	3.52	0.01	31	10912	бРел
14:53:52	3.51	-0.01	521	182871	бТел
14:53:47	3.52	0.01	599	210848	бРел
14:53:41	3.51	--	400	140400	бТел
14:53:37	3.51	-0.01	2973	1043522	бТел
14:53:32	3.52	0.01	948	333696	бРел
14:53:26	3.51	-0.01	366	128465	бТел
14:53:22	3.52	--	88	30976	бРел
14:53:17	3.52	--	90	31680	бРел
14:53:11	3.52	0.01	41	14432	бРел
14:53:07	3.51	--	281	98631	бТел
14:53:02	3.51	--	962	337662	бТел
14:52:52	3.51	--	6569	2305719	бТел
14:52:47	3.51	--	1144	401544	бТел
14:52:41	3.51	-0.01	8513	2988063	бТел
