Ёи╫╩й╠╪Д	Ёи╫╩╪ш	╪ш╦Я╠Д╤╞	Ёи╫╩а©(йж)	Ёи╫╩╤Н(т╙)	птжй
15:00:00	5.94	-0.01	0	0	бТел
15:00:00	5.95	--	89	52955	бРел
14:59:59	5.95	0.01	615	365925	бРел
14:59:54	5.94	-0.01	78	46332	бТел
14:59:50	5.95	0.01	116	69020	бРел
14:59:45	5.94	--	368	218592	бТел
14:59:39	5.94	--	35	20790	бТел
14:59:35	5.94	--	185	109890	бТел
14:59:30	5.94	--	113	67122	бТел
14:59:24	5.94	0.01	8212	4877928	бРел
14:59:20	5.93	--	428	253804	бРел
14:59:15	5.93	-0.01	1160	687880	бТел
14:59:09	5.94	--	106	62964	бРел
14:59:05	5.94	--	420	249480	бРел
14:59:00	5.94	0.01	555	329670	бРел
14:58:54	5.93	-0.01	90	53370	бТел
14:58:50	5.94	--	238	141372	бРел
14:58:45	5.94	--	130	77220	бРел
14:58:39	5.94	0.01	155	92070	бРел
14:58:34	5.93	-0.01	938	556234	бТел
14:58:30	5.94	--	345	204930	бРел
14:58:24	5.94	--	344	204336	бРел
14:58:14	5.94	--	162	96228	бРел
14:58:09	5.94	0.01	158	93852	бРел
14:58:04	5.93	-0.01	19	11267	бТел
14:57:59	5.94	0.01	27	16038	бРел
14:57:54	5.93	--	53	31429	бТел
14:57:49	5.93	--	114	67602	бТел
14:57:44	5.93	--	970	575210	бТел
14:57:39	5.93	--	15	8895	бТел
14:57:34	5.93	--	48	28464	бТел
14:57:29	5.93	--	895	530735	бРел
14:57:24	5.93	--	197	116821	бРел
14:57:19	5.93	--	14	8302	бРел
14:57:14	5.93	--	177	104961	бРел
14:57:09	5.93	--	214	126902	бРел
14:57:03	5.93	0.01	970	575210	бРел
14:56:59	5.92	--	424	251008	бТел
14:56:54	5.92	--	353	208976	бТел
14:56:48	5.92	-0.01	30	17760	бТел
14:56:44	5.93	0.01	599	355207	бРел
14:56:39	5.92	--	79	46768	бТел
14:56:33	5.92	-0.01	132	78144	бТел
14:56:29	5.93	--	778	461354	бРел
14:56:24	5.93	--	236	139948	бРел
14:56:18	5.93	0.01	2	1186	бРел
14:56:14	5.92	--	87	51504	бТел
14:56:09	5.92	-0.01	424	251008	бТел
14:56:03	5.93	0.01	155	91915	бРел
14:55:59	5.92	--	176	104192	бТел
14:55:54	5.92	-0.01	234	138528	бТел
14:55:48	5.93	--	45	26685	бРел
14:55:44	5.93	--	58	34394	бРел
14:55:39	5.93	0.01	23	13639	бРел
14:55:33	5.92	-0.01	5212	3085504	бТел
14:55:29	5.93	--	385	228305	бРел
14:55:24	5.93	0.01	345	204585	бРел
14:55:18	5.92	--	361	213712	бТел
14:55:14	5.92	-0.01	31	18352	бТел
14:55:09	5.93	0.01	269	159517	бРел
14:55:03	5.92	--	22	13024	бТел
14:54:59	5.92	-0.01	395	233840	бТел
14:54:54	5.93	0.01	42	24906	бРел
14:54:48	5.92	-0.01	2	1184	бТел
14:54:44	5.93	0.01	172	101996	бРел
