Ёи╫╩й╠╪Д	Ёи╫╩╪ш	╪ш╦Я╠Д╤╞	Ёи╫╩а©(йж)	Ёи╫╩╤Н(т╙)	птжй
15:00:00	3.4	--	0	0	бРел
15:00:00	3.4	0.01	0	0	бРел
15:00:00	3.39	--	368	124752	бТел
14:59:55	3.39	--	316	107124	бТел
14:59:49	3.39	--	117	39663	бТел
14:59:46	3.39	--	484	164076	бТел
14:59:40	3.39	--	1729	586131	бТел
14:59:31	3.39	-0.01	176	59664	бТел
14:59:25	3.4	0.01	262	89080	бРел
14:59:19	3.39	-0.01	71	24069	бТел
14:59:16	3.4	--	164	55760	бРел
14:59:10	3.4	0.01	115	39100	бРел
14:59:04	3.39	-0.01	6	2034	бТел
14:59:00	3.4	0.01	266	90440	бРел
14:58:55	3.39	-0.01	165	55935	бТел
14:58:49	3.4	0.01	26	8840	бРел
14:58:45	3.39	-0.01	26	8814	бТел
14:58:40	3.4	0.01	60	20400	бРел
14:58:34	3.39	-0.01	50	16950	бТел
14:58:30	3.4	--	5	1700	бРел
14:58:25	3.4	0.01	245	83300	бРел
14:58:19	3.39	-0.01	58	19662	бТел
14:58:15	3.4	0.01	151	51340	бРел
14:58:10	3.39	--	36	12204	бТел
14:58:04	3.39	-0.01	49	16611	бТел
14:58:00	3.4	--	14	4760	бРел
14:57:55	3.4	--	648	220320	бРел
14:57:45	3.4	0.01	97	32980	бРел
14:57:40	3.39	-0.01	108	36612	бТел
14:57:30	3.4	0.01	6	2040	бРел
14:57:25	3.39	--	105	35595	бТел
14:57:19	3.39	-0.01	119	40341	бТел
14:57:15	3.4	--	627	213180	бРел
14:57:10	3.4	--	375	127500	бРел
14:57:04	3.4	--	100	34000	бРел
14:57:00	3.4	--	8	2720	бРел
14:56:55	3.4	0.01	92	31280	бРел
14:56:49	3.39	--	35	11865	бТел
14:56:40	3.39	--	48	16272	бТел
14:56:34	3.39	-0.01	41	13899	бТел
14:56:30	3.4	0.01	358	121720	бРел
14:56:25	3.39	--	488	165435	бТел
14:56:19	3.39	--	13	4407	бТел
14:56:15	3.39	--	770	261030	бТел
