Ёи╫╩й╠╪Д	Ёи╫╩╪ш	╪ш╦Я╠Д╤╞	Ёи╫╩а©(йж)	Ёи╫╩╤Н(т╙)	птжй
15:00:00	7.44	--	0	0	бРел
15:00:00	7.44	-0.01	434	322896	жпптел
14:59:59	7.45	0.01	2642	1968290	бРел
14:59:54	7.44	--	1989	1479816	бРел
14:59:48	7.44	--	2480	1845120	бТел
14:59:44	7.44	-0.01	334	248496	бТел
14:59:39	7.45	--	2635	1963075	бРел
14:59:33	7.45	--	4091	3047795	бРел
14:59:27	7.45	0.01	500	372500	бРел
14:59:24	7.44	--	2893	2152392	бТел
14:59:18	7.44	--	1800	1339200	бТел
14:59:12	7.44	-0.01	331	246264	бТел
14:59:09	7.45	0.01	2399	1787255	бРел
14:59:03	7.44	--	1362	1013328	бТел
14:58:59	7.44	--	726	540144	бТел
14:58:54	7.44	--	1459	1085496	бТел
14:58:48	7.44	--	3863	2874072	бРел
14:58:42	7.44	0.01	438	325872	бРел
14:58:39	7.43	-0.01	1235	917605	бТел
14:58:33	7.44	--	1885	1402440	бРел
14:58:27	7.44	--	1955	1454520	бРел
14:58:24	7.44	--	2320	1726080	бРел
14:58:18	7.44	--	1082	805008	бРел
14:58:12	7.44	--	351	261144	бРел
14:58:09	7.44	0.01	965	717960	бРел
14:58:03	7.43	--	557	413851	бТел
14:57:57	7.43	--	2341	1739363	бТел
14:57:51	7.43	--	803	596629	бТел
14:57:48	7.43	-0.01	3949	2934107	бТел
14:57:42	7.44	0.01	7877	5860488	бРел
14:57:36	7.43	-0.01	5478	4070154	бТел
14:57:33	7.44	--	1302	968688	бРел
14:57:27	7.44	0.01	6084	4526525	бРел
14:57:23	7.43	--	1028	763804	бРел
14:57:18	7.43	--	4221	3136916	бТел
14:57:12	7.43	-0.01	4582	3404426	бТел
14:57:08	7.44	--	978	727632	бРел
14:57:03	7.44	0.01	2241	1668033	бРел
14:56:57	7.43	-0.01	718	533474	бТел
14:56:51	7.44	0.01	651	484344	бРел
14:56:48	7.43	-0.01	1745	1296535	бТел
14:56:42	7.44	--	1374	1022256	бРел
14:56:37	7.44	--	1803	1341432	бРел
14:56:33	7.44	0.01	2410	1793040	бРел
14:56:28	7.43	-0.01	953	708079	бТел
14:56:21	7.44	--	2268	1687392	бРел
14:56:18	7.44	--	845	628680	бРел
14:56:12	7.44	--	4917	3658248	бРел
14:56:08	7.44	0.01	1075	799800	бРел
14:56:03	7.43	--	1316	977788	бТел
14:55:57	7.43	--	751	557993	бТел
14:55:53	7.43	--	1050	780150	бТел
14:55:48	7.43	--	691	513413	бТел
14:55:42	7.43	--	734	545406	бТел
14:55:36	7.43	--	376	279368	бТел
14:55:33	7.43	--	1210	899030	бТел
14:55:27	7.43	--	855	635265	бРел
14:55:24	7.43	--	548	407164	бРел
14:55:18	7.43	--	1699	1262357	бТел
14:55:12	7.43	--	3535	2626579	бТел
14:55:06	7.43	-0.01	1415	1051345	бТел
14:55:03	7.44	0.01	794	590736	бРел
14:54:57	7.43	--	525	390075	бТел
14:54:51	7.43	-0.01	1236	918348	бТел
14:54:48	7.44	0.01	3015	2243160	бРел
14:54:42	7.43	-0.01	1733	1287619	бТел
14:54:36	7.44	--	1043	775992	бРел
14:54:33	7.44	0.01	4388	3264672	бРел
14:54:27	7.43	--	2195	1630885	бТел
14:54:21	7.43	-0.01	1536	1141248	бТел
14:54:18	7.44	--	532	395808	бРел
14:54:12	7.44	0.01	2422	1801968	бРел
14:54:06	7.43	-0.01	871	647153	бТел
14:54:03	7.44	0.01	1010	751440	бРел
14:53:57	7.43	--	861	639723	бТел
14:53:51	7.43	--	209	155287	бТел
14:53:48	7.43	-0.01	232	172376	бТел
14:53:41	7.44	--	942	700848	бРел
14:53:36	7.44	--	211	156984	бРел
14:53:32	7.44	0.01	1838	1367472	бРел
14:53:27	7.43	-0.01	1352	1004536	бТел
14:53:22	7.44	--	344	255936	бРел
14:53:18	7.44	--	982	730608	бРел
14:53:12	7.44	--	1059	787896	бТел
14:53:06	7.44	--	1154	858576	бРел
14:53:03	7.44	--	2431	1808664	бТел
14:52:57	7.44	--	640	476160	бТел
14:52:51	7.44	--	988	735072	бРел
14:52:48	7.44	--	996	741024	бРел
14:52:42	7.44	0.01	1628	1211232	бРел
14:52:36	7.43	-0.01	208	154544	бТел
14:52:33	7.44	--	632	470208	бРел
14:52:27	7.44	--	319	237336	бРел
14:52:21	7.44	--	587	436728	бРел
14:52:18	7.44	--	2283	1698552	бТел
14:52:12	7.44	--	1058	787152	бТел
14:52:07	7.44	--	1487	1106328	бТел
14:52:03	7.44	--	1434	1066896	бТел
14:51:57	7.44	--	8781	6533064	бРел
14:51:51	7.44	0.01	924	687456	бРел
14:51:46	7.43	-0.01	257	190951	бТел
14:51:42	7.44	0.01	891	662904	бРел
14:51:38	7.43	-0.01	3275	2433325	бТел
14:51:30	7.44	--	147	109368	бРел
14:51:27	7.44	0.01	762	566928	бРел
14:51:21	7.43	--	2590	1924370	бТел
14:51:16	7.43	-0.01	189	140427	бТел
14:51:12	7.44	0.01	1396	1038624	бРел
14:51:06	7.43	--	337	250391	бТел
14:51:02	7.43	--	1021	758603	бТел
14:50:57	7.43	--	563	418309	бТел
14:50:52	7.43	--	154	114422	бТел
14:50:47	7.43	--	3523	2618257	бРел
14:50:42	7.43	--	761	565423	бРел
14:50:36	7.43	--	1044	775692	бРел
14:50:32	7.43	--	625	464375	бРел
14:50:27	7.43	--	1059	786837	бРел
14:50:21	7.43	--	2110	1567804	бТел
14:50:17	7.43	-0.01	637	473291	бТел
14:50:12	7.44	--	2763	2055672	бРел
14:50:06	7.44	--	634	471696	бРел
14:50:02	7.44	--	441	328104	бРел
14:49:57	7.44	--	1491	1109304	бРел
14:49:51	7.44	0.01	1539	1145016	бРел
14:49:45	7.43	-0.01	317	235531	бТел
14:49:42	7.44	--	770	572880	бРел
14:49:35	7.44	--	313	232872	бРел
14:49:31	7.44	0.01	245	182280	бРел
14:49:27	7.43	--	581	431683	бТел
14:49:21	7.43	-0.01	313	232559	бТел
14:49:16	7.44	0.01	1612	1199328	бРел
14:49:12	7.43	--	1159	861137	бТел
14:49:06	7.43	-0.01	883	656737	бТел
14:49:00	7.44	0.01	169	125736	бРел
14:48:57	7.43	-0.01	1448	1075864	бТел
14:48:51	7.44	0.01	1186	882384	бРел
14:48:46	7.43	0.01	325	241475	бРел
14:48:42	7.42	-0.01	6089	4518038	бТел
14:48:36	7.43	--	671	498553	бТел
14:48:30	7.43	--	287	213241	бТел
14:48:27	7.43	--	682	506726	бТел
14:48:21	7.43	--	516	383388	бТел
14:48:15	7.43	--	616	457688	бТел
14:48:12	7.43	--	563	418309	бТел
14:48:06	7.43	0.01	2160	1604880	бРел
14:48:01	7.42	-0.01	780	578760	бТел
14:47:57	7.43	0.01	1358	1008994	бРел
14:47:51	7.42	-0.01	983	729386	бТел
14:47:46	7.43	0.01	3716	2760988	бРел
14:47:42	7.42	-0.01	2050	1521100	бТел
14:47:36	7.43	--	1164	864852	бРел
14:47:30	7.43	0.01	128	95104	бРел
14:47:27	7.42	--	1498	1111516	бТел
14:47:21	7.42	-0.01	1138	844396	бТел
14:47:15	7.43	--	477	354411	бРел
14:47:12	7.43	--	671	498553	бРел
14:47:06	7.43	--	615	456945	бРел
14:47:02	7.43	--	459	341037	бРел
14:46:57	7.43	--	621	461403	бРел
14:46:51	7.43	--	892	662756	бРел
14:46:46	7.43	-0.01	99	73557	бТел
14:46:41	7.44	0.01	486	361584	бРел
14:46:36	7.43	--	551	409393	бРел
14:46:30	7.43	--	329	244447	бРел
14:46:26	7.43	--	563	418309	бРел
14:46:21	7.43	--	1867	1387181	бТел
14:46:16	7.43	--	481	357383	бТел
14:46:12	7.43	--	832	618176	бТел
14:46:06	7.43	--	262	194666	бТел
14:46:00	7.43	--	1061	788323	бТел
14:45:57	7.43	--	1299	965157	бТел
14:45:51	7.43	-0.01	1918	1425074	бТел
14:45:46	7.44	0.01	330	245520	бРел
14:45:42	7.43	--	619	459917	бТел
14:45:36	7.43	-0.01	630	468090	бТел
14:45:31	7.44	0.01	543	403992	бРел
14:45:25	7.43	-0.01	208	154544	бТел
14:45:21	7.44	--	1802	1340688	бРел
14:45:15	7.44	0.01	612	455328	бРел
14:45:08	7.43	--	290	215470	бТел
14:45:06	7.43	-0.01	277	205811	бТел
14:45:00	7.44	--	494	367536	бРел
14:44:56	7.44	0.01	147	109368	бРел
14:44:51	7.43	--	322	239246	бТел
14:44:45	7.43	-0.01	674	500782	бТел
14:44:38	7.44	--	99	73656	бРел
14:44:36	7.44	0.01	533	396552	бРел
14:44:30	7.43	-0.01	254	188722	бТел
14:44:25	7.44	--	189	140616	бТел
14:44:20	7.44	--	849	631656	бРел
14:44:16	7.44	--	173	128712	бРел
14:44:10	7.44	0.01	185	137640	бРел
14:44:06	7.43	--	579	430197	бТел
14:44:01	7.43	-0.01	365	271195	бТел
14:43:56	7.44	0.01	149	110856	жпптел
14:43:51	7.43	-0.01	677	503011	бТел
14:43:45	7.44	--	1230	915120	бРел
14:43:39	7.44	--	216	160704	бРел
14:43:36	7.44	0.01	475	353400	бРел
14:43:30	7.43	-0.01	1174	872282	бТел
14:43:24	7.44	--	285	212040	бРел
14:43:21	7.44	--	1148	854112	бРел
14:43:15	7.44	--	385	286440	бРел
14:43:10	7.44	-0.01	973	723912	бТел
14:43:06	7.45	0.01	275	204875	бРел
14:43:00	7.44	--	618	459792	бТел
14:42:55	7.44	-0.01	439	326616	бТел
14:42:51	7.45	--	2922	2176890	бРел
14:42:45	7.45	--	440	327800	бРел
14:42:39	7.45	--	220	163900	бРел
14:42:35	7.45	--	1037	772565	бРел
14:42:30	7.45	--	967	721025	бТел
14:42:26	7.45	--	112	83440	бТел
14:42:21	7.45	--	1346	1002770	бТел
14:42:15	7.45	-0.01	590	439550	бТел
14:42:09	7.46	0.01	148	110408	бРел
14:42:05	7.45	--	3444	2565780	бТел
14:42:00	7.45	-0.01	631	470095	бТел
14:41:54	7.46	--	39	29094	бРел
14:41:51	7.46	--	138	102948	бРел
14:41:45	7.46	--	1118	834028	бТел
14:41:40	7.46	-0.01	359	267814	бТел
14:41:36	7.47	0.01	594	443718	бРел
14:41:30	7.46	0.01	2285	1704610	бРел
14:41:24	7.45	-0.01	70	52150	бТел
14:41:21	7.46	--	549	409554	бРел
14:41:14	7.46	--	544	405824	бРел
14:41:10	7.46	-0.01	642	478932	бТел
14:41:05	7.47	--	370	276390	бРел
14:41:00	7.47	--	2348	1753956	бРел
14:40:54	7.47	--	130	97110	бРел
14:40:50	7.47	--	994	742518	бРел
14:40:45	7.47	-0.01	1137	849682	бТел
14:40:40	7.48	0.01	542	405416	бРел
14:40:36	7.47	-0.01	6649	4966803	бТел
14:40:30	7.48	0.01	1084	810832	бРел
14:40:24	7.47	--	255	190485	бТел
14:40:21	7.47	--	880	657360	бТел
14:40:15	7.47	--	1486	1110042	бТел
14:40:09	7.47	-0.01	505	377235	бТел
14:40:06	7.48	0.02	1801	1347551	бРел
14:40:00	7.46	-0.01	303	226224	бТел
14:39:53	7.47	--	391	292077	бРел
14:39:51	7.47	--	592	442224	бРел
14:39:45	7.47	--	704	526082	бРел
14:39:39	7.47	--	694	518418	бРел
14:39:36	7.47	-0.01	3152	2354783	бТел
14:39:30	7.48	--	780	583746	бРел
14:39:24	7.48	0.01	365	273221	бРел
14:39:21	7.47	--	7593	5671971	бРел
14:39:14	7.47	-0.01	1751	1307997	бТел
14:39:09	7.48	0.01	420	314160	бРел
14:39:05	7.47	--	1967	1469349	бТел
14:39:00	7.47	--	4551	3399597	бРел
14:38:54	7.47	--	2638	1970586	бРел
14:38:51	7.47	0.01	2773	2071431	бРел
14:38:45	7.46	--	409	305114	бТел
14:38:39	7.46	--	223	166358	бТел
14:38:34	7.46	--	687	513001	бРел
14:38:29	7.46	--	1988	1483048	бРел
14:38:24	7.46	0.01	2233	1665818	бРел
14:38:20	7.45	-0.01	67	49915	бТел
14:38:15	7.46	--	312	232752	бРел
14:38:09	7.46	0.01	227	169342	бРел
14:38:04	7.45	--	91	67795	бТел
14:38:00	7.45	--	1501	1118245	бТел
14:37:54	7.45	--	3462	2579190	бРел
14:37:48	7.45	--	520	387400	бРел
14:37:45	7.45	--	482	359090	бРел
14:37:38	7.45	--	705	525225	бРел
14:37:33	7.45	--	829	617605	бРел
14:37:30	7.45	--	1777	1323865	бРел
14:37:24	7.45	--	987	735315	бРел
14:37:20	7.45	0.01	116	86420	бРел
14:37:15	7.44	-0.01	1443	1073592	бТел
14:37:09	7.45	0.01	2888	2151560	бРел
14:37:03	7.44	-0.01	225	167400	бТел
14:37:00	7.45	--	571	425395	бРел
14:36:54	7.45	--	2337	1741065	бРел
14:36:48	7.45	0.01	104	77480	бРел
14:36:45	7.44	--	270	200880	бТел
14:36:39	7.44	--	2438	1813872	бТел
14:36:35	7.44	--	274	203856	бТел
14:36:30	7.44	--	447	332568	бТел
14:36:24	7.44	--	1338	995472	бРел
14:36:19	7.44	0.01	585	435240	бРел
