Ёи╫╩й╠╪Д	Ёи╫╩╪ш	╪ш╦Я╠Д╤╞	Ёи╫╩а©(йж)	Ёи╫╩╤Н(т╙)	птжй
15:00:00	6.85	--	0	0	бРел
14:59:59	6.85	--	61	41785	бРел
14:59:59	6.85	--	1028	704180	бРел
14:59:56	6.85	--	721	493885	бРел
14:59:50	6.85	0.01	379	259615	бРел
14:59:46	6.84	-0.01	859	587556	бТел
14:59:41	6.85	--	546	374010	бРел
14:59:34	6.85	--	1857	1272045	бРел
14:59:31	6.85	--	1846	1264510	бРел
14:59:25	6.85	-0.01	2724	1865940	бТел
14:59:20	6.86	0.01	178	122108	бРел
14:59:16	6.85	-0.01	5371	3679135	бТел
14:59:10	6.86	0.01	900	617400	бРел
14:59:04	6.85	--	250	171250	бТел
14:59:01	6.85	-0.01	7462	5111470	бТел
14:58:55	6.86	--	701	480886	бРел
14:58:50	6.86	--	1244	853384	бРел
14:58:46	6.86	0.01	205	140630	бРел
14:58:40	6.85	--	2082	1426170	бТел
14:58:35	6.85	--	317	217145	бТел
14:58:31	6.85	--	223	152755	бТел
14:58:25	6.85	--	3873	2653005	бТел
14:58:19	6.85	--	482	330170	бТел
14:58:16	6.85	--	200	137000	бТел
14:58:10	6.85	--	446	305510	бТел
14:58:03	6.85	--	583	399355	бТел
14:58:01	6.85	--	570	390450	бТел
14:57:55	6.85	--	1668	1142580	бРел
14:57:50	6.85	--	401	274685	бРел
14:57:44	6.85	--	683	467855	бТел
14:57:40	6.85	--	567	388395	бТел
14:57:34	6.85	--	3952	2707120	бТел
14:57:31	6.85	--	1069	732265	бТел
14:57:25	6.85	--	4242	2905770	бРел
14:57:20	6.85	0.01	1447	991195	бРел
14:57:16	6.84	-0.01	738	504792	бТел
14:57:11	6.85	--	1121	767885	бРел
14:57:05	6.85	0.01	135	92475	бРел
14:57:01	6.84	-0.01	1116	763344	бТел
14:56:55	6.85	--	849	581565	бРел
14:56:49	6.85	--	140	95900	бРел
14:56:46	6.85	--	858	587730	бРел
14:56:40	6.85	--	7318	5012830	бТел
14:56:34	6.85	--	377	258245	бТел
14:56:31	6.85	--	104	71240	бТел
14:56:25	6.85	--	1192	816520	бТел
14:56:19	6.85	--	219	150015	бТел
14:56:16	6.85	--	1866	1278210	бРел
14:56:10	6.85	--	273	187005	бРел
14:56:05	6.85	-0.01	3329	2280365	бТел
14:55:59	6.86	--	72	49392	бРел
14:55:56	6.86	--	597	409542	бРел
14:55:49	6.86	--	637	436982	бРел
14:55:45	6.86	--	431	295666	бРел
14:55:41	6.86	0.01	488	334768	бРел
14:55:35	6.85	-0.01	1260	863100	бТел
14:55:30	6.86	0.01	462	316932	бРел
14:55:26	6.85	--	363	248655	бТел
14:55:19	6.85	--	530	363050	бТел
14:55:14	6.85	--	301	206185	бРел
14:55:10	6.85	--	838	574030	бТел
14:55:04	6.85	--	962	658970	бРел
14:55:01	6.85	--	420	287700	бРел
14:54:55	6.85	--	1250	856250	бРел
14:54:50	6.85	--	503	344555	бРел
14:54:45	6.85	--	173	118505	бРел
14:54:41	6.85	--	247	169195	бРел
14:54:34	6.85	--	1167	799395	бРел
14:54:29	6.85	--	317	217145	бРел
14:54:25	6.85	--	1169	800765	бРел
14:54:19	6.85	--	1142	782270	бРел
14:54:14	6.85	0.01	291	199335	бРел
14:54:10	6.84	--	2672	1827648	бТел
14:54:04	6.84	--	1879	1285236	бТел
14:53:58	6.84	--	855	584820	бТел
14:53:55	6.84	--	914	625176	бТел
14:53:49	6.84	-0.01	663	453492	бТел
14:53:44	6.85	--	205	140425	бРел
14:53:40	6.85	--	429	293865	бРел
14:53:34	6.85	--	2591	1774835	бРел
14:53:29	6.85	0.01	252	172620	бРел
14:53:25	6.84	--	840	574560	бТел
14:53:19	6.84	--	788	538992	бТел
14:53:13	6.84	--	110	75240	бТел
14:53:10	6.84	--	669	457596	бТел
14:53:04	6.84	--	579	396036	бРел
14:52:59	6.84	--	1090	745560	бРел
14:52:55	6.84	--	2292	1567728	бРел
14:52:50	6.84	0.01	1144	782496	бРел
14:52:44	6.83	-0.01	457	312131	бТел
14:52:40	6.84	0.01	1009	690156	бРел
14:52:35	6.83	-0.01	1741	1189103	бТел
14:52:29	6.84	0.01	774	529416	бРел
14:52:25	6.83	-0.01	1038	708954	бТел
14:52:19	6.84	--	2682	1834488	бРел
14:52:13	6.84	0.01	212	145008	бРел
14:52:10	6.83	-0.01	1292	882436	бТел
14:52:04	6.84	--	765	523260	бРел
14:51:58	6.84	--	509	348156	бРел
14:51:55	6.84	--	1163	795492	бРел
14:51:49	6.84	--	751	513684	бРел
14:51:44	6.84	--	363	248292	бРел
14:51:40	6.84	--	903	617652	бРел
14:51:34	6.84	0.01	990	677160	бРел
14:51:29	6.83	-0.01	457	312131	бТел
14:51:25	6.84	--	885	605340	бРел
14:51:20	6.84	--	1564	1069776	бТел
14:51:13	6.84	--	905	619020	бРел
14:51:10	6.84	--	700	478800	бТел
14:51:05	6.84	--	1325	906300	бТел
14:50:58	6.84	--	392	268128	бРел
14:50:55	6.84	--	626	428184	бТел
14:50:49	6.84	--	2330	1593720	бРел
14:50:44	6.84	--	1262	863208	бРел
14:50:40	6.84	--	1482	1013688	бТел
14:50:34	6.84	--	870	595080	бТел
14:50:29	6.84	--	277	189468	бТел
14:50:25	6.84	--	1211	828495	бРел
14:50:19	6.84	0.01	1578	1079352	бРел
14:50:14	6.83	--	1466	1001278	бТел
14:50:10	6.83	-0.01	5677	3877391	бТел
14:50:04	6.84	0.01	588	402192	бРел
14:49:58	6.83	-0.01	1464	999912	бТел
14:49:55	6.84	--	699	478116	бРел
14:49:49	6.84	--	2106	1440504	бТел
14:49:43	6.84	-0.01	126	86184	бТел
14:49:40	6.85	0.01	1375	941875	бРел
14:49:34	6.84	--	1059	724356	бРел
14:49:28	6.84	-0.01	133	90972	бТел
14:49:25	6.85	0.01	5273	3612005	бРел
14:49:19	6.84	--	680	465120	бТел
14:49:13	6.84	-0.01	936	640224	бТел
14:49:07	6.85	0.01	355	243175	бРел
14:49:04	6.84	-0.01	1743	1192212	бТел
14:48:58	6.85	0.01	742	508270	бРел
14:48:52	6.84	-0.01	538	367992	бТел
14:48:49	6.85	--	1887	1292595	бРел
14:48:43	6.85	--	3839	2629715	бРел
14:48:37	6.85	0.01	345	236325	бРел
14:48:34	6.84	-0.01	1900	1299600	бТел
14:48:28	6.85	--	851	582935	бРел
14:48:23	6.85	--	461	315785	бРел
14:48:19	6.85	--	8297	5683445	бТел
14:48:13	6.85	-0.01	11353	7776805	бТел
14:48:08	6.86	--	133	91238	бРел
14:48:05	6.86	0.01	727	498722	бРел
14:47:58	6.85	--	1459	999415	бТел
14:47:52	6.85	--	326	223310	бТел
14:47:49	6.85	-0.01	1231	843235	бТел
14:47:44	6.86	--	920	631120	бРел
14:47:37	6.86	--	138	94668	бРел
14:47:34	6.86	--	507	347802	бРел
14:47:28	6.86	-0.01	3506	2405116	бТел
14:47:22	6.87	0.01	46	31602	бРел
14:47:19	6.86	-0.01	1229	843094	бТел
14:47:12	6.87	0.01	473	324951	бРел
14:47:07	6.86	--	296	203056	бТел
