Ёи╫╩й╠╪Д	Ёи╫╩╪ш	╪ш╦Я╠Д╤╞	Ёи╫╩а©(йж)	Ёи╫╩╤Н(т╙)	птжй
15:00:00	6.27	--	0	0	бРел
15:00:00	6.27	0.01	23	14420	бРел
14:59:59	6.26	-0.01	1100	688600	бТел
14:59:55	6.27	--	251	157377	бРел
14:59:50	6.27	--	424	265848	бРел
14:59:44	6.27	--	3155	1978184	бРел
14:59:40	6.27	--	76	47652	бРел
14:59:35	6.27	0.01	764	479027	бРел
14:59:29	6.26	-0.01	431	269806	бТел
14:59:25	6.27	--	1437	900998	бРел
14:59:20	6.27	--	1928	1208856	бТел
14:59:14	6.27	--	807	505988	бТел
14:59:10	6.27	--	230	144210	бТел
14:59:05	6.27	--	620	388740	бТел
14:58:59	6.27	--	234	146718	бТел
14:58:55	6.27	--	716	449421	бТел
14:58:50	6.27	--	470	294690	бТел
14:58:44	6.27	--	768	481535	бТел
14:58:40	6.27	--	329	206283	бТел
14:58:35	6.27	--	701	439664	бРел
14:58:29	6.27	0.01	797	499718	бРел
14:58:25	6.26	-0.01	464	290464	бТел
14:58:20	6.27	--	432	270864	бРел
14:58:14	6.27	--	1525	956174	бРел
14:58:10	6.27	0.01	285	178695	бРел
14:58:05	6.26	-0.01	1732	1084232	бТел
14:57:59	6.27	--	1069	670263	бРел
14:57:54	6.27	--	139	87153	бРел
14:57:50	6.27	--	736	461471	бРел
14:57:44	6.27	--	2439	1529253	бРел
14:57:40	6.27	--	286	179322	бРел
14:57:35	6.27	--	444	278388	бРел
14:57:29	6.27	--	466	292182	бРел
14:57:24	6.27	--	188	117875	бРел
14:57:19	6.27	--	1068	669636	бРел
14:57:14	6.27	--	463	290301	бРел
14:57:09	6.27	--	259	162393	бРел
14:57:04	6.27	0.01	244	152988	бРел
14:56:59	6.26	--	484	302984	бТел
14:56:54	6.26	--	35	21910	бТел
14:56:49	6.26	-0.01	644	403144	бТел
14:56:44	6.27	--	316	198132	бРел
14:56:39	6.27	0.01	363	227600	бРел
14:56:34	6.26	--	660	413160	бТел
14:56:29	6.26	--	679	425054	бТел
14:56:24	6.26	--	299	187174	бТел
14:56:19	6.26	-0.01	1756	1099256	бТел
14:56:14	6.27	0.01	806	505361	бРел
14:56:09	6.26	--	241	150866	бТел
14:56:04	6.26	--	440	275440	бТел
14:55:59	6.26	-0.01	1497	937122	бТел
14:55:53	6.27	0.01	574	359898	бРел
14:55:49	6.26	--	375	234750	бТел
14:55:44	6.26	--	920	575920	бТел
14:55:38	6.26	--	277	173402	бТел
14:55:34	6.26	--	1232	771232	бТел
14:55:29	6.26	--	869	543994	бТел
14:55:23	6.26	-0.01	298	186548	бТел
14:55:19	6.27	0.01	673	421971	бРел
14:55:14	6.26	--	568	355568	бТел
14:55:08	6.26	--	351	219726	бТел
14:55:04	6.26	--	3256	2038256	бТел
14:54:59	6.26	--	1362	853175	бРел
14:54:53	6.26	--	30	18780	бРел
14:54:49	6.26	--	1231	770606	бРел
14:54:44	6.26	--	803	502678	бТел
14:54:38	6.26	--	207	129582	бТел
14:54:34	6.26	-0.01	1314	822564	бТел
14:54:29	6.27	0.01	509	319143	бРел
14:54:23	6.26	--	102	63852	бТел
14:54:19	6.26	--	1157	724282	бТел
14:54:14	6.26	--	678	424428	бТел
14:54:08	6.26	--	566	354316	бТел
14:54:04	6.26	--	213	133338	бТел
14:53:59	6.26	--	211	132086	бТел
14:53:53	6.26	--	569	356194	бТел
14:53:49	6.26	-0.01	36	22536	бТел
14:53:44	6.27	0.01	541	339207	бРел
14:53:38	6.26	--	923	577798	бТел
14:53:34	6.26	--	159	99534	бТел
14:53:29	6.26	--	184	115184	бТел
14:53:23	6.26	--	77	48202	бТел
14:53:18	6.26	--	216	135216	бТел
14:53:14	6.26	--	275	172150	бТел
14:53:08	6.26	--	226	141476	бТел
14:53:04	6.26	--	103	64478	бТел
14:52:59	6.26	-0.01	999	625374	бТел
14:52:53	6.27	0.01	408	255815	бРел
14:52:48	6.26	--	133	83258	бТел
14:52:44	6.26	--	283	177158	бРел
14:52:38	6.26	--	408	255408	бРел
14:52:34	6.26	--	68	42568	бРел
14:52:29	6.26	--	218	136468	бРел
14:52:23	6.26	--	270	169020	бРел
14:52:18	6.26	--	312	195312	бТел
14:52:14	6.26	--	466	291716	бРел
14:52:08	6.26	--	214	133964	бРел
14:52:03	6.26	--	409	256034	бРел
14:51:59	6.26	--	48	30048	бРел
14:51:53	6.26	-0.01	841	526466	бТел
14:51:48	6.27	0.01	164	102828	бРел
14:51:44	6.26	--	659	412534	бРел
14:51:38	6.26	--	829	519448	бТел
14:51:33	6.26	--	440	275571	бРел
14:51:29	6.26	--	1222	764972	бРел
14:51:23	6.26	--	308	192808	бРел
14:51:18	6.26	--	9	5634	бРел
14:51:13	6.26	--	558	349308	бРел
14:51:08	6.26	--	788	493288	бРел
14:51:03	6.26	--	369	231488	бТел
14:50:58	6.26	--	3375	2112750	бТел
14:50:53	6.26	--	146	91396	бТел
14:50:48	6.26	--	182	113932	бТел
14:50:43	6.26	--	2067	1293942	бТел
14:50:38	6.26	--	519	324894	бТел
14:50:33	6.26	--	158	98908	бТел
14:50:28	6.26	--	264	165264	бТел
14:50:23	6.26	--	701	438826	бТел
14:50:18	6.26	--	66	41316	бТел
14:50:13	6.26	--	119	74494	бТел
14:50:08	6.26	--	447	279822	бТел
14:50:02	6.26	--	130	81380	бТел
14:49:58	6.26	--	417	261042	бТел
14:49:53	6.26	--	1423	890929	бРел
14:49:47	6.26	--	95	59470	бРел
14:49:43	6.26	--	1574	985324	бРел
14:49:38	6.26	0.01	302	189052	бРел
14:49:32	6.25	--	237	148125	бТел
14:49:28	6.25	-0.01	639	399375	бТел
14:49:23	6.26	--	745	466370	бРел
14:49:17	6.26	--	20	12520	бРел
14:49:13	6.26	0.01	487	304862	бРел
14:49:08	6.25	--	541	338537	бТел
14:49:02	6.25	-0.01	101	63125	бТел
14:48:58	6.26	--	90	56340	бРел
14:48:53	6.26	--	365	228490	бРел
14:48:47	6.26	0.01	128	80128	бРел
14:48:43	6.25	-0.01	276	172500	бТел
14:48:38	6.26	--	1302	815052	бРел
14:48:32	6.26	--	689	431314	бРел
14:48:28	6.26	--	502	314252	бРел
14:48:23	6.26	--	191	119566	бРел
14:48:17	6.26	--	1185	741810	бРел
14:48:13	6.26	0.01	283	177158	бРел
14:48:08	6.25	-0.01	493	308125	бТел
14:48:02	6.26	0.01	523	327398	бРел
14:47:58	6.25	--	115	71875	бТел
14:47:53	6.25	--	886	553750	бТел
14:47:47	6.25	-0.01	96	60000	бТел
14:47:43	6.26	--	48	30048	бРел
14:47:38	6.26	--	198	123948	бРел
14:47:32	6.26	--	1044	653544	бРел
14:47:28	6.26	--	545	341170	бРел
14:47:23	6.26	--	250	156500	бРел
14:47:17	6.26	--	443	277318	бРел
14:47:12	6.26	0.01	291	182166	бРел
14:47:08	6.25	-0.01	683	426875	бТел
14:47:02	6.26	0.01	127	79502	бРел
14:46:58	6.25	-0.01	159	99375	бТел
14:46:53	6.26	--	242	151492	бРел
14:46:47	6.26	--	438	274188	бРел
14:46:43	6.26	--	38	23788	бРел
14:46:38	6.26	--	137	85762	бРел
14:46:32	6.26	--	330	206580	бРел
14:46:28	6.26	0.01	349	218474	бРел
14:46:23	6.25	-0.01	212	132500	бТел
14:46:17	6.26	--	350	219100	бРел
14:46:12	6.26	--	75	46950	бРел
14:46:08	6.26	--	69	43194	бРел
14:46:02	6.26	0.01	104	65104	бРел
14:45:58	6.25	--	22	13750	бТел
14:45:53	6.25	--	241	150625	бТел
14:45:47	6.25	-0.01	165	103125	бТел
14:45:38	6.26	--	265	165890	бРел
14:45:32	6.26	0.01	416	260416	бРел
14:45:28	6.25	--	73	45625	бТел
14:45:23	6.25	-0.01	97	60625	бТел
14:45:17	6.26	0.01	190	118940	бРел
14:45:13	6.25	--	567	354375	бТел
14:45:08	6.25	-0.01	643	401875	бТел
14:45:02	6.26	--	529	331154	бРел
14:44:58	6.26	0.01	56	35056	бРел
14:44:52	6.25	--	270	168750	бТел
14:44:47	6.25	--	611	381875	бТел
14:44:37	6.25	--	211	131875	бТел
14:44:32	6.25	--	478	298750	бРел
14:44:27	6.25	0.01	86	53750	бРел
14:44:22	6.24	-0.01	40	24960	бТел
14:44:17	6.25	--	352	220000	бТел
14:44:12	6.25	-0.01	10	6250	бТел
14:44:07	6.26	--	883	552758	бРел
14:44:02	6.26	0.01	636	398136	бРел
14:43:57	6.25	--	200	125000	бТел
14:43:52	6.25	--	143	89375	бТел
14:43:47	6.25	--	225	140625	бТел
14:43:41	6.25	--	73	45625	бТел
14:43:37	6.25	--	82	51250	бРел
14:43:32	6.25	0.01	1078	673750	бРел
14:43:26	6.24	-0.01	883	550992	бТел
14:43:22	6.25	--	61	38125	бРел
14:43:17	6.25	0.01	336	210000	бРел
14:43:11	6.24	-0.01	66	41184	бТел
14:43:07	6.25	0.01	305	190625	бРел
14:43:02	6.24	--	265	165360	бТел
14:42:52	6.24	--	169	105456	бТел
14:42:47	6.24	-0.01	108	67392	бТел
14:42:41	6.25	0.01	81	50625	бРел
14:42:37	6.24	--	269	167856	бРел
14:42:32	6.24	--	591	368784	бРел
14:42:26	6.24	--	111	69264	бРел
14:42:22	6.24	--	443	276432	бТел
14:42:17	6.24	--	36	22464	бТел
14:42:11	6.24	0.01	11	6864	бТел
14:42:07	6.23	-0.01	160	99680	бТел
14:42:02	6.24	--	512	319488	бРел
14:41:56	6.24	--	2026	1264224	бРел
14:41:52	6.24	--	265	165360	бРел
14:41:47	6.24	--	418	260832	бРел
14:41:41	6.24	--	10	6240	бРел
14:41:37	6.24	0.01	233	145392	бРел
14:41:32	6.23	-0.02	4284	2668932	бТел
14:41:26	6.25	0.01	204	127500	бРел
14:41:22	6.24	--	30	18720	бТел
14:41:17	6.24	--	427	266448	бТел
14:41:11	6.24	--	1058	660192	бТел
14:41:07	6.24	--	48	29952	бТел
14:41:02	6.24	-0.01	126	78624	бТел
14:40:56	6.25	--	43	26875	бРел
14:40:51	6.25	0.01	78	48750	бРел
14:40:47	6.24	-0.01	128	79872	бТел
14:40:41	6.25	0.01	151	94375	бРел
14:40:36	6.24	--	19	11856	бТел
14:40:32	6.24	-0.01	184	114816	бТел
14:40:26	6.25	--	59	36875	бРел
14:40:17	6.25	--	56	35000	бРел
14:40:11	6.25	0.01	82	51250	бРел
14:40:06	6.24	-0.01	160	99840	бТел
14:40:01	6.25	--	99	61875	бРел
14:39:56	6.25	--	59	36875	бРел
14:39:51	6.25	--	158	98750	бРел
14:39:47	6.25	--	773	483125	бТел
14:39:41	6.25	-0.01	725	453125	бТел
14:39:36	6.26	0.01	51	31926	бРел
14:39:32	6.25	--	1599	999375	бТел
14:39:26	6.25	--	377	235625	бТел
14:39:21	6.25	-0.01	32	20000	бТел
14:39:17	6.26	0.01	351	219726	бРел
14:39:11	6.25	--	342	213750	бТел
14:39:06	6.25	--	742	463750	бТел
14:39:02	6.25	--	268	167500	бТел
14:38:56	6.25	--	230	143750	бТел
14:38:51	6.25	--	411	256875	бТел
14:38:47	6.25	--	357	223125	бТел
14:38:41	6.25	--	110	68750	бТел
14:38:36	6.25	--	15	9375	бТел
14:38:32	6.25	--	574	358750	бТел
14:38:26	6.25	--	146	91250	бТел
14:38:21	6.25	--	15	9375	бТел
14:38:16	6.25	--	81	50625	бТел
14:38:11	6.25	--	4803	3001875	бТел
14:38:06	6.25	-0.01	44	27500	бТел
14:38:01	6.26	--	49	30674	бРел
14:37:56	6.26	0.01	226	141476	бРел
14:37:51	6.25	-0.01	42	26250	бТел
14:37:46	6.26	--	115	71990	бРел
14:37:41	6.26	--	276	172776	бРел
14:37:35	6.26	--	20	12520	бРел
14:37:31	6.26	--	41	25666	бРел
14:37:26	6.26	--	925	579050	бТел
14:37:20	6.26	--	240	150240	бТел
14:37:16	6.26	-0.01	77	48202	бТел
14:37:11	6.27	0.01	463	290301	бРел
14:37:05	6.26	--	40	25040	бТел
14:37:01	6.26	--	556	348056	бТел
14:36:56	6.26	--	98	61348	бТел
14:36:50	6.26	--	508	318008	бТел
14:36:46	6.26	--	167	104542	бТел
14:36:41	6.26	--	145	90770	бТел
14:36:35	6.26	--	37	23162	бТел
14:36:31	6.26	-0.01	20	12520	бТел
14:36:26	6.27	--	20	12540	бРел
14:36:20	6.27	0.01	221	138567	бРел
14:36:16	6.26	--	196	122696	бТел
14:36:11	6.26	--	143	89518	бТел
14:36:05	6.26	--	82	51332	бТел
14:35:56	6.26	--	145	90770	бТел
14:35:50	6.26	--	15	9390	бТел
14:35:46	6.26	--	272	170272	бТел
14:35:41	6.26	--	798	499548	бТел
14:35:35	6.26	-0.01	50	31300	бТел
14:35:31	6.27	--	846	530442	бРел
14:35:26	6.27	--	206	129161	бРел
14:35:20	6.27	0.01	70	43890	бРел
14:35:16	6.26	-0.01	263	164638	бТел
14:35:11	6.27	0.01	116	72732	бРел
14:35:05	6.26	-0.01	410	256660	бТел
14:35:01	6.27	--	47	29468	бРел
14:34:56	6.27	0.01	72	45144	бРел
14:34:50	6.26	--	371	232246	бТел
14:34:46	6.26	--	59	36934	бТел
14:34:41	6.26	-0.01	136	85136	бТел
14:34:35	6.27	0.01	148	92796	бРел
14:34:30	6.26	--	5	3130	бТел
14:34:26	6.26	-0.01	178	111428	бТел
14:34:20	6.27	0.01	14	8778	бРел
14:34:15	6.26	--	16	10016	бТел
14:34:11	6.26	--	105	65730	бТел
14:34:05	6.26	--	84	52584	бТел
14:34:00	6.26	--	15	9390	бТел
14:33:56	6.26	--	474	296724	бРел
14:33:50	6.26	0.01	222	138972	бРел
14:33:40	6.25	-0.01	96	60000	бТел
14:33:35	6.26	0.01	170	106420	бРел
14:33:30	6.25	--	4	2500	бТел
14:33:26	6.25	-0.01	50	31250	бТел
14:33:20	6.26	0.01	319	199694	бРел
14:33:15	6.25	--	438	273750	бТел
14:33:11	6.25	--	95	59375	бТел
14:33:05	6.25	--	469	293125	бРел
14:33:00	6.25	--	39	24375	бРел
14:32:56	6.25	--	294	183750	бРел
14:32:50	6.25	--	156	97500	бРел
14:32:45	6.25	--	41	25625	бРел
14:32:41	6.25	0.01	90	56250	бРел
14:32:35	6.24	-0.02	767	478608	бТел
14:32:30	6.26	0.01	15	9390	бРел
14:32:26	6.25	--	1004	627500	бТел
14:32:20	6.25	-0.01	515	321875	бТел
14:32:11	6.26	--	1764	1104264	жпптел
14:32:05	6.26	-0.01	74	46324	бТел
14:32:00	6.27	0.01	89	55802	бРел
14:31:55	6.26	0.01	41	25666	жпптел
14:31:50	6.25	-0.01	3543	2214375	бТел
14:31:45	6.26	--	30	18780	бТел
14:31:40	6.26	--	82	51332	бРел
14:31:35	6.26	0.01	468	292968	бРел
14:31:30	6.25	-0.01	86	53750	бТел
14:31:25	6.26	--	439	274814	бРел
14:31:20	6.26	--	83	51958	бРел
14:31:10	6.26	0.01	273	170898	бРел
14:31:05	6.25	--	49	30625	бТел
14:30:59	6.25	--	66	41250	бТел
14:30:55	6.25	--	445	278125	бТел
14:30:50	6.25	--	140	87500	бТел
14:30:44	6.25	--	151	94375	бТел
