Ёи╫╩й╠╪Д	Ёи╫╩╪ш	╪ш╦Я╠Д╤╞	Ёи╫╩а©(йж)	Ёи╫╩╤Н(т╙)	птжй
15:00:00	7.65	--	0	0	бТел
15:00:00	7.65	-0.01	3067	2346255	бТел
14:59:58	7.66	0.01	3299	2527034	бРел
14:59:53	7.65	--	3418	2614770	бТел
14:59:49	7.65	--	15703	12012795	бТел
14:59:43	7.65	0.01	4089	3128085	бРел
14:59:39	7.64	-0.01	5203	3975092	бТел
14:59:34	7.65	0.01	13003	9947295	бРел
14:59:28	7.64	--	16356	12495984	бТел
14:59:23	7.64	-0.01	15094	11531816	бТел
14:59:19	7.65	--	6820	5217300	бРел
14:59:13	7.65	0.01	1527	1168155	бРел
14:59:09	7.64	--	2101	1605164	бТел
14:59:04	7.64	0.01	15712	12004006	бРел
14:58:58	7.63	--	6551	4998413	бТел
14:58:53	7.63	--	2194	1674022	бТел
14:58:49	7.63	--	2028	1547875	бТел
14:58:43	7.63	--	3750	2861250	бРел
14:58:39	7.63	0.01	2271	1732773	бРел
14:58:34	7.62	--	2751	2096262	бТел
14:58:28	7.62	-0.01	3100	2362200	бТел
14:58:23	7.63	0.01	3337	2546131	бРел
14:58:19	7.62	--	1148	874776	бТел
14:58:13	7.62	--	7883	6006846	бТел
14:58:08	7.62	--	1945	1482090	бТел
14:58:03	7.62	--	6675	5086350	бТел
14:57:58	7.62	--	1186	903732	бТел
14:57:53	7.62	0.01	10116	7708392	бРел
14:57:49	7.61	-0.01	2909	2213749	бТел
14:57:43	7.62	--	676	515112	бРел
14:57:39	7.62	-0.01	868	661416	жпптел
14:57:34	7.63	0.01	3237	2469831	бРел
14:57:28	7.62	-0.01	2537	1933194	бТел
14:57:24	7.63	0.01	2185	1667155	бРел
14:57:19	7.62	-0.01	1561	1189482	бТел
14:57:13	7.63	0.01	730	556990	бРел
14:57:09	7.62	--	1649	1256538	бТел
14:57:03	7.62	-0.01	2340	1783080	бТел
14:56:58	7.63	--	2259	1723617	бРел
14:56:53	7.63	--	1467	1119321	бРел
14:56:49	7.63	0.01	2063	1574069	бРел
14:56:43	7.62	-0.01	691	526542	бТел
14:56:39	7.63	--	5066	3865358	бТел
14:56:34	7.63	--	5294	4039322	бТел
14:56:27	7.63	0.01	2402	1832726	бРел
14:56:24	7.62	--	4827	3678174	бТел
14:56:19	7.62	--	7046	5369052	бТел
14:56:13	7.62	--	1617	1232154	бТел
14:56:09	7.62	-0.01	2357	1796034	бТел
14:56:04	7.63	0.01	5407	4125541	бРел
14:55:58	7.62	-0.01	795	605790	бТел
14:55:54	7.63	--	4758	3630354	бТел
14:55:47	7.63	0.01	4845	3696735	бРел
14:55:43	7.62	-0.01	3150	2400300	бТел
14:55:38	7.63	0.01	1516	1156708	бРел
14:55:33	7.62	--	2191	1669542	бТел
14:55:28	7.62	-0.01	12831	9777222	бТел
14:55:23	7.63	--	2066	1576358	бРел
14:55:17	7.63	0.02	10703	8166671	бРел
14:55:13	7.61	0.01	716	544876	бРел
14:55:08	7.6	--	22706	17256560	бТел
14:55:02	7.6	--	24859	18893303	бРел
14:54:58	7.6	0.01	723	549480	бРел
14:54:53	7.59	--	11976	9089784	бТел
14:54:48	7.59	--	591	448569	бТел
14:54:43	7.59	--	171	129789	бТел
14:54:38	7.59	--	1489	1130151	бТел
14:54:32	7.59	-0.01	843	639837	бТел
14:54:28	7.6	--	341	259160	бРел
14:54:23	7.6	0.01	4303	3270584	бРел
14:54:18	7.59	-0.01	1513	1148367	бТел
14:54:12	7.6	--	516	392160	бРел
14:54:08	7.6	--	1544	1173440	бРел
14:54:02	7.6	0.01	1125	855456	бРел
14:53:58	7.59	--	504	382536	бТел
14:53:54	7.59	-0.01	1533	1163547	бТел
14:53:47	7.6	0.01	796	604960	бРел
14:53:42	7.59	--	646	490314	бТел
14:53:37	7.59	--	1285	975315	бТел
14:53:32	7.59	0.01	1459	1107381	бРел
14:53:27	7.58	-0.01	1752	1328016	бТел
14:53:21	7.59	0.01	1253	951027	бРел
14:53:17	7.58	-0.01	620	469960	бТел
14:53:12	7.59	--	8126	6167634	бРел
14:53:07	7.59	0.01	142	107778	бРел
14:53:02	7.58	-0.01	1677	1271166	бТел
14:52:58	7.59	--	1401	1063359	бТел
14:52:51	7.59	--	1003	761277	бРел
14:52:47	7.59	-0.01	4840	3673560	бТел
14:52:43	7.6	0.02	921	699960	бРел
14:52:36	7.58	--	292	221336	бТел
14:52:32	7.58	-0.01	841	637478	бТел
14:52:28	7.59	--	759	576081	бТел
14:52:22	7.59	--	306	232254	бТел
14:52:17	7.59	--	1381	1048179	бРел
14:52:13	7.59	--	972	737748	бТел
14:52:07	7.59	--	935	709665	бТел
14:52:02	7.59	--	741	562419	бТел
14:51:58	7.59	--	1358	1030722	бРел
14:51:52	7.59	0.01	868	658812	бРел
14:51:47	7.58	-0.01	837	634446	бТел
14:51:43	7.59	--	1940	1472460	бТел
14:51:37	7.59	--	8476	6433519	бРел
14:51:33	7.59	0.01	1147	870573	бРел
14:51:28	7.58	--	640	485120	бТел
