Ёи╫╩й╠╪Д	Ёи╫╩╪ш	╪ш╦Я╠Д╤╞	Ёи╫╩а©(йж)	Ёи╫╩╤Н(т╙)	птжй
15:00:00	6.05	--	0	0	бРел
15:00:00	6.05	--	0	0	бРел
15:00:00	6.05	--	50	30250	бРел
14:59:58	6.05	--	1897	1147685	бРел
14:59:53	6.05	0.01	5082	3074610	бРел
14:59:49	6.04	--	1090	658360	бТел
14:59:43	6.04	-0.01	3740	2258960	бТел
14:59:38	6.05	--	1523	921415	бРел
14:59:32	6.05	0.01	3363	2035177	бРел
14:59:28	6.04	--	2052	1239408	бТел
14:59:23	6.04	--	2864	1729856	бТел
14:59:17	6.04	--	2376	1435104	бТел
14:59:13	6.04	-0.01	3939	2379156	бТел
14:59:08	6.05	--	1357	820985	бРел
14:59:02	6.05	--	669	404745	бРел
14:58:58	6.05	0.01	3271	1978955	бРел
14:58:53	6.04	--	1899	1146996	бТел
14:58:47	6.04	-0.01	10891	6578164	бТел
14:58:43	6.05	--	3737	2260885	бРел
14:58:38	6.05	--	1508	912340	бРел
14:58:32	6.05	0.01	1650	998250	бРел
14:58:28	6.04	-0.01	1868	1128272	бТел
14:58:23	6.05	0.01	6793	4109765	бРел
14:58:17	6.04	--	1751	1057604	бТел
14:58:13	6.04	--	5147	3108788	бТел
14:58:08	6.04	-0.01	2564	1548656	бТел
14:58:02	6.05	--	928	561440	бРел
14:57:58	6.05	0.01	1382	836110	бРел
14:57:53	6.04	--	612	369648	бТел
14:57:47	6.04	0.01	2081	1256966	бРел
14:57:43	6.03	-0.01	2859	1723977	бТел
14:57:38	6.04	--	10509	6347436	бРел
14:57:32	6.04	0.01	482	291128	бРел
14:57:28	6.03	--	1121	675963	бТел
14:57:23	6.03	-0.01	1634	985302	бТел
14:57:17	6.04	0.01	417	251868	бРел
14:57:13	6.03	--	6706	4043760	бРел
14:57:08	6.03	0.01	1484	894852	бРел
14:57:02	6.02	-0.01	673	405146	бТел
14:56:58	6.03	0.01	616	371448	бРел
14:56:53	6.02	-0.01	643	387086	бТел
14:56:47	6.03	0.01	488	294264	бРел
14:56:43	6.02	--	1799	1082998	бТел
14:56:38	6.02	-0.01	1045	629090	бТел
14:56:32	6.03	0.01	1107	667521	бРел
14:56:28	6.02	--	2195	1321390	бТел
14:56:23	6.02	-0.01	969	583338	бТел
14:56:17	6.03	0.01	2296	1384488	бРел
14:56:13	6.02	--	1321	795242	бТел
14:56:08	6.02	--	1533	922865	бТел
14:56:02	6.02	--	892	536984	бТел
14:55:58	6.02	--	1436	864471	бТел
14:55:53	6.02	--	1170	704340	бТел
14:55:47	6.02	--	275	165550	бТел
14:55:43	6.02	--	7727	4651654	бРел
14:55:38	6.02	0.01	1597	961393	бРел
14:55:32	6.01	-0.01	937	563137	бТел
14:55:28	6.02	--	286	172172	бРел
14:55:23	6.02	0.01	2742	1650683	бРел
14:55:17	6.01	-0.01	161	96761	бТел
14:55:13	6.02	--	3527	2123254	бТел
14:55:08	6.02	--	3738	2250276	бРел
14:55:02	6.02	0.01	101	60801	бРел
14:54:58	6.01	--	452	271652	бТел
14:54:53	6.01	--	523	314323	бРел
14:54:47	6.01	-0.01	556	334156	бТел
14:54:42	6.02	0.01	495	297990	бРел
14:54:38	6.01	--	18654	11211054	бТел
14:54:32	6.01	-0.01	537	322737	бТел
14:54:27	6.02	0.01	430	258859	бРел
14:54:23	6.01	-0.01	443	266243	бТел
14:54:17	6.02	--	490	294980	бРел
14:54:12	6.02	0.01	338	203476	бРел
14:54:08	6.01	--	751	451351	бТел
14:54:02	6.01	--	326	195926	бТел
14:53:57	6.01	--	558	335358	бТел
14:53:52	6.01	--	763	458563	бТел
14:53:47	6.01	--	721	433321	бТел
14:53:42	6.01	--	214	128614	бТел
14:53:37	6.01	--	1140	685140	бРел
14:53:32	6.01	--	409	245809	бРел
14:53:27	6.01	--	425	255425	бРел
14:53:22	6.01	--	832	500032	бТел
14:53:17	6.01	--	163	97963	бТел
14:53:12	6.01	--	5075	3050075	бТел
14:53:07	6.01	--	1394	837794	бТел
14:53:02	6.01	--	10272	6173472	бТел
14:52:57	6.01	--	1176	706776	бТел
14:52:52	6.01	--	491	295091	бТел
14:52:47	6.01	--	419	251819	бТел
14:52:41	6.01	--	161	96761	бТел
14:52:37	6.01	--	2074	1246474	бТел
14:52:32	6.01	--	1131	679731	бТел
14:52:26	6.01	-0.01	303	182103	бТел
14:52:22	6.02	--	960	577920	бРел
14:52:17	6.02	--	677	407554	бРел
14:52:11	6.02	0.01	1595	960189	бРел
14:52:07	6.01	-0.01	5774	3470174	бТел
14:52:02	6.02	0.01	183	110165	бРел
14:51:56	6.01	--	220	132220	бТел
14:51:52	6.01	-0.01	416	250016	бТел
14:51:47	6.02	0.01	492	296184	бРел
14:51:41	6.01	--	80	48080	бТел
14:51:37	6.01	--	575	345575	бТел
14:51:32	6.01	--	383	230183	бТел
14:51:26	6.01	--	253	152053	бТел
14:51:22	6.01	--	130	78130	бТел
14:51:17	6.01	-0.01	1204	723604	бТел
14:51:11	6.02	0.01	1118	673036	бРел
14:51:07	6.01	--	511	307111	бТел
14:51:02	6.01	-0.01	1531	920131	бТел
14:50:56	6.02	0.01	156	93912	бРел
14:50:52	6.01	--	698	419498	бТел
14:50:47	6.01	--	444	266844	бТел
14:50:41	6.01	--	311	186911	бТел
14:50:37	6.01	--	430	258430	бТел
14:50:32	6.01	--	463	278263	бТел
14:50:26	6.01	--	710	426710	бТел
14:50:22	6.01	--	726	436326	бТел
14:50:17	6.01	0.01	1534	921934	бРел
14:50:11	6.0	--	47	28200	бТел
14:50:07	6.0	-0.01	258	154800	бТел
14:50:02	6.01	0.01	227	136427	бРел
14:49:56	6.0	-0.01	102	61200	бТел
14:49:52	6.01	0.01	3157	1897357	бРел
14:49:47	6.0	--	246	147600	бТел
14:49:41	6.0	--	194	116400	бТел
14:49:37	6.0	-0.01	260	156000	бТел
14:49:32	6.01	0.01	97	58297	бРел
14:49:26	6.0	--	95	57000	бТел
14:49:22	6.0	-0.01	287	172200	бТел
14:49:17	6.01	0.01	1129	678529	бРел
14:49:11	6.0	--	87	52200	бТел
14:49:07	6.0	-0.01	137	82200	бТел
14:49:02	6.01	0.01	60	36060	бРел
14:48:56	6.0	--	9	5400	бТел
14:48:52	6.0	--	380	228000	бТел
14:48:47	6.0	--	1115	669000	бТел
14:48:41	6.0	--	74	44400	бТел
14:48:37	6.0	--	330	198000	бТел
14:48:32	6.0	-0.01	387	232200	бТел
14:48:26	6.01	0.01	160	96160	бРел
14:48:21	6.0	-0.01	55	33000	бТел
14:48:17	6.01	0.01	570	342570	бРел
14:48:11	6.0	--	295	177000	бТел
14:48:06	6.0	--	153	91800	бТел
14:48:02	6.0	--	4058	2434800	бТел
14:47:56	6.0	--	455	273000	бТел
14:47:51	6.0	--	63	37800	бТел
14:47:47	6.0	--	380	228000	бТел
14:47:41	6.0	--	378	226800	бРел
14:47:36	6.0	--	477	286200	бТел
14:47:31	6.0	--	260	156000	бТел
14:47:26	6.0	--	445	267000	бТел
14:47:21	6.0	--	131	78600	бТел
