Ёи╫╩й╠╪Д	Ёи╫╩╪ш	╪ш╦Я╠Д╤╞	Ёи╫╩а©(йж)	Ёи╫╩╤Н(т╙)	птжй
15:00:00	6.12	--	0	0	бРел
15:00:00	6.12	0.01	3560	2178720	бРел
14:59:59	6.11	-0.02	377	230347	бТел
14:59:54	6.13	0.01	795	487335	бРел
14:59:49	6.12	--	1228	751536	бРел
14:59:44	6.12	--	159	97308	бРел
14:59:39	6.12	--	966	591192	бТел
14:59:34	6.12	--	475	290700	бТел
14:59:29	6.12	0.01	73	44676	бТел
14:59:24	6.11	-0.01	776	474136	бТел
14:59:19	6.12	--	1533	938196	бРел
14:59:14	6.12	--	382	233784	бРел
14:59:09	6.12	--	819	501228	бРел
14:59:04	6.12	--	318	194616	бРел
14:58:59	6.12	--	12	7344	бРел
14:58:54	6.12	--	582	356312	бРел
14:58:49	6.12	--	556	340272	бРел
14:58:44	6.12	--	284	173808	бРел
14:58:39	6.12	--	1263	772956	бРел
14:58:34	6.12	--	854	522648	бРел
14:58:29	6.12	--	411	251532	бРел
14:58:24	6.12	--	115	70380	бРел
14:58:19	6.12	--	103	63036	бРел
14:58:14	6.12	--	410	250920	бТел
14:58:09	6.12	--	508	310896	бТел
14:58:04	6.12	--	431	263772	бТел
14:57:59	6.12	--	1569	960228	бТел
14:57:54	6.12	--	86	52632	бТел
14:57:49	6.12	-0.01	264	161568	бТел
14:57:44	6.13	0.01	688	421744	бРел
14:57:39	6.12	--	195	119340	бТел
14:57:34	6.12	-0.01	1408	861696	бТел
14:57:29	6.13	--	189	115857	бРел
14:57:24	6.13	0.01	380	232940	бРел
14:57:19	6.12	-0.01	1292	790704	бТел
14:57:14	6.13	0.01	902	552926	бРел
14:57:09	6.12	--	812	496944	бТел
14:57:03	6.12	--	220	134640	бТел
14:56:59	6.12	-0.01	2270	1389240	бТел
14:56:54	6.13	--	236	144668	бРел
14:56:49	6.13	--	94	57622	бРел
14:56:44	6.13	0.01	1953	1197189	бРел
14:56:39	6.12	-0.01	161	98532	бТел
14:56:33	6.13	0.01	599	367187	бРел
14:56:29	6.12	-0.01	362	221544	бТел
14:56:24	6.13	--	265	162445	бРел
14:56:18	6.13	0.01	459	281367	бРел
14:56:14	6.12	-0.01	704	430848	бТел
14:56:09	6.13	--	53	32489	бРел
14:56:03	6.13	0.01	337	206581	бРел
14:55:59	6.12	--	553	338436	бТел
14:55:54	6.12	-0.01	951	582012	бТел
14:55:48	6.13	--	866	530858	бРел
14:55:44	6.13	--	422	258686	бРел
14:55:39	6.13	0.01	223	136699	бРел
14:55:33	6.12	--	227	138924	бТел
14:55:29	6.12	--	285	174420	бТел
