Ёи╫╩й╠╪Д	Ёи╫╩╪ш	╪ш╦Я╠Д╤╞	Ёи╫╩а©(йж)	Ёи╫╩╤Н(т╙)	птжй
15:00:00	3.46	--	0	0	бРел
15:00:00	3.46	--	3	1038	бРел
14:59:59	3.46	0.01	1035	358110	бРел
14:59:54	3.45	-0.01	562	193890	бТел
14:59:50	3.46	--	201	69546	бРел
14:59:45	3.46	--	70	24220	бРел
14:59:39	3.46	--	198	68508	бРел
14:59:35	3.46	--	9	3114	бРел
14:59:29	3.46	--	306	105876	бРел
14:59:24	3.46	--	318	110028	бРел
14:59:20	3.46	--	39	13494	бРел
14:59:15	3.46	--	1072	370912	бРел
14:59:09	3.46	0.01	1005	347730	бРел
14:59:05	3.45	-0.01	642	221583	бТел
14:59:00	3.46	--	37	12802	бРел
14:58:54	3.46	--	302	104492	бРел
14:58:50	3.46	0.01	105	36330	бРел
14:58:44	3.45	--	785	270825	бТел
14:58:39	3.45	-0.01	207	71553	бТел
14:58:35	3.46	0.01	160	55360	бРел
14:58:30	3.45	--	63	21735	бТел
14:58:24	3.45	--	13	4485	бТел
14:58:19	3.45	-0.01	5	1725	бТел
14:58:14	3.46	0.01	200	69200	бРел
14:58:09	3.45	--	46	15870	бТел
14:58:04	3.45	-0.01	45	15525	бТел
14:58:00	3.46	--	1123	388558	бТел
14:57:54	3.46	--	62	21452	бТел
14:57:45	3.46	0.01	418	144628	бРел
14:57:39	3.45	-0.01	4087	1410032	бТел
14:57:33	3.46	--	30	10380	бРел
14:57:29	3.46	--	75	25950	бРел
14:57:24	3.46	--	91	31486	бРел
14:57:18	3.46	--	63	21798	бРел
14:57:14	3.46	--	190	65740	бРел
14:57:09	3.46	0.01	27	9342	бРел
14:57:03	3.45	-0.01	126	43470	бТел
14:56:59	3.46	0.01	365	126290	бРел
14:56:54	3.45	--	250	86250	бТел
14:56:48	3.45	-0.01	1	345	бТел
14:56:44	3.46	0.01	9	3114	бРел
14:56:39	3.45	--	1386	478170	бТел
14:56:33	3.45	-0.01	1096	378120	бТел
14:56:29	3.46	0.01	1281	443226	бРел
14:56:24	3.45	-0.01	254	87630	бТел
14:56:18	3.46	--	1	346	бРел
14:56:14	3.46	--	2700	934528	бТел
14:56:09	3.46	--	153	52938	бТел
14:56:03	3.46	--	21	7266	бТел
14:55:59	3.46	--	2090	723157	бРел
14:55:54	3.46	--	898	310708	бРел
14:55:48	3.46	0.01	2	692	бРел
14:55:44	3.45	--	115	39675	бТел
14:55:39	3.45	-0.01	787	271515	бТел
14:55:33	3.46	0.01	406	140476	бРел
14:55:29	3.45	--	19	6555	бТел
14:55:24	3.45	-0.01	54	18630	бТел
14:55:18	3.46	0.01	47	16262	бРел
14:55:14	3.45	-0.01	269	92805	бТел
14:55:09	3.46	0.01	42	14532	бРел
14:55:03	3.45	-0.01	148	51060	бТел
14:54:59	3.46	0.01	314	108644	бРел
14:54:54	3.45	-0.01	234	80730	бТел
14:54:48	3.46	--	1310	453260	бРел
14:54:44	3.46	--	149	51554	бРел
14:54:39	3.46	--	129	44876	бТел
14:54:33	3.46	-0.01	329	113834	бТел
14:54:29	3.47	0.01	223	77381	бРел
14:54:24	3.46	--	5130	1774980	бТел
