Ёи╫╩й╠╪Д	Ёи╫╩╪ш	╪ш╦Я╠Д╤╞	Ёи╫╩а©(йж)	Ёи╫╩╤Н(т╙)	птжй
15:00:00	7.21	--	0	0	бРел
14:59:59	7.21	--	263	189623	бРел
14:59:56	7.21	0.01	3841	2769361	бРел
14:59:51	7.2	-0.01	262	188640	бТел
14:59:47	7.21	0.01	1100	793100	бРел
14:59:41	7.2	--	2418	1740960	бТел
14:59:37	7.2	--	229	164880	бТел
14:59:31	7.2	-0.01	531	382320	бТел
14:59:27	7.21	--	2756	1987076	бРел
14:59:22	7.21	--	534	385014	бРел
14:59:17	7.21	--	1221	880341	бРел
14:59:11	7.21	--	670	483070	бРел
14:59:06	7.21	--	456	329086	бРел
14:59:02	7.21	--	1024	738304	бРел
14:58:55	7.21	0.01	1194	860874	бРел
14:58:52	7.2	--	813	585360	бТел
14:58:47	7.2	-0.01	2022	1455840	бТел
14:58:41	7.21	0.01	2656	1914976	бРел
14:58:34	7.2	-0.01	302	217440	бТел
14:58:32	7.21	0.01	5753	4148064	бРел
14:58:25	7.2	--	577	415440	бТел
14:58:20	7.2	--	875	630000	бТел
14:58:16	7.2	--	1403	1010160	бТел
14:58:10	7.2	-0.01	1700	1224000	бТел
14:58:05	7.21	0.01	2929	2112378	бРел
14:58:02	7.2	--	4096	2949120	бТел
14:57:56	7.2	--	848	610560	бТел
14:57:49	7.2	--	512	368640	бТел
14:57:47	7.2	--	1727	1243440	бТел
14:57:41	7.2	--	1593	1146960	бТел
14:57:35	7.2	--	3689	2656080	бРел
14:57:32	7.2	--	455	327600	бРел
14:57:25	7.2	0.01	1003	722160	бРел
14:57:19	7.19	-0.01	759	545721	бТел
14:57:17	7.2	0.01	1445	1040400	бРел
14:57:11	7.19	-0.01	1363	979997	бТел
14:57:05	7.2	--	456	328320	бРел
14:57:02	7.2	--	744	535680	бРел
14:56:56	7.2	--	543	390960	бРел
14:56:51	7.2	--	4286	3085920	бРел
14:56:47	7.2	-0.01	2173	1564560	бТел
14:56:41	7.21	0.01	415	299215	бРел
14:56:34	7.2	--	334	240480	бТел
14:56:31	7.2	--	664	478080	бТел
14:56:26	7.2	--	2298	1654632	бРел
14:56:19	7.2	0.01	1887	1358640	бРел
14:56:16	7.19	--	814	585266	бТел
14:56:10	7.19	-0.01	1796	1291971	бТел
14:56:05	7.2	--	1329	956952	бРел
14:56:01	7.2	--	4695	3380400	бРел
14:55:56	7.2	--	982	707040	бРел
14:55:48	7.2	--	200	144000	бРел
14:55:46	7.2	--	2823	2033208	бТел
14:55:41	7.2	--	670	482400	бТел
14:55:34	7.2	--	229	164880	бТел
14:55:31	7.2	--	562	404640	бТел
14:55:26	7.2	0.01	5684	4092552	бРел
14:55:20	7.19	--	7311	5256609	бТел
14:55:15	7.19	-0.01	529	380351	бТел
14:55:11	7.2	--	395	284400	бРел
14:55:05	7.2	--	627	451440	бРел
14:54:58	7.2	--	249	179280	бРел
14:54:56	7.2	0.01	526	378720	бРел
14:54:49	7.19	--	1911	1374009	бТел
14:54:44	7.19	--	607	436433	бТел
14:54:41	7.19	--	751	539969	бТел
