Ёи╫╩й╠╪Д	Ёи╫╩╪ш	╪ш╦Я╠Д╤╞	Ёи╫╩а©(йж)	Ёи╫╩╤Н(т╙)	птжй
15:00:00	6.04	--	0	0	бТел
15:00:00	6.04	-0.01	0	0	бТел
15:00:00	6.05	0.01	13	7865	бРел
15:00:00	6.04	--	168	101472	бРел
14:59:54	6.04	-0.01	312	188448	бТел
14:59:50	6.05	0.01	852	515460	бРел
14:59:45	6.04	--	778	469912	бРел
14:59:39	6.04	--	138	83352	бРел
14:59:35	6.04	--	480	289920	бРел
14:59:30	6.04	--	630	380520	бРел
14:59:24	6.04	--	545	329180	бРел
14:59:20	6.04	0.01	741	447564	бРел
14:59:15	6.03	--	305	183915	бТел
14:59:09	6.03	--	102	61506	бТел
14:59:05	6.03	--	275	165825	бТел
14:59:00	6.03	-0.01	972	586116	бТел
14:58:54	6.04	0.01	285	172140	бРел
14:58:50	6.03	-0.01	4163	2510289	бТел
14:58:45	6.04	0.01	3835	2316340	бРел
14:58:39	6.03	-0.01	175	105525	бТел
14:58:35	6.04	--	285	172140	бРел
14:58:30	6.04	0.01	354	213816	бРел
14:58:24	6.03	--	570	343710	бТел
14:58:20	6.03	-0.01	302	182106	бТел
14:58:15	6.04	--	364	219856	бРел
14:58:09	6.04	--	1017	614268	бРел
14:58:04	6.04	--	447	269988	бРел
14:58:00	6.04	--	1043	629972	бРел
14:57:54	6.04	--	222	134088	бРел
14:57:49	6.04	--	119	71876	бРел
14:57:45	6.04	0.01	610	368440	бРел
14:57:39	6.03	-0.01	452	272556	бТел
14:57:34	6.04	--	5299	3200596	бРел
14:57:30	6.04	--	526	318096	бРел
14:57:24	6.04	0.01	529	319516	бРел
14:57:19	6.03	-0.01	231	139293	бТел
14:57:14	6.04	--	1457	880028	бРел
14:57:09	6.04	--	520	314080	бРел
14:57:04	6.04	--	425	256700	бРел
14:56:59	6.04	0.01	251	151604	бРел
14:56:54	6.03	--	194	116982	бТел
14:56:49	6.03	--	493	297279	бТел
14:56:44	6.03	-0.01	475	286425	бТел
14:56:39	6.04	0.01	91	54964	бРел
14:56:34	6.03	--	1	603	бТел
14:56:29	6.03	--	3440	2074320	бРел
14:56:24	6.03	--	290	174870	бРел
14:56:19	6.03	--	257	154971	бРел
14:56:14	6.03	0.01	414	249642	бРел
14:56:09	6.02	-0.01	635	382270	бТел
14:56:04	6.03	0.01	37	22311	бРел
14:55:59	6.02	--	378	227555	бТел
14:55:54	6.02	-0.01	76	45752	бТел
14:55:49	6.03	0.01	127	76581	бРел
14:55:44	6.02	--	183	110165	бТел
14:55:39	6.02	--	83	49966	бТел
14:55:34	6.02	--	196	117991	бТел
14:55:29	6.02	--	4065	2447130	бРел
14:55:24	6.02	--	186	111971	бРел
14:55:18	6.02	-0.01	2178	1311156	бТел
14:55:14	6.03	--	235	141705	бРел
14:55:09	6.03	0.01	486	293058	бРел
14:55:03	6.02	-0.01	42	25284	бТел
14:54:59	6.03	0.01	154	92862	бРел
14:54:54	6.02	--	336	202272	бТел
14:54:48	6.02	--	739	444877	бТел
14:54:44	6.02	--	442	266084	бТел
14:54:39	6.02	--	1511	909621	бТел
14:54:33	6.02	--	92	55383	бТел
14:54:29	6.02	--	160	96320	бТел
14:54:24	6.02	--	224	134848	бТел
14:54:18	6.02	-0.01	23	13845	бРел
14:54:14	6.03	0.01	407	245421	бРел
14:54:09	6.02	--	63	37926	бТел
14:54:03	6.02	--	21	12642	бТел
14:53:59	6.02	--	671	403942	бТел
14:53:54	6.02	--	751	452101	бТел
14:53:48	6.02	--	71	42742	бТел
14:53:44	6.02	--	140	84280	бТел
14:53:39	6.02	0.01	642	386484	бРел
14:53:33	6.01	-0.01	69	41469	бТел
14:53:29	6.02	--	1555	936109	бРел
14:53:24	6.02	--	560	337120	бРел
14:53:18	6.02	0.01	61	36722	бРел
14:53:14	6.01	-0.01	208	125008	бТел
14:53:09	6.02	0.01	1579	950557	бРел
14:53:03	6.01	-0.01	204	122604	бТел
14:52:59	6.02	--	409	246217	бРел
14:52:54	6.02	0.01	98	58995	бРел
14:52:44	6.01	-0.01	392	235592	бТел
14:52:39	6.02	--	304	183008	бРел
14:52:33	6.02	--	234	140868	бРел
14:52:29	6.02	--	118	71036	бРел
14:52:24	6.02	0.01	109	65618	бРел
14:52:14	6.01	--	640	384640	бТел
14:52:09	6.01	-0.01	162	97362	бТел
14:52:03	6.02	--	10	6020	бРел
14:51:59	6.02	--	490	294980	бРел
14:51:54	6.02	0.01	1191	716982	бРел
14:51:48	6.01	--	167	100367	бТел
14:51:44	6.01	-0.01	336	201936	бТел
14:51:39	6.02	0.01	59	35518	бРел
14:51:33	6.01	-0.01	231	138831	бТел
14:51:29	6.02	--	19	11438	бРел
14:51:24	6.02	--	24	14447	бРел
14:51:18	6.02	0.01	621	373842	бРел
14:51:14	6.01	--	430	258430	бТел
