Ёи╫╩й╠╪Д	Ёи╫╩╪ш	╪ш╦Я╠Д╤╞	Ёи╫╩а©(йж)	Ёи╫╩╤Н(т╙)	птжй
15:00:00	3.51	--	0	0	бТел
15:00:00	3.51	-0.01	0	0	бТел
14:59:59	3.52	--	2	704	бРел
14:59:57	3.52	0.01	820	288640	бРел
14:59:52	3.51	--	1866	654966	бТел
14:59:47	3.51	-0.01	298	104598	бТел
14:59:42	3.52	0.01	969	341088	бРел
14:59:37	3.51	--	155	54405	бТел
14:59:32	3.51	-0.01	295	103545	бТел
14:59:27	3.52	0.01	582	204864	бРел
14:59:22	3.51	--	391	137241	бТел
14:59:17	3.51	-0.01	42	14742	бТел
14:59:12	3.52	0.01	11	3872	бРел
14:59:07	3.51	--	2580	905580	бТел
14:59:02	3.51	--	14	4914	бТел
14:58:57	3.51	-0.01	538	188838	бТел
14:58:52	3.52	--	533	187616	бРел
14:58:47	3.52	--	27	9504	бРел
14:58:42	3.52	--	651	229152	бРел
14:58:37	3.52	0.01	903	317856	бРел
14:58:32	3.51	-0.01	80	28080	бТел
14:58:27	3.52	--	598	210496	бРел
14:58:22	3.52	--	687	241824	бРел
14:58:17	3.52	--	1120	394240	бРел
14:58:12	3.52	--	1638	576576	бРел
14:58:07	3.52	0.01	900	316800	бРел
14:58:02	3.51	-0.01	357	125306	бТел
14:57:57	3.52	--	449	158048	бРел
14:57:52	3.52	--	4187	1473824	бРел
14:57:47	3.52	--	1874	659648	бРел
14:57:42	3.52	0.01	883	310816	бРел
14:57:37	3.51	--	1046	367146	бТел
14:57:32	3.51	-0.01	3043	1068093	бТел
14:57:27	3.52	--	116	40832	бРел
14:57:22	3.52	0.01	348	122496	бРел
14:57:17	3.51	-0.01	9	3159	бТел
14:57:12	3.52	0.01	1086	382272	бРел
14:57:07	3.51	-0.01	100	35100	бТел
14:57:02	3.52	0.01	184	64768	бРел
14:56:57	3.51	--	30	10530	бТел
14:56:51	3.51	-0.01	43	15092	бТел
14:56:42	3.52	0.01	347	122144	бРел
14:56:36	3.51	--	441	154791	бТел
14:56:32	3.51	--	11	3860	бТел
14:56:27	3.51	--	284	99684	бТел
14:56:21	3.51	--	216	75816	бТел
14:56:17	3.51	--	80	28080	бТел
14:56:12	3.51	--	794	278694	бТел
14:56:06	3.51	0.01	16921	5939411	бРел
14:56:02	3.5	-0.01	489	171150	бТел
14:55:57	3.51	--	1047	367497	бРел
14:55:51	3.51	--	151	53001	бРел
14:55:47	3.51	--	15	5265	бРел
14:55:42	3.51	0.01	1018	357318	бРел
14:55:36	3.5	-0.01	636	222600	бТел
14:55:32	3.51	--	525	184275	бРел
14:55:27	3.51	--	775	272025	бРел
14:55:21	3.51	--	75	26325	бРел
14:55:17	3.51	0.01	25	8775	бРел
14:55:12	3.5	-0.01	75	26250	бТел
14:55:06	3.51	--	98	34398	бРел
14:55:02	3.51	0.01	50	17550	бРел
14:54:57	3.5	-0.01	400	140000	бТел
14:54:51	3.51	--	227	79677	бРел
14:54:47	3.51	--	142	49842	бРел
14:54:42	3.51	0.01	490	171990	бРел
14:54:36	3.5	-0.01	912	319200	бТел
14:54:32	3.51	--	543	190593	бРел
14:54:26	3.51	--	100	35100	бРел
14:54:21	3.51	--	5564	1952963	бРел
14:54:17	3.51	--	366	128465	бРел
14:54:12	3.51	0.01	1136	398736	бРел
14:54:06	3.5	-0.01	956	334600	бТел
14:54:01	3.51	0.01	431	151281	бРел
14:53:57	3.5	-0.01	197	68950	бТел
14:53:51	3.51	0.01	34	11934	бРел
14:53:46	3.5	-0.01	531	185850	бТел
14:53:41	3.51	--	807	283257	бРел
14:53:36	3.51	--	112	39312	бРел
14:53:31	3.51	--	80	28080	бРел
14:53:26	3.51	0.01	244	85644	бРел
14:53:21	3.5	-0.01	161	56350	бТел
14:53:16	3.51	--	695	243944	бРел
14:53:11	3.51	--	330	115830	бРел
14:53:06	3.51	--	419	147069	бРел
14:53:01	3.51	0.01	449	157599	бРел
14:52:56	3.5	-0.01	93	32550	бТел
14:52:51	3.51	--	269	94419	бРел
14:52:46	3.51	--	652	228852	бРел
