Ёи╫╩й╠╪Д	Ёи╫╩╪ш	╪ш╦Я╠Д╤╞	Ёи╫╩а©(йж)	Ёи╫╩╤Н(т╙)	птжй
15:00:00	3.39	--	0	0	бРел
15:00:00	3.39	--	0	0	бРел
15:00:00	3.39	--	220	74580	бРел
14:59:57	3.39	--	510	172890	бРел
14:59:51	3.39	--	924	313236	бРел
14:59:47	3.39	0.01	101	34239	бРел
14:59:36	3.38	-0.01	293	99034	бТел
14:59:32	3.39	--	533	180687	бРел
14:59:27	3.39	0.01	23	7797	бРел
14:59:21	3.38	--	100	33800	бТел
14:59:15	3.38	-0.01	127	42926	бТел
14:59:12	3.39	0.01	39	13221	бРел
14:59:06	3.38	-0.01	434	146692	бТел
14:59:00	3.39	--	1214	411546	бРел
14:58:57	3.39	--	161	54579	бРел
14:58:51	3.39	0.01	100	33900	бРел
14:58:45	3.38	--	70	23660	бТел
14:58:42	3.38	--	52	17576	бТел
14:58:36	3.38	-0.01	1909	645242	бТел
14:58:30	3.39	--	4230	1433970	бРел
14:58:27	3.39	0.01	280	94920	бРел
14:58:15	3.38	--	97	32786	бТел
14:58:12	3.38	--	710	239980	бТел
14:58:06	3.38	--	1299	439062	бТел
14:58:00	3.38	-0.01	209	70642	бТел
14:57:57	3.39	--	165	55935	бРел
14:57:51	3.39	--	58	19662	бРел
14:57:42	3.39	--	100	33900	бРел
14:57:36	3.39	0.01	80	27120	бРел
14:57:30	3.38	-0.01	43	14534	бТел
14:57:27	3.39	--	132	44748	бРел
14:57:21	3.39	--	110	37290	бРел
14:57:15	3.39	--	63	21357	бРел
14:57:12	3.39	--	1933	655287	бРел
14:57:06	3.39	0.01	1046	354594	бРел
14:57:00	3.38	-0.01	127	42926	бТел
14:56:51	3.39	0.01	231	78309	бРел
14:56:45	3.38	-0.01	44	14872	бТел
14:56:36	3.39	0.01	12	4068	бРел
14:56:30	3.38	--	55	18590	бТел
14:56:27	3.38	--	563	190294	бТел
14:56:21	3.38	--	33	11154	бТел
14:56:15	3.38	--	1105	373490	бТел
14:56:12	3.38	-0.01	395	133510	бТел
14:56:06	3.39	0.01	102	34578	бРел
14:56:00	3.38	-0.01	1	338	бТел
14:55:57	3.39	--	305	103395	бРел
14:55:51	3.39	--	1484	503076	бРел
14:55:45	3.39	0.01	2053	695967	бРел
14:55:36	3.38	--	523	176774	бТел
14:55:30	3.38	--	203	68614	бТел
14:55:15	3.38	--	1224	413712	бТел
14:55:11	3.38	--	25	8450	бТел
14:54:57	3.38	-0.01	119	40222	бТел
14:54:51	3.39	--	72	24408	бРел
14:54:45	3.39	--	1	339	бРел
14:54:41	3.39	0.01	100	33900	бРел
14:54:30	3.38	--	300	101400	бТел
14:54:26	3.38	-0.01	148	50024	бТел
14:54:21	3.39	--	260	88140	бРел
14:54:15	3.39	0.01	113	38307	бРел
14:54:11	3.38	--	129	43602	бТел
14:54:06	3.38	--	360	121680	бТел
14:54:00	3.38	--	350	118300	бТел
14:53:56	3.38	-0.01	15	5070	бТел
14:53:51	3.39	0.01	70	23730	бРел
14:53:45	3.38	--	559	188942	бТел
14:53:41	3.38	-0.01	10	3380	бТел
14:53:36	3.39	--	1028	348492	бРел
14:53:30	3.39	0.01	145	49155	бРел
14:53:26	3.38	--	17	5746	бТел
14:53:21	3.38	--	44	15013	бТел
14:53:15	3.38	-0.01	7	2366	бТел
14:53:11	3.39	--	500	169500	бРел
14:52:51	3.39	0.01	369	125091	бРел
14:52:45	3.38	-0.01	1322	446836	бТел
14:52:41	3.39	--	452	153228	бРел
14:52:36	3.39	--	316	107124	бРел
14:52:30	3.39	0.01	412	139668	бРел
14:52:26	3.38	--	155	52390	бТел
14:52:21	3.38	--	119	40360	бТел
14:52:15	3.38	--	369	124722	бТел
14:52:09	3.38	--	17	5746	бТел
14:52:06	3.38	--	73	24674	бТел
14:51:54	3.38	--	31	10478	бТел
14:51:51	3.38	-0.01	262	88556	бТел
14:51:45	3.39	0.01	16027	5433153	бРел
14:51:39	3.38	-0.01	100	33800	бТел
14:51:36	3.39	0.01	294	99666	бРел
14:51:30	3.38	--	130	43940	бТел
14:51:24	3.38	--	67	22646	бТел
14:51:20	3.38	--	64	21773	бТел
14:51:15	3.38	--	583	197054	бТел
14:51:00	3.38	-0.01	270	91260	бТел
14:50:54	3.39	--	226	76614	бРел
14:50:51	3.39	--	13	4407	бРел
14:50:45	3.39	0.01	3757	1273623	бРел
14:50:39	3.38	-0.01	41	13858	бТел
14:50:36	3.39	0.01	150	50850	бРел
14:50:30	3.38	--	100	33800	бТел
14:50:24	3.38	--	11	3718	бТел
14:50:20	3.38	--	44	15013	бТел
14:50:15	3.38	-0.01	256	86528	бТел
14:50:09	3.39	0.01	38	12882	бРел
14:50:00	3.38	-0.01	10	3380	бТел
14:49:54	3.39	0.01	709	240351	бРел
14:49:50	3.38	-0.01	50	16900	бТел
14:49:45	3.39	--	242	82038	бРел
14:49:39	3.39	--	216	73224	бРел
14:49:36	3.39	0.01	6	2034	бРел
14:49:30	3.38	--	569	192322	бТел
14:49:24	3.38	--	373	126270	бТел
14:49:21	3.38	--	854	288793	бТел
14:49:15	3.38	-0.01	211	71318	бТел
14:49:09	3.39	0.01	111	37629	бРел
14:49:05	3.38	--	2	676	бТел
14:49:00	3.38	--	133	44954	бТел
14:48:54	3.38	--	46	15548	бТел
14:48:50	3.38	-0.01	20	6760	бТел
14:48:45	3.39	0.01	482	163398	бРел
14:48:39	3.38	--	1	338	бТел
14:48:35	3.38	--	10	3380	бТел
14:48:30	3.38	-0.01	105	35490	бТел
14:48:24	3.39	0.01	10	3390	бРел
14:48:20	3.38	-0.01	46	15689	бТел
14:48:15	3.39	--	402	136278	бРел
14:48:09	3.39	0.01	327	110853	бРел
14:48:05	3.38	--	334	112892	бТел
14:48:00	3.38	--	8	2704	бТел
14:47:54	3.38	--	62	20956	бТел
14:47:50	3.38	--	8	2704	бТел
14:47:45	3.38	--	214	72332	бТел
14:47:39	3.38	--	100	33800	бТел
14:47:35	3.38	-0.01	137	46306	бТел
14:47:24	3.39	0.01	4	1356	бРел
14:47:20	3.38	-0.01	53	18055	бТел
14:47:15	3.39	--	442	149838	бРел
14:47:09	3.39	0.01	10	3390	бРел
14:47:05	3.38	--	150	50700	бТел
14:47:00	3.38	--	21	7098	бТел
14:46:54	3.38	--	201	67938	бТел
14:46:50	3.38	-0.01	166	56108	бТел
14:46:45	3.39	0.01	262	88818	бРел
14:46:39	3.38	--	52	17576	бТел
14:46:35	3.38	-0.01	111	37518	бТел
14:46:30	3.39	0.01	1030	349170	бРел
14:46:20	3.38	--	44	15010	бТел
14:46:14	3.38	--	222	75036	бТел
14:46:09	3.38	-0.01	966	326508	бТел
14:46:05	3.39	--	127	43053	бРел
14:45:59	3.39	0.01	326	110514	бРел
14:45:54	3.38	--	1	338	бТел
14:45:50	3.38	--	51	17238	бТел
14:45:44	3.38	--	235	79430	бТел
14:45:39	3.38	--	3	1014	бТел
14:45:29	3.38	--	6	2028	бТел
14:45:18	3.38	-0.01	48	16365	бТел
14:45:14	3.39	0.01	3154	1069206	бРел
14:45:09	3.38	-0.01	231	78078	бТел
14:45:03	3.39	--	7	2373	бРел
14:44:54	3.39	0.01	17	5763	бРел
14:44:48	3.38	--	11	3718	бТел
14:44:44	3.38	--	227	76726	бТел
14:44:39	3.38	--	125	42250	бТел
14:44:29	3.38	-0.01	9	3042	бТел
14:44:24	3.39	0.01	79	26781	бРел
14:44:18	3.38	--	153	51855	бТел
14:44:14	3.38	--	222	75036	бТел
14:44:09	3.38	--	60	20280	бТел
14:44:03	3.38	--	500	169000	бТел
14:43:59	3.38	-0.01	58	19604	бТел
14:43:54	3.39	0.01	7978	2704542	бРел
14:43:48	3.38	-0.01	229	77402	бТел
14:43:44	3.39	0.01	582	197298	бРел
14:43:39	3.38	-0.01	82	27716	бТел
14:43:33	3.39	0.01	182	61698	бРел
14:43:29	3.38	--	5	1690	бТел
14:43:24	3.38	--	73	24674	бТел
14:43:18	3.38	--	2130	719940	бТел
14:43:14	3.38	-0.01	212	71656	бТел
14:43:03	3.39	0.01	2142	726138	бРел
14:42:59	3.38	-0.01	7	2366	бТел
14:42:48	3.39	0.01	40	13560	бРел
14:42:44	3.38	--	213	71994	бТел
14:42:39	3.38	-0.01	48	16224	бТел
14:42:33	3.39	--	11250	3813750	бРел
14:42:24	3.39	0.01	393	133227	бРел
14:42:18	3.38	--	257	86866	бТел
14:42:14	3.38	-0.01	211	71318	бТел
14:42:09	3.39	--	145	49155	бРел
14:42:03	3.39	--	1275	432225	бРел
14:41:59	3.39	--	2	678	бРел
14:41:54	3.39	0.01	42	14238	бРел
14:41:48	3.38	--	1	338	бТел
14:41:44	3.38	-0.01	212	71656	бТел
14:41:39	3.39	--	57	19323	бРел
14:41:33	3.39	--	343	116277	бРел
14:41:24	3.39	0.01	87	29493	бРел
14:41:18	3.38	-0.01	345	116610	бТел
14:41:14	3.39	--	222	75258	бРел
14:41:03	3.39	0.01	43	14577	бРел
14:40:54	3.38	--	49	16562	бТел
14:40:48	3.38	--	77	26026	бТел
14:40:44	3.38	-0.01	213	71994	бТел
14:40:39	3.39	0.01	19	6441	бРел
14:40:33	3.38	-0.01	1	338	бТел
14:40:29	3.39	0.01	22	7458	бРел
14:40:24	3.38	--	66	22308	бТел
14:40:18	3.38	--	196	66248	бТел
14:40:14	3.38	-0.01	716	242008	бТел
14:40:09	3.39	0.01	186	63054	бРел
14:40:03	3.38	--	219	74022	бТел
14:39:59	3.38	-0.01	105	35490	бТел
