Ёи╫╩й╠╪Д	Ёи╫╩╪ш	╪ш╦Я╠Д╤╞	Ёи╫╩а©(йж)	Ёи╫╩╤Н(т╙)	птжй
15:00:00	6.02	--	0	0	бТел
15:00:00	6.02	--	49	29497	бТел
14:59:59	6.02	--	7122	4287444	бТел
14:59:54	6.02	--	400	240799	бТел
14:59:49	6.02	--	141	84882	бТел
14:59:45	6.02	0.01	6927	4170421	бРел
14:59:39	6.01	-0.01	832	500032	бТел
14:59:34	6.02	0.01	1820	1095640	бРел
14:59:28	6.01	--	828	497628	бТел
14:59:24	6.01	--	788	473588	бТел
14:59:19	6.01	-0.01	554	332954	бТел
14:59:13	6.02	0.01	771	464141	бРел
14:59:09	6.01	--	1225	736225	бТел
14:59:04	6.01	--	262	157462	бТел
14:58:58	6.01	--	218	131018	бТел
14:58:54	6.01	--	442	265642	бТел
14:58:49	6.01	--	631	379231	бТел
14:58:44	6.01	-0.01	1044	627444	бТел
14:58:39	6.02	0.01	549	330498	бРел
14:58:34	6.01	-0.01	158	94958	бТел
14:58:28	6.02	--	182	109563	бРел
14:58:24	6.02	--	245	147490	бРел
14:58:19	6.02	-0.01	1546	930926	бТел
14:58:13	6.03	0.01	5849	3526947	бРел
14:58:09	6.02	--	688	414175	бТел
14:58:04	6.02	--	360	216719	бТел
14:57:58	6.02	--	278	167356	бТел
14:57:54	6.02	--	5069	3051538	бТел
14:57:49	6.02	-0.01	552	332304	бТел
14:57:43	6.03	0.01	317	191151	бРел
14:57:39	6.02	--	11	6621	бТел
14:57:34	6.02	-0.01	421	253441	бТел
14:57:28	6.03	--	314	189342	бРел
14:57:24	6.03	0.01	198	119394	бРел
14:57:19	6.02	-0.01	586	352772	бТел
14:57:13	6.03	0.01	215	129645	бРел
14:57:09	6.02	--	134	80668	бТел
14:57:04	6.02	--	551	331702	бТел
14:56:58	6.02	-0.01	908	546616	бТел
14:56:54	6.03	0.01	509	306927	бРел
14:56:49	6.02	--	390	234779	бТел
14:56:43	6.02	--	320	192640	бТел
14:56:39	6.02	-0.01	300	180600	бТел
14:56:34	6.03	--	244	147132	бРел
14:56:28	6.03	0.01	1292	779076	бРел
14:56:24	6.02	--	23	13845	бТел
14:56:19	6.02	-0.01	506	304612	бТел
14:56:13	6.03	--	1774	1069722	бТел
14:56:09	6.03	--	608	366624	бТел
14:56:04	6.03	--	380	229140	бТел
14:55:58	6.03	--	1604	967212	бТел
14:55:54	6.03	--	499	300897	бТел
14:55:49	6.03	-0.01	471	284013	бТел
14:55:43	6.04	0.01	1464	884256	бРел
14:55:39	6.03	--	446	268938	бТел
14:55:34	6.03	--	2662	1605186	бТел
14:55:28	6.03	--	459	276777	бТел
14:55:24	6.03	--	241	145323	бТел
14:55:19	6.03	--	407	245421	бТел
14:55:13	6.03	0.01	1233	743499	бРел
14:55:09	6.02	-0.01	2777	1671753	бТел
14:55:04	6.03	--	201	121203	бРел
14:54:58	6.03	0.01	1651	995553	бРел
14:54:54	6.02	--	102	61403	бТел
14:54:49	6.02	-0.01	341	205282	бТел
14:54:43	6.03	0.01	175	105525	бРел
14:54:38	6.02	0.01	5262	3168091	бРел
14:54:34	6.01	-0.01	146	87746	бТел
14:54:28	6.02	0.01	469	282338	бРел
14:54:24	6.01	-0.01	59	35459	бТел
14:54:19	6.02	0.01	145	87290	бРел
14:54:13	6.01	--	272	163472	бТел
14:54:08	6.01	--	417	250617	бТел
14:54:04	6.01	--	106	63706	бТел
14:53:58	6.01	--	178	106978	бТел
14:53:54	6.01	--	1108	665908	бТел
14:53:48	6.01	0.01	1443	867243	бРел
14:53:43	6.0	--	225	135000	бТел
14:53:39	6.0	--	420	252378	бТел
14:53:33	6.0	--	116	69600	бТел
14:53:28	6.0	--	3692	2215200	бТел
14:53:24	6.0	--	1315	789000	бТел
14:53:18	6.0	--	118	70800	бТел
14:53:13	6.0	--	238	142800	бТел
14:53:08	6.0	--	3785	2271000	бТел
14:53:03	6.0	--	140	84000	бТел
14:52:58	6.0	--	788	472800	бТел
14:52:53	6.0	--	116	69600	бТел
14:52:48	6.0	--	820	492000	бТел
14:52:43	6.0	--	364	218400	бТел
14:52:38	6.0	--	333	199800	бТел
14:52:33	6.0	--	4	2400	бТел
14:52:28	6.0	--	1250	750000	бТел
14:52:22	6.0	--	1005	603000	бТел
14:52:18	6.0	--	616	369600	бТел
14:52:13	6.0	--	973	583800	бТел
14:52:07	6.0	--	352	211200	бТел
14:52:03	6.0	--	764	458400	бТел
14:51:58	6.0	--	446	267600	бТел
14:51:52	6.0	--	130	78000	бТел
14:51:48	6.0	--	1009	605400	бТел
14:51:43	6.0	--	209	125400	бТел
14:51:37	6.0	--	441	264600	бТел
14:51:33	6.0	--	128	76800	бТел
14:51:28	6.0	--	383	229800	бРел
14:51:22	6.0	--	4498	2698800	бТел
14:51:18	6.0	--	558	334800	бТел
14:51:13	6.0	--	259	155400	бТел
14:51:07	6.0	--	4942	2965200	бРел
14:51:03	6.0	0.01	208	124800	бРел
14:50:58	5.99	-0.01	60	35940	бТел
14:50:52	6.0	--	254	152400	бРел
14:50:48	6.0	--	6	3600	бРел
14:50:43	6.0	--	35	21000	бРел
14:50:37	6.0	0.01	336	201600	бРел
14:50:33	5.99	-0.01	141	84459	бТел
14:50:28	6.0	--	205	123000	бРел
14:50:22	6.0	--	239	143400	бРел
14:50:18	6.0	--	244	146400	бРел
14:50:13	6.0	--	1245	747000	бРел
14:50:07	6.0	--	180	108000	бРел
14:50:03	6.0	0.01	205	123000	бРел
14:49:58	5.99	-0.01	982	588218	бТел
14:49:52	6.0	--	447	268200	бРел
