Ёи╫╩й╠╪Д	Ёи╫╩╪ш	╪ш╦Я╠Д╤╞	Ёи╫╩а©(йж)	Ёи╫╩╤Н(т╙)	птжй
15:00:00	5.52	-0.01	0	0	бТел
15:00:00	5.53	--	0	0	бРел
14:59:58	5.53	0.01	98	54194	бРел
14:59:55	5.52	--	133	73416	бРел
14:59:49	5.52	--	77	42504	бРел
14:59:45	5.52	-0.01	452	249503	бТел
14:59:40	5.53	0.01	391	216223	бРел
14:59:34	5.52	--	587	324024	бТел
14:59:28	5.52	--	444	245087	бТел
14:59:25	5.52	--	5	2760	бТел
14:59:19	5.52	--	1590	877679	бРел
14:59:13	5.52	--	70	38640	бРел
14:59:10	5.52	0.01	37	20424	бРел
14:59:04	5.51	-0.01	100	55100	бТел
14:58:58	5.52	--	10	5520	бРел
14:58:55	5.52	0.01	21	11592	бРел
14:58:49	5.51	--	13	7229	бТел
14:58:43	5.51	--	53	29203	бТел
14:58:40	5.51	--	3995	2201245	бРел
14:58:34	5.51	--	304	167504	бРел
14:58:28	5.51	--	444	244644	бРел
14:58:25	5.51	--	100	55100	бРел
14:58:19	5.51	--	183	100833	бРел
14:58:13	5.51	-0.01	2216	1221016	бТел
14:58:10	5.52	--	96	52991	бРел
14:58:04	5.52	--	10	5520	бРел
14:57:58	5.52	--	124	68448	бРел
14:57:55	5.52	--	14	7727	бРел
14:57:49	5.52	--	10	5520	бРел
14:57:43	5.52	0.01	21	11592	бРел
14:57:40	5.51	-0.01	6	3306	бТел
14:57:34	5.52	--	94	51887	бРел
14:57:28	5.52	0.01	194	107087	бРел
14:57:25	5.51	--	2	1102	бТел
14:57:19	5.51	--	155	85405	бТел
14:57:13	5.51	--	143	78793	бТел
14:57:10	5.51	--	135	74385	бРел
14:57:04	5.51	--	77	42427	бРел
14:56:58	5.51	0.01	868	478268	бРел
14:56:55	5.5	-0.01	85	46750	бТел
14:56:49	5.51	0.01	404	222604	бРел
14:56:43	5.5	-0.01	183	100650	бТел
14:56:40	5.51	--	13	7163	бРел
14:56:34	5.51	--	204	112404	бРел
14:56:28	5.51	--	305	168055	бРел
14:56:25	5.51	--	81	44631	бРел
14:56:19	5.51	0.01	47	25897	бРел
14:56:13	5.5	--	1718	944900	бТел
14:56:09	5.5	--	173	95150	бТел
14:56:04	5.5	-0.01	140	77000	бТел
14:55:58	5.51	0.01	95	52345	бРел
14:55:54	5.5	--	30	16500	бТел
14:55:49	5.5	--	145	79750	бТел
14:55:43	5.5	--	252	138600	бТел
14:55:39	5.5	--	105	58228	бРел
14:55:34	5.5	--	136	74800	бРел
