Ёи╫╩й╠╪Д	Ёи╫╩╪ш	╪ш╦Я╠Д╤╞	Ёи╫╩а©(йж)	Ёи╫╩╤Н(т╙)	птжй
15:00:00	3.5	--	0	0	бТел
15:00:00	3.5	--	0	0	бТел
14:59:59	3.5	--	168	58800	бТел
14:59:55	3.5	--	516	180600	бТел
14:59:51	3.5	--	229	80150	бТел
14:59:46	3.5	-0.01	307	107450	бТел
14:59:40	3.51	0.01	160	56160	бРел
14:59:36	3.5	-0.01	112	39200	бТел
14:59:31	3.51	--	59	20709	бРел
14:59:25	3.51	--	237	83187	бРел
14:59:21	3.51	--	1168	409968	бРел
14:59:16	3.51	0.01	171	60020	бРел
14:59:10	3.5	-0.01	14	4900	бТел
14:59:06	3.51	--	831	291681	бРел
14:59:01	3.51	--	376	131976	бРел
14:58:55	3.51	--	8	2808	бРел
14:58:51	3.51	--	945	331695	бРел
14:58:46	3.51	0.01	71	24921	бРел
14:58:36	3.5	--	9	3150	бТел
14:58:31	3.5	-0.01	60	21000	бТел
14:58:25	3.51	--	231	81081	бРел
14:58:21	3.51	--	115	40365	бРел
14:58:16	3.51	0.01	105	36855	бРел
14:58:10	3.5	--	370	129500	бТел
14:58:06	3.5	-0.01	166	58100	бТел
14:58:01	3.51	--	178	62477	бРел
14:57:55	3.51	0.01	141	49491	бРел
14:57:51	3.5	-0.01	311	108850	бТел
14:57:46	3.51	0.01	4	1404	бРел
14:57:40	3.5	-0.01	61	21350	бТел
14:57:31	3.51	0.01	74	25974	бРел
14:57:25	3.5	--	130	45500	бТел
14:57:21	3.5	--	348	121800	бТел
14:57:16	3.5	--	254	88900	бТел
14:57:10	3.5	--	4	1400	бТел
14:57:06	3.5	--	201	70350	бТел
14:56:55	3.5	--	170	59500	бТел
14:56:51	3.5	--	518	181300	бТел
14:56:46	3.5	--	23	8050	бТел
14:56:40	3.5	-0.01	41	14350	бТел
14:56:36	3.51	0.01	1303	457353	бРел
14:56:31	3.5	--	78	27300	бТел
14:56:25	3.5	-0.01	157	54950	бТел
14:56:21	3.51	--	748	262548	бРел
14:56:16	3.51	--	65	22815	бРел
14:56:10	3.51	0.01	139	48789	бРел
14:56:06	3.5	--	15	5250	бТел
14:56:01	3.5	--	335	117250	бТел
14:55:55	3.5	-0.01	136	47600	бТел
14:55:51	3.51	0.01	18	6318	бРел
14:55:46	3.5	--	93	32550	бТел
14:55:40	3.5	--	50	17500	бТел
14:55:36	3.5	-0.01	28	9800	бТел
14:55:31	3.51	0.01	77	27027	бРел
14:55:25	3.5	--	68	23800	бТел
14:55:21	3.5	--	16	5600	бТел
14:55:16	3.5	-0.01	124	43400	бТел
14:55:10	3.51	0.01	3	1053	бРел
14:55:06	3.5	--	29	10150	бТел
14:55:01	3.5	-0.01	253	88550	бТел
14:54:55	3.51	0.01	210	73710	бРел
14:54:51	3.5	--	41	14350	бТел
14:54:46	3.5	-0.01	189	66150	бТел
14:54:40	3.51	0.01	2	702	бРел
14:54:36	3.5	-0.01	134	46900	бТел
14:54:31	3.51	0.01	19	6669	бРел
14:54:25	3.5	-0.01	156	54600	бТел
14:54:21	3.51	--	7	2457	бРел
14:54:16	3.51	0.01	162	56862	бРел
14:54:10	3.5	-0.01	216	75600	бТел
14:54:06	3.51	--	54	18954	бРел
14:54:00	3.51	0.01	22	7721	бРел
14:53:55	3.5	--	184	64400	бТел
14:53:51	3.5	--	204	71400	бТел
14:53:46	3.5	--	5	1750	бТел
14:53:40	3.5	-0.01	1328	464800	бТел
14:53:36	3.51	--	165	57915	бРел
14:53:31	3.51	0.01	75	26325	бРел
14:53:25	3.5	--	85	29750	бТел
14:53:19	3.5	--	719	251650	бТел
14:53:16	3.5	--	153	53550	бТел
14:53:10	3.5	-0.01	28	9800	бТел
14:53:04	3.51	--	105	36855	бРел
14:53:00	3.51	0.01	169	59319	бРел
14:52:55	3.5	--	153	53550	бТел
14:52:49	3.5	--	68	23800	бТел
14:52:45	3.5	--	182	63700	бТел
14:52:40	3.5	--	8	2800	бТел
14:52:34	3.5	-0.01	50	17500	бТел
14:52:30	3.51	--	453	159003	бРел
14:52:25	3.51	0.01	449	157599	бРел
14:52:15	3.5	-0.01	5901	2065350	бТел
14:52:10	3.51	--	4	1404	бРел
14:52:00	3.51	--	518	181818	бРел
14:51:55	3.51	0.01	5662	1987361	бРел
14:51:49	3.5	--	5	1750	бТел
14:51:45	3.5	--	512	179200	бТел
14:51:40	3.5	--	230	80500	бТел
14:51:34	3.5	-0.01	160	56000	бТел
14:51:30	3.51	--	469	164619	бРел
14:51:25	3.51	0.01	59	20709	бРел
14:51:19	3.5	--	30	10500	бТел
14:51:15	3.5	--	104	36400	бТел
14:51:10	3.5	-0.01	55	19250	бТел
14:51:04	3.51	--	497	174447	бРел
14:51:00	3.51	--	21	7371	бРел
14:50:55	3.51	0.01	456	160056	бРел
14:50:49	3.5	--	81	28350	бТел
14:50:45	3.5	--	1492	522200	бТел
14:50:40	3.5	-0.01	92	32200	бТел
