Ёи╫╩й╠╪Д	Ёи╫╩╪ш	╪ш╦Я╠Д╤╞	Ёи╫╩а©(йж)	Ёи╫╩╤Н(т╙)	птжй
15:00:00	7.02	--	0	0	бРел
15:00:00	7.02	0.01	379	266058	бРел
14:59:59	7.01	-0.01	167	117067	бТел
14:59:53	7.02	--	643	451386	бРел
14:59:49	7.02	--	989	694278	бРел
14:59:43	7.02	--	583	409266	бРел
14:59:38	7.02	--	1110	779220	бРел
14:59:34	7.02	--	1045	733590	бРел
14:59:29	7.02	0.01	2399	1684098	бРел
14:59:24	7.01	--	936	656136	бТел
14:59:18	7.01	--	2919	2046219	бТел
14:59:13	7.01	--	720	504720	бТел
14:59:09	7.01	-0.01	323	226423	бТел
14:59:04	7.02	--	591	414882	бРел
14:58:58	7.02	--	163	114426	бРел
14:58:54	7.02	--	980	687960	бРел
14:58:49	7.02	0.01	373	261845	бРел
14:58:44	7.01	-0.01	253	177353	бТел
14:58:38	7.02	--	276	193752	бРел
14:58:34	7.02	0.01	279	195858	бРел
14:58:29	7.01	--	1404	984204	бТел
14:58:24	7.01	--	752	527152	бТел
14:58:17	7.01	--	688	482288	бТел
14:58:13	7.01	-0.01	260	182260	бТел
14:58:09	7.02	0.01	981	688662	бРел
14:58:03	7.01	--	1252	877652	бТел
14:57:59	7.01	--	537	376990	бТел
14:57:53	7.01	--	935	655435	бТел
14:57:47	7.01	--	373	261473	бРел
14:57:43	7.01	--	751	526451	бРел
14:57:39	7.01	--	2468	1730068	бРел
14:57:32	7.01	--	464	325264	бТел
14:57:29	7.01	--	228	159828	бРел
14:57:24	7.01	--	338	236938	бТел
14:57:17	7.01	--	998	699598	бТел
14:57:13	7.01	--	398	278998	бТел
14:57:08	7.01	--	996	698196	бРел
14:57:03	7.01	--	1601	1122301	бРел
14:56:57	7.01	0.01	479	335779	бРел
14:56:54	7.0	--	3749	2624300	бТел
14:56:47	7.0	-0.01	1680	1176000	бТел
14:56:43	7.01	--	804	563604	бРел
14:56:39	7.01	--	1579	1106879	бРел
14:56:33	7.01	0.01	932	653332	бРел
14:56:28	7.0	--	264	184800	бТел
14:56:24	7.0	-0.01	481	336700	бТел
14:56:18	7.01	0.01	1350	946350	бРел
14:56:12	7.0	--	207	144900	бТел
14:56:08	7.0	-0.01	606	424200	бТел
14:56:03	7.01	--	963	675063	бРел
14:55:58	7.01	0.01	1253	878353	бРел
14:55:54	7.0	--	538	376600	бТел
14:55:47	7.0	--	565	395500	бТел
14:55:43	7.0	--	252	176400	бТел
14:55:38	7.0	0.01	6539	4577300	бРел
14:55:33	6.99	-0.01	1196	836004	бТел
14:55:28	7.0	0.01	726	508200	бРел
14:55:24	6.99	-0.01	6665	4658835	бТел
14:55:18	7.0	--	640	448000	бРел
14:55:13	7.0	0.01	660	462000	бРел
14:55:07	6.99	-0.01	137	95763	бТел
14:55:03	7.0	--	307	214900	бРел
14:54:56	7.0	--	116	81200	бРел
14:54:51	7.0	--	225	157500	бРел
14:54:47	7.0	--	601	420700	бРел
14:54:43	7.0	-0.01	862	603400	бТел
14:54:37	7.01	--	423	296523	бРел
14:54:32	7.01	--	10303	7222403	бРел
14:54:28	7.01	--	742	520142	бРел
14:54:21	7.01	--	388	271988	бРел
14:54:18	7.01	-0.01	1359	952659	бТел
14:54:13	7.02	0.01	1390	975779	бРел
