Ёи╫╩й╠╪Д	Ёи╫╩╪ш	╪ш╦Я╠Д╤╞	Ёи╫╩а©(йж)	Ёи╫╩╤Н(т╙)	птжй
15:00:00	3.56	--	0	0	бРел
15:00:00	3.56	0.01	54	19224	бРел
15:00:00	3.55	-0.01	81	28755	бТел
14:59:56	3.56	0.01	4801	1709156	бРел
14:59:51	3.55	--	1080	383400	бТел
14:59:46	3.55	-0.01	46	16330	бТел
14:59:41	3.56	--	10558	3758648	бРел
14:59:36	3.56	0.01	2600	925600	бРел
14:59:31	3.55	-0.01	8	2840	бТел
14:59:26	3.56	0.01	1695	603420	бРел
14:59:21	3.55	--	338	119990	бТел
14:59:16	3.55	-0.01	510	181050	бТел
14:59:11	3.56	0.01	2773	987188	бРел
14:59:06	3.55	--	5602	1988710	бТел
14:59:01	3.55	-0.01	51	18105	бТел
14:58:56	3.56	0.01	297	105732	бРел
14:58:51	3.55	-0.01	361	128435	бТел
14:58:46	3.56	0.01	18	6408	бРел
14:58:41	3.55	-0.01	4611	1636905	бТел
14:58:35	3.56	--	1140	405840	бРел
14:58:31	3.56	0.01	200	71200	бРел
14:58:26	3.55	-0.01	501	177855	бТел
14:58:20	3.56	0.01	1462	520472	бРел
14:58:16	3.55	--	208	73840	бТел
14:58:11	3.55	--	319	113245	бТел
14:58:05	3.55	--	656	232880	бТел
14:58:01	3.55	--	95	33725	бТел
14:57:56	3.55	--	340	120700	бТел
14:57:50	3.55	--	621	220632	бТел
14:57:46	3.55	-0.01	490	173950	бТел
14:57:41	3.56	0.01	1395	496620	бРел
14:57:35	3.55	-0.01	545	193475	бТел
14:57:31	3.56	0.01	438	155928	бРел
14:57:26	3.55	-0.01	608	215840	бТел
14:57:20	3.56	0.01	2354	838024	бРел
14:57:16	3.55	--	391	138805	бТел
14:57:11	3.55	--	163	57865	бТел
14:57:05	3.55	-0.01	1141	405055	бТел
14:57:01	3.56	0.01	1412	502672	бРел
14:56:56	3.55	--	68	24140	бТел
14:56:50	3.55	--	377	133835	бТел
14:56:46	3.55	--	360	127800	бТел
14:56:41	3.55	--	231	82005	бТел
14:56:35	3.55	--	411	145905	бТел
14:56:31	3.55	0.01	14394	5109937	бРел
14:56:26	3.54	--	217	76818	бТел
14:56:20	3.54	--	180	63720	бТел
14:56:15	3.54	-0.01	538	190452	бТел
14:56:11	3.55	--	3	1065	бРел
14:56:05	3.55	0.01	765	271575	бРел
14:56:00	3.54	--	1019	360726	бТел
14:55:55	3.54	--	166	58764	бТел
14:55:50	3.54	-0.01	1582	560028	бТел
14:55:45	3.55	--	1501	532855	бРел
14:55:40	3.55	--	562	199510	бРел
14:55:35	3.55	--	148	52540	бРел
14:55:30	3.55	--	1107	393276	бРел
14:55:25	3.55	0.01	573	203415	бРел
14:55:20	3.54	--	5213	1845402	бТел
14:55:15	3.54	-0.01	372	131688	бТел
14:55:10	3.55	--	324	115020	бРел
14:55:05	3.55	--	653	231815	бРел
14:55:00	3.55	--	4806	1706130	бРел
14:54:55	3.55	--	35	12425	бРел
14:54:50	3.55	--	41	14555	бРел
14:54:45	3.55	0.01	346	122830	бРел
14:54:40	3.54	-0.01	593	209922	бТел
14:54:35	3.55	--	1911	678405	бРел
14:54:30	3.55	0.01	1447	513685	бРел
14:54:25	3.54	-0.01	867	306918	бТел
14:54:20	3.55	0.01	359	127445	бРел
14:54:15	3.54	-0.01	64	22656	бТел
14:54:10	3.55	--	194	68870	бРел
14:54:05	3.55	--	518	183890	бРел
14:54:00	3.55	--	234	83070	бРел
14:53:55	3.55	0.01	133	47215	бРел
14:53:50	3.54	-0.01	876	310104	бТел
14:53:45	3.55	--	86	30530	бРел
14:53:40	3.55	0.01	313	111115	бРел
14:53:35	3.54	--	212	75048	бТел
14:53:30	3.54	-0.01	1464	518256	бТел
14:53:25	3.55	0.01	83	29465	бРел
14:53:20	3.54	--	475	168150	бТел
14:53:15	3.54	-0.01	339	120006	бТел
14:53:10	3.55	--	47	16685	бРел
14:53:05	3.55	--	1325	470375	бРел
14:53:00	3.55	--	1869	663495	бРел
14:52:55	3.55	0.01	651	231105	бРел
14:52:50	3.54	--	235	83190	бТел
14:52:45	3.54	-0.01	1206	426924	бТел
14:52:40	3.55	0.01	617	219035	бРел
14:52:35	3.54	-0.01	726	257004	бТел
14:52:30	3.55	--	4615	1638325	бРел
14:52:25	3.55	--	34	12070	бРел
14:52:20	3.55	--	1517	538535	бРел
14:52:15	3.55	0.01	546	193830	бРел
14:52:10	3.54	-0.01	397	140538	бТел
14:52:05	3.55	--	479	170045	бРел
14:52:00	3.55	--	114	40470	бРел
14:51:55	3.55	--	436	154780	бРел
14:51:50	3.55	--	1315	466825	бРел
14:51:44	3.55	--	320	113600	бРел
14:51:40	3.55	0.01	723	256665	бРел
14:51:35	3.54	--	906	320724	бТел
14:51:29	3.54	-0.01	6	2124	бТел
14:51:25	3.55	--	36	12780	бРел
14:51:20	3.55	0.01	474	168270	бРел
14:51:14	3.54	--	950	336300	бТел
14:51:05	3.54	--	1030	364620	бТел
14:50:59	3.54	--	155	54870	бТел
14:50:55	3.54	-0.01	262	92748	бТел
14:50:50	3.55	--	201	71355	бРел
14:50:44	3.55	--	44	15620	бРел
14:50:40	3.55	--	416	147680	бРел
14:50:35	3.55	--	485	172175	бРел
14:50:29	3.55	--	238	84490	бРел
14:50:25	3.55	--	122	43310	бРел
14:50:20	3.55	--	62	22010	бРел
14:50:14	3.55	0.01	69	24495	бРел
14:50:10	3.54	-0.01	276	97704	бТел
14:50:05	3.55	--	115	40825	бРел
14:49:59	3.55	--	159	56445	бРел
14:49:54	3.55	--	2166	768930	бРел
14:49:50	3.55	--	16	5680	бРел
14:49:44	3.55	--	256	90880	бРел
14:49:39	3.55	--	637	226135	бРел
14:49:34	3.55	--	257	91235	бРел
14:49:29	3.55	--	133	47215	бРел
14:49:24	3.55	--	43	15265	бРел
14:49:19	3.55	0.01	226	80230	бРел
