Ёи╫╩й╠╪Д	Ёи╫╩╪ш	╪ш╦Я╠Д╤╞	Ёи╫╩а©(йж)	Ёи╫╩╤Н(т╙)	птжй
15:00:00	3.45	-0.01	0	0	бТел
15:00:00	3.46	--	0	0	бРел
15:00:00	3.46	0.01	843	291678	бРел
14:59:54	3.45	-0.01	27	9315	бТел
14:59:50	3.46	--	9154	3167591	бРел
14:59:45	3.46	0.01	241	83386	бРел
14:59:39	3.45	--	347	119715	бТел
14:59:35	3.45	--	273	94495	бТел
14:59:30	3.45	--	82	28290	бТел
14:59:24	3.45	--	77	26565	бТел
14:59:20	3.45	-0.01	381	131445	бТел
14:59:15	3.46	0.01	44	15224	бРел
14:59:09	3.45	--	303	104535	бТел
14:59:04	3.45	-0.01	162	55890	бТел
14:59:00	3.46	0.01	2019	698574	бРел
14:58:54	3.45	--	289	99705	бТел
14:58:49	3.45	--	16	5520	бТел
14:58:45	3.45	--	630	217350	бТел
14:58:39	3.45	--	178	61410	бТел
14:58:30	3.45	-0.01	461	159045	бТел
14:58:24	3.46	0.01	946	327316	бРел
14:58:19	3.45	--	376	129720	бТел
14:58:15	3.45	--	333	114885	бТел
14:58:09	3.45	--	8575	2958375	бТел
14:58:04	3.45	-0.01	208	71760	бТел
14:57:59	3.46	--	323	111758	бРел
14:57:54	3.46	0.01	139	48094	бРел
14:57:49	3.45	-0.01	168	57960	бТел
14:57:44	3.46	--	1131	391326	бРел
14:57:39	3.46	0.01	388	134248	бРел
14:57:34	3.45	--	100	34500	бТел
14:57:29	3.45	-0.01	2454	846630	бТел
14:57:24	3.46	0.01	140	48440	бРел
14:57:14	3.45	-0.01	62	21390	бТел
14:57:09	3.46	--	1036	358456	бРел
14:57:04	3.46	0.01	214	74044	бРел
14:56:59	3.45	-0.01	225	77625	бТел
14:56:54	3.46	0.01	60	20760	бРел
14:56:49	3.45	-0.01	666	229770	бТел
14:56:44	3.46	0.01	225	77850	бРел
14:56:39	3.45	--	40	13800	бТел
14:56:34	3.45	--	345	119025	бТел
14:56:29	3.45	--	145	50025	бТел
14:56:24	3.45	--	199	68655	бТел
14:56:19	3.45	-0.01	100	34500	бТел
14:56:14	3.46	0.01	680	235280	бРел
14:56:09	3.45	-0.01	693	239085	бТел
14:55:59	3.46	0.01	6	2076	бРел
14:55:54	3.45	--	12	4140	бТел
14:55:44	3.45	--	79	27255	бТел
14:55:39	3.45	-0.01	575	198375	бТел
14:55:34	3.46	0.01	31	10726	бРел
14:55:29	3.45	--	195	67275	бТел
14:55:24	3.45	-0.01	77	26565	бТел
14:55:18	3.46	0.01	35	12110	бРел
14:55:14	3.45	--	128	44404	бТел
14:55:09	3.45	--	10	3450	бТел
14:55:03	3.45	--	46	15870	бТел
14:54:54	3.45	--	262	90390	бТел
14:54:48	3.45	--	271	93495	бТел
14:54:44	3.45	--	353	121785	бТел
14:54:33	3.45	-0.01	5	1725	бТел
14:54:29	3.46	0.01	451	156046	бРел
14:54:24	3.45	--	309	106605	бТел
14:54:18	3.45	--	100	34500	бТел
14:54:14	3.45	--	144	49680	бТел
14:54:09	3.45	--	285	98325	бТел
14:54:03	3.45	-0.01	306	105570	бТел
14:53:59	3.46	0.01	243	84078	бРел
14:53:54	3.45	--	112	38640	бТел
14:53:48	3.45	--	500	172500	бТел
14:53:44	3.45	--	113	38985	бТел
14:53:39	3.45	--	294	101430	бТел
14:53:33	3.45	-0.01	274	94530	бТел
14:53:29	3.46	0.01	412	142552	бРел
14:53:24	3.45	-0.01	380	131100	бТел
14:53:18	3.46	--	1	346	бРел
14:53:14	3.46	0.01	583	201718	бРел
14:53:09	3.45	--	89	30705	бТел
14:53:03	3.45	--	356	122820	бТел
14:52:59	3.45	--	112	38640	бТел
14:52:54	3.45	--	22	7590	бТел
14:52:48	3.45	-0.01	70	24150	бТел
14:52:44	3.46	0.01	413	142898	бРел
