Ёи╫╩й╠╪Д	Ёи╫╩╪ш	╪ш╦Я╠Д╤╞	Ёи╫╩а©(йж)	Ёи╫╩╤Н(т╙)	птжй
15:00:00	7.61	--	0	0	бТел
14:59:59	7.61	--	815	620215	бТел
14:59:59	7.61	--	1144	870584	бТел
14:59:53	7.61	0.01	1294	984734	бРел
14:59:49	7.6	--	1878	1427280	бТел
14:59:44	7.6	-0.01	3672	2790720	бТел
14:59:37	7.61	--	852	648372	бТел
14:59:34	7.61	--	7180	5463980	бРел
14:59:29	7.61	--	1699	1292939	бРел
14:59:23	7.61	--	1622	1234342	бТел
14:59:19	7.61	--	3721	2831681	бТел
14:59:14	7.61	--	3851	2930763	бРел
14:59:08	7.61	--	2349	1787589	бРел
14:59:04	7.61	0.01	2949	2244189	бРел
14:58:58	7.6	-0.01	3119	2370440	бТел
14:58:54	7.61	--	1324	1007564	бРел
14:58:49	7.61	0.01	3157	2402750	бРел
14:58:44	7.6	--	2962	2251120	бТел
14:58:37	7.6	--	570	433200	бТел
14:58:34	7.6	--	1462	1111120	бТел
14:58:29	7.6	--	2050	1558000	бТел
14:58:25	7.6	--	1525	1159000	бТел
14:58:19	7.6	--	5205	3956309	бРел
14:58:13	7.6	--	9058	6884080	бРел
14:58:07	7.6	--	1361	1034360	бРел
14:58:04	7.6	--	3346	2542960	бРел
14:57:59	7.6	--	4596	3492960	бРел
14:57:53	7.6	--	1715	1303400	бРел
14:57:49	7.6	0.01	3842	2919920	бРел
14:57:44	7.59	-0.01	3801	2884959	бТел
14:57:37	7.6	0.01	1162	883120	бРел
14:57:34	7.59	-0.01	1771	1344189	бТел
14:57:29	7.6	0.01	2884	2191840	бРел
14:57:23	7.59	--	511	387849	бТел
14:57:19	7.59	--	1095	831105	бТел
14:57:13	7.59	--	2733	2074347	бТел
14:57:07	7.59	--	435	330165	бТел
14:57:04	7.59	--	2275	1726725	бТел
14:56:59	7.59	--	1383	1050038	бРел
14:56:53	7.59	--	1042	790878	бРел
14:56:49	7.59	--	3406	2585154	бРел
14:56:43	7.59	--	3685	2796915	бРел
14:56:37	7.59	--	583	442497	бРел
14:56:34	7.59	--	1648	1250832	бРел
14:56:28	7.59	--	3411	2588949	бРел
14:56:22	7.59	--	709	538131	бРел
14:56:19	7.59	0.01	1828	1387452	бРел
14:56:13	7.58	-0.01	1635	1239330	бТел
14:56:08	7.59	--	2218	1683462	бРел
14:56:04	7.59	--	799	606441	бРел
14:55:58	7.59	--	1362	1033758	бРел
14:55:53	7.59	--	1277	969243	бТел
14:55:49	7.59	--	1506	1143054	бТел
14:55:43	7.59	--	1753	1330527	бТел
14:55:37	7.59	--	1625	1233375	бТел
14:55:34	7.59	--	1009	765831	бТел
14:55:28	7.59	--	4476	3397284	бРел
14:55:23	7.59	--	776	588984	бРел
14:55:19	7.59	0.01	1398	1061082	бРел
14:55:13	7.58	-0.01	3963	3003954	бТел
14:55:07	7.59	--	704	534336	бРел
