Ёи╫╩й╠╪Д	Ёи╫╩╪ш	╪ш╦Я╠Д╤╞	Ёи╫╩а©(йж)	Ёи╫╩╤Н(т╙)	птжй
15:00:00	3.52	--	0	0	бРел
15:00:00	3.52	--	0	0	бРел
14:59:59	3.52	--	1997	702944	бРел
14:59:55	3.52	--	227	79904	бРел
14:59:50	3.52	--	360	126720	бРел
14:59:44	3.52	--	478	168256	бРел
14:59:40	3.52	--	709	249708	бРел
14:59:35	3.52	--	403	141856	бРел
14:59:29	3.52	--	351	123552	бРел
14:59:25	3.52	0.01	62	21824	бРел
14:59:20	3.51	-0.01	20	7020	бТел
14:59:14	3.52	0.01	27	9504	бРел
14:59:10	3.51	--	147	51597	бТел
14:59:05	3.51	-0.01	89	31238	бТел
14:58:59	3.52	0.01	928	326656	бРел
14:58:55	3.51	--	6656	2336256	бТел
14:58:50	3.51	-0.01	424	148824	бТел
14:58:44	3.52	0.01	9608	3382016	бРел
14:58:40	3.51	-0.01	156	54756	бТел
14:58:35	3.52	0.01	5676	1997952	бРел
14:58:29	3.51	--	190	66690	бТел
14:58:25	3.51	-0.01	1174	412074	бТел
14:58:20	3.52	0.01	516	181632	бРел
14:58:14	3.51	-0.01	6010	2109510	бТел
14:58:10	3.52	--	128	45056	бРел
14:58:05	3.52	--	10	3520	бРел
14:57:59	3.52	--	213	74976	бРел
14:57:54	3.52	--	208	73216	бРел
14:57:50	3.52	0.01	47	16544	бРел
14:57:44	3.51	--	1623	569673	бТел
14:57:40	3.51	-0.01	1	351	бТел
14:57:34	3.52	--	20	7040	бРел
14:57:29	3.52	--	395	139040	бРел
14:57:24	3.52	--	99	34848	бРел
14:57:19	3.52	--	315	110880	бРел
14:57:14	3.52	0.01	152	53504	бРел
14:57:09	3.51	--	189	66339	бТел
14:57:04	3.51	--	10	3510	бТел
14:56:59	3.51	-0.01	151	53001	бТел
14:56:53	3.52	--	255	89760	бРел
14:56:44	3.52	0.01	290	102080	бРел
14:56:34	3.51	-0.01	499	175149	бТел
14:56:29	3.52	0.01	246	86592	бРел
14:56:23	3.51	--	232	81432	бТел
14:56:19	3.51	-0.01	390	136890	бТел
14:56:14	3.52	--	181	63712	бРел
14:56:08	3.52	0.01	468	164736	бРел
14:56:04	3.51	-0.01	29	10179	бТел
14:55:59	3.52	--	308	108416	бРел
14:55:53	3.52	0.01	120	42240	бРел
14:55:49	3.51	-0.01	1	351	бТел
14:55:44	3.52	--	70	24640	бРел
14:55:38	3.52	0.01	2	707	бРел
14:55:34	3.51	--	2132	748332	бТел
14:55:29	3.51	-0.01	98	34398	бТел
14:55:23	3.52	--	441	155232	бРел
14:55:19	3.52	0.01	28	9856	бРел
14:55:08	3.51	-0.01	10002	3510702	бТел
14:55:04	3.52	--	35	12320	бРел
14:54:53	3.52	0.01	693	243936	бРел
14:54:49	3.51	-0.01	294	103194	бТел
14:54:38	3.52	0.01	333	117216	бРел
14:54:34	3.51	-0.01	341	119691	бТел
14:54:29	3.52	--	1	352	бРел
14:54:23	3.52	--	296	104192	бРел
14:54:19	3.52	--	140	49280	бРел
14:54:08	3.52	--	645	227040	бРел
14:54:04	3.52	0.01	317	111584	бРел
14:53:53	3.51	-0.01	2501	877851	бТел
14:53:49	3.52	--	34	11968	бРел
14:53:38	3.52	0.01	296	104192	бРел
14:53:34	3.51	--	297	104247	бТел
14:53:29	3.51	-0.01	10	3510	бТел
14:53:23	3.52	0.01	501	176352	бРел
14:53:18	3.51	-0.01	15	5265	бТел
14:53:08	3.52	--	290	102080	бРел
14:53:04	3.52	0.01	311	109472	бРел
14:52:59	3.51	-0.01	18	6318	бТел
14:52:53	3.52	--	290	102080	бРел
14:52:48	3.52	0.01	122	42944	бРел
14:52:44	3.51	-0.01	21	7371	бТел
14:52:38	3.52	0.01	302	106304	бРел
14:52:34	3.51	--	311	109161	бТел
