Ёи╫╩й╠╪Д	Ёи╫╩╪ш	╪ш╦Я╠Д╤╞	Ёи╫╩а©(йж)	Ёи╫╩╤Н(т╙)	птжй
15:00:00	3.41	--	0	0	бРел
15:00:00	3.41	--	522	178002	бРел
14:59:59	3.41	--	112	38192	бРел
14:59:54	3.41	--	325	110825	бРел
14:59:50	3.41	--	296	100936	бРел
14:59:45	3.41	--	26	8866	бРел
14:59:39	3.41	--	451	153791	бРел
14:59:35	3.41	--	419	142879	бРел
14:59:30	3.41	--	97	33077	бРел
14:59:24	3.41	--	488	166408	бРел
14:59:19	3.41	--	122	41602	бРел
14:59:15	3.41	0.01	190	64790	бРел
14:59:09	3.4	-0.01	405	137700	бТел
14:59:04	3.41	--	242	82522	бРел
14:59:00	3.41	--	14	4774	бРел
14:58:54	3.41	--	1	341	бРел
14:58:49	3.41	--	765	260865	бРел
14:58:45	3.41	0.01	32	10912	бРел
14:58:39	3.4	-0.01	283	96220	бТел
14:58:34	3.41	--	242	82522	бРел
14:58:29	3.41	--	110	37510	бРел
14:58:24	3.41	0.01	585	199485	бРел
14:58:19	3.4	--	109	37060	бТел
14:58:14	3.4	--	234	79560	бТел
14:58:09	3.4	-0.01	847	287980	бТел
14:58:04	3.41	0.01	181	61721	бРел
14:57:59	3.4	-0.01	213	72420	бТел
14:57:54	3.41	0.01	31	10571	бРел
14:57:49	3.4	-0.01	110	37400	бТел
14:57:44	3.41	0.01	184	62744	бРел
14:57:39	3.4	--	170	57800	бТел
14:57:34	3.4	-0.01	73	24820	бТел
14:57:29	3.41	--	353	120373	бРел
14:57:24	3.41	--	621	211761	бРел
14:57:14	3.41	0.01	3	1023	бРел
14:57:09	3.4	-0.01	135	45900	бТел
14:57:03	3.41	0.01	67	22847	бРел
14:56:59	3.4	--	10	3400	бТел
14:56:54	3.4	--	305	103700	бТел
14:56:48	3.4	-0.01	647	219980	бТел
14:56:44	3.41	--	80	27280	бРел
14:56:39	3.41	--	1190	405790	бРел
14:56:33	3.41	0.01	2967	1011747	бРел
14:56:29	3.4	--	98	33320	бТел
14:56:24	3.4	-0.01	5573	1894820	бТел
14:56:18	3.41	0.01	206	70246	бРел
14:56:14	3.4	-0.01	71	24140	бТел
14:56:09	3.41	--	657	224037	бРел
14:56:03	3.41	--	123	41943	бРел
14:55:59	3.41	--	1974	673134	бРел
14:55:54	3.41	0.01	212	72292	бРел
14:55:44	3.4	-0.01	346	117640	бТел
14:55:39	3.41	--	1	341	бРел
