Ёи╫╩й╠╪Д	Ёи╫╩╪ш	╪ш╦Я╠Д╤╞	Ёи╫╩а©(йж)	Ёи╫╩╤Н(т╙)	птжй
15:00:00	6.73	--	0	0	бТел
15:00:00	6.73	--	0	0	бТел
14:59:59	6.73	--	246	165558	бТел
14:59:56	6.73	--	1423	957679	бТел
14:59:51	6.73	-0.01	876	589548	бТел
14:59:44	6.74	0.01	283	190742	бРел
14:59:41	6.73	-0.01	898	604354	бТел
14:59:35	6.74	0.01	732	493368	бРел
14:59:30	6.73	-0.01	1529	1029017	бТел
14:59:26	6.74	0.01	197	132778	бРел
14:59:20	6.73	--	661	444853	бТел
14:59:15	6.73	--	448	301504	бТел
14:59:11	6.73	--	1918	1290814	бТел
14:59:05	6.73	--	427	287371	бТел
14:59:00	6.73	--	120	80760	бТел
14:58:56	6.73	--	933	627909	бРел
14:58:50	6.73	--	148	99604	бРел
14:58:45	6.73	--	90	60570	бРел
14:58:41	6.73	--	471	316983	бТел
14:58:36	6.73	--	686	461678	бТел
14:58:29	6.73	-0.01	615	413895	бТел
14:58:26	6.74	0.01	332	223768	бРел
14:58:21	6.73	--	1030	693190	бТел
14:58:14	6.73	--	270	181710	бТел
14:58:11	6.73	--	1177	792121	бТел
14:58:06	6.73	--	340	228820	бТел
14:58:00	6.73	-0.01	448	301504	бТел
14:57:56	6.74	0.01	792	533808	бРел
14:57:50	6.73	--	230	154790	бТел
14:57:45	6.73	-0.01	185	124505	бТел
14:57:41	6.74	--	2558	1724092	бРел
14:57:36	6.74	--	12	8088	бРел
14:57:30	6.74	--	153	103122	бРел
14:57:26	6.74	--	176	118624	бРел
14:57:21	6.74	--	82	55268	бРел
14:57:14	6.74	--	132	88968	бРел
14:57:11	6.74	--	227	152998	бРел
14:57:05	6.74	--	285	192090	бРел
14:57:00	6.74	--	570	384180	бРел
14:56:56	6.74	0.01	49	33026	бРел
14:56:50	6.73	-0.01	334	224782	бТел
14:56:44	6.74	0.01	56	37744	бРел
14:56:41	6.73	--	708	476484	бТел
14:56:35	6.73	--	423	284679	бТел
14:56:30	6.73	--	339	228147	бТел
14:56:26	6.73	--	212	142676	бТел
14:56:21	6.73	--	180	121140	бТел
14:56:14	6.73	--	46	30958	бТел
14:56:11	6.73	--	226	152098	бТел
14:56:06	6.73	--	220	148060	бТел
14:56:00	6.73	--	29	19517	бТел
14:55:55	6.73	--	141	94893	бТел
14:55:51	6.73	--	223	150079	бТел
14:55:45	6.73	--	1368	920664	бТел
14:55:40	6.73	-0.01	563	378899	бТел
14:55:35	6.74	--	423	285102	бРел
14:55:30	6.74	0.01	204	137496	бРел
14:55:24	6.73	--	187	125851	бТел
14:55:20	6.73	--	389	261797	бТел
14:55:14	6.73	-0.01	1224	823752	бТел
14:55:09	6.74	--	315	212310	бРел
14:55:06	6.74	--	2018	1360132	бРел
14:54:59	6.74	0.01	95	64030	бРел
14:54:55	6.73	-0.01	88	59224	бТел
14:54:51	6.74	0.01	1199	808126	бРел
14:54:44	6.73	-0.01	185	124505	бТел
14:54:38	6.74	0.01	737	496738	бРел
14:54:35	6.73	--	2643	1778739	бТел
14:54:29	6.73	--	35	23555	бТел
14:54:26	6.73	--	40	26920	бТел
14:54:20	6.73	--	399	268527	бТел
14:54:15	6.73	--	388	261124	бРел
14:54:08	6.73	--	3023	2034479	бТел
14:54:05	6.73	-0.01	554	372842	бТел
14:53:59	6.74	0.01	163	109862	бРел
14:53:54	6.73	--	7	4711	бТел
14:53:44	6.73	--	290	195170	бТел
14:53:35	6.73	--	22	14806	бТел
14:53:30	6.73	--	154	103642	бТел
14:53:23	6.73	-0.01	100	67300	бТел
14:53:20	6.74	--	129	86946	бРел
14:53:14	6.74	0.01	161	108514	бРел
14:53:08	6.73	--	10	6730	бТел
14:53:06	6.73	-0.01	340	228820	бТел
14:53:00	6.74	0.01	78	52572	бРел
14:52:53	6.73	--	474	319002	бТел
14:52:50	6.73	--	86	57878	бТел
14:52:45	6.73	-0.01	292	196516	бТел
14:52:38	6.74	0.01	20	13480	бРел
14:52:35	6.73	--	206	138638	бТел
14:52:30	6.73	--	955	642715	бТел
14:52:24	6.73	--	320	215360	бТел
14:52:20	6.73	--	1753	1179769	бРел
14:52:13	6.73	0.01	53	35669	бРел
14:52:08	6.72	-0.01	7	4704	бТел
14:52:05	6.73	0.01	149	100277	бРел
14:52:00	6.72	-0.01	156	104838	бТел
14:51:54	6.73	--	79	53167	бРел
14:51:50	6.73	0.01	36	24228	бРел
14:51:45	6.72	-0.01	168	112896	бТел
14:51:39	6.73	0.01	71	47783	бРел
14:51:35	6.72	--	348	233856	бТел
14:51:29	6.72	--	410	275520	бТел
14:51:24	6.72	-0.01	1030	692160	бТел
14:51:20	6.73	--	93	62589	бРел
14:51:14	6.73	--	71	47783	бРел
14:51:09	6.73	--	503	338519	бРел
14:51:05	6.73	--	519	349287	бРел
14:50:58	6.73	--	181	121813	бРел
14:50:54	6.73	0.01	438	294774	бРел
14:50:50	6.72	--	1198	805056	бТел
14:50:45	6.72	-0.01	1133	761376	бТел
14:50:38	6.73	0.01	6	4038	бРел
14:50:36	6.72	--	101	67872	бТел
14:50:30	6.72	-0.01	152	102144	бТел
14:50:23	6.73	--	2382	1603086	бРел
14:50:20	6.73	--	48	32304	бРел
14:50:14	6.73	--	5647	3800834	бРел
14:50:08	6.73	0.01	159	107007	бРел
14:50:05	6.72	-0.01	244	163968	бТел
14:49:59	6.73	0.01	70	47110	бРел
14:49:54	6.72	--	390	262080	бТел
14:49:50	6.72	--	109	73248	бТел
14:49:45	6.72	-0.01	287	192864	бТел
14:49:38	6.73	0.01	36	24228	бРел
14:49:34	6.72	--	150	100800	бТел
14:49:30	6.72	--	131	88032	бТел
14:49:23	6.72	-0.01	74	49728	бТел
14:49:20	6.73	0.01	6	4038	бРел
14:49:14	6.72	-0.01	414	278208	бТел
14:49:08	6.73	0.01	302	203246	бРел
14:48:58	6.72	--	168	112896	бТел
14:48:53	6.72	--	102	68544	бТел
14:48:47	6.72	--	2	1344	бТел
14:48:44	6.72	--	180	120960	бТел
14:48:38	6.72	-0.01	279	187488	бТел
14:48:32	6.73	0.01	12	8076	бРел
14:48:30	6.72	--	375	252000	бТел
14:48:23	6.72	-0.01	161	108192	бТел
14:48:16	6.73	0.01	143	96239	бРел
14:48:14	6.72	-0.01	147	98784	бТел
14:48:09	6.73	--	324	218052	бРел
14:48:04	6.73	0.01	70	47110	бРел
14:47:59	6.72	-0.01	147	98784	бТел
14:47:53	6.73	0.01	83	55859	бРел
14:47:48	6.72	-0.01	33	22176	бТел
14:47:44	6.73	--	111	74703	бРел
14:47:38	6.73	0.01	412	277276	бРел
14:47:29	6.72	-0.01	923	620256	бТел
14:47:23	6.73	0.01	251	168923	бРел
14:47:19	6.72	--	70	47040	бТел
14:47:14	6.72	-0.01	166	111552	бТел
14:47:08	6.73	--	58	39034	бРел
14:47:02	6.73	--	96	64608	бРел
14:46:59	6.73	--	390	262470	бРел
14:46:54	6.73	--	13	8749	бРел
14:46:47	6.73	--	10	6730	бРел
14:46:44	6.73	--	136	91528	бРел
14:46:38	6.73	--	67	45091	бРел
14:46:29	6.73	--	21	14133	бРел
14:46:23	6.73	--	2065	1389745	бТел
14:46:17	6.73	--	401	269873	бТел
14:46:14	6.73	--	84	56532	бТел
14:46:08	6.73	-0.01	217	146041	бТел
14:46:02	6.74	0.01	632	425968	бРел
14:45:59	6.73	-0.01	306	205938	бТел
14:45:53	6.74	0.01	527	355198	бРел
14:45:47	6.73	--	167	112391	бТел
14:45:44	6.73	--	190	127870	бТел
14:45:38	6.73	--	235	158155	бТел
14:45:33	6.73	--	909	611757	бТел
14:45:28	6.73	--	24	16152	бТел
14:45:23	6.73	-0.01	230	154790	бТел
14:45:17	6.74	--	103	69422	бРел
14:45:13	6.74	0.01	61	41114	бРел
14:45:08	6.73	-0.01	3876	2608548	бТел
14:45:03	6.74	0.01	300	202200	бРел
