Ёи╫╩й╠╪Д	Ёи╫╩╪ш	╪ш╦Я╠Д╤╞	Ёи╫╩а©(йж)	Ёи╫╩╤Н(т╙)	птжй
15:00:00	6.87	--	0	0	бРел
15:00:00	6.87	0.01	1148	788676	бРел
14:59:59	6.86	--	299	205114	бТел
14:59:56	6.86	--	172	117992	бТел
14:59:48	6.86	-0.01	685	469910	бТел
14:59:45	6.87	0.01	935	642345	бРел
14:59:41	6.86	-0.01	1562	1071532	бТел
14:59:35	6.87	0.01	147	100989	бРел
14:59:31	6.86	-0.01	282	193452	бТел
14:59:26	6.87	--	963	661581	бРел
14:59:20	6.87	0.01	425	291975	бРел
14:59:15	6.86	-0.01	574	393764	бТел
14:59:10	6.87	--	802	550974	бРел
14:59:04	6.87	--	47	32289	бРел
14:59:01	6.87	0.01	243	166941	бРел
14:58:55	6.86	-0.01	371	254506	бТел
14:58:50	6.87	0.01	41	28167	бРел
14:58:46	6.86	--	150	102900	бТел
14:58:41	6.86	--	3503	2403407	бРел
14:58:35	6.86	0.01	70	48020	бРел
14:58:31	6.85	--	3113	2132405	бТел
14:58:25	6.85	-0.01	360	246600	бТел
14:58:19	6.86	--	409	280574	бРел
14:58:13	6.86	--	200	137200	бРел
14:58:11	6.86	0.01	506	347116	бРел
14:58:05	6.85	-0.01	2488	1704280	бТел
14:57:59	6.86	0.01	673	461678	бРел
14:57:55	6.85	-0.01	115	78775	бТел
14:57:49	6.86	--	329	225694	бРел
14:57:43	6.86	--	180	123480	бРел
14:57:40	6.86	--	317	217462	бРел
14:57:34	6.86	--	607	416402	бРел
14:57:29	6.86	0.01	2764	1896104	бРел
14:57:25	6.85	--	220	150700	бТел
14:57:19	6.85	--	540	369900	бТел
14:57:14	6.85	-0.01	793	543205	бТел
14:57:10	6.86	0.01	507	347802	бРел
14:57:03	6.85	-0.01	3156	2161860	бТел
14:56:58	6.86	--	157	107702	бРел
14:56:56	6.86	0.01	216	148176	бРел
14:56:49	6.85	-0.01	1151	788435	бТел
14:56:44	6.86	0.01	248	170128	бРел
14:56:41	6.85	--	383	262355	бТел
14:56:35	6.85	-0.01	111	76035	бТел
14:56:28	6.86	0.01	139	95354	бРел
14:56:25	6.85	--	52	35620	бТел
14:56:20	6.85	-0.01	605	414425	бТел
14:56:14	6.86	0.01	143	98098	бРел
14:56:09	6.85	-0.01	535	366475	бТел
14:56:04	6.86	0.01	2457	1685502	бРел
14:55:58	6.85	--	106	72610	бТел
14:55:55	6.85	-0.01	290	198650	бТел
14:55:50	6.86	0.01	903	619458	бРел
14:55:43	6.85	-0.01	296	202760	бТел
14:55:40	6.86	0.01	725	497350	бРел
14:55:35	6.85	--	122	83570	бТел
14:55:28	6.85	--	1302	892212	бРел
14:55:25	6.85	0.01	396	271260	бРел
14:55:19	6.84	-0.01	792	541728	бТел
14:55:13	6.85	--	29	19865	бРел
14:55:10	6.85	0.01	610	417850	бРел
14:55:04	6.84	-0.01	3057	2090988	бТел
14:54:59	6.85	0.01	847	580195	бРел
14:54:55	6.84	--	2285	1562940	бТел
14:54:49	6.84	-0.01	207	141588	бТел
14:54:45	6.85	--	701	480185	бРел
14:54:40	6.85	--	368	252080	бРел
14:54:34	6.85	0.01	230	157550	бРел
14:54:28	6.84	--	663	453492	бТел
14:54:25	6.84	--	157	107388	бТел
14:54:19	6.84	-0.01	356	243504	бТел
14:54:14	6.85	--	82	56170	бРел
14:54:09	6.85	--	4113	2817405	бРел
14:54:04	6.85	--	439	300715	бРел
14:53:58	6.85	--	96	65760	бРел
14:53:55	6.85	--	269	184265	бРел
14:53:49	6.85	--	148	101380	бРел
14:53:42	6.85	--	105	71925	бРел
14:53:40	6.85	--	242	165770	бТел
14:53:34	6.85	--	1530	1048050	бРел
14:53:29	6.85	--	74	50690	бРел
14:53:25	6.85	-0.01	618	423330	бТел
14:53:19	6.86	0.01	334	229124	бРел
14:53:15	6.85	--	261	178785	бТел
14:53:10	6.85	--	511	350035	бТел
14:53:05	6.85	--	121	82885	бТел
14:52:58	6.85	--	26	17810	бТел
14:52:55	6.85	--	174	119190	бТел
14:52:49	6.85	--	586	401410	бТел
14:52:43	6.85	--	11	7535	бТел
14:52:40	6.85	-0.01	13471	9227758	бТел
14:52:34	6.86	0.01	203	139258	бРел
14:52:29	6.85	--	57	39045	бРел
14:52:25	6.85	-0.01	1188	813780	бТел
14:52:19	6.86	0.01	153	104958	бРел
14:52:13	6.85	--	462	316470	бТел
14:52:09	6.85	--	650	445250	бТел
14:52:04	6.85	--	1059	725415	бРел
14:51:59	6.85	--	221	151385	бРел
14:51:55	6.85	--	2816	1928960	бРел
14:51:49	6.85	0.01	894	612390	бРел
14:51:44	6.84	-0.01	170	116280	бТел
14:51:40	6.85	-0.01	1390	952150	бТел
14:51:35	6.86	--	1274	873964	бРел
14:51:29	6.86	0.01	567	388962	бРел
14:51:25	6.85	--	296	202760	бТел
14:51:20	6.85	--	630	431550	бТел
14:51:13	6.85	--	422	289070	бТел
14:51:10	6.85	--	504	345240	бТел
14:51:04	6.85	--	504	345240	бТел
14:50:59	6.85	--	260	178100	бТел
14:50:53	6.85	-0.01	63	43155	бТел
14:50:50	6.86	--	1375	943250	бРел
14:50:44	6.86	0.01	564	386904	бРел
14:50:38	6.85	--	89	60965	бТел
14:50:34	6.85	--	118	80830	бТел
14:50:28	6.85	--	969	663765	бТел
14:50:23	6.85	-0.01	99	67815	бТел
14:50:20	6.86	--	765	524790	бРел
14:50:14	6.86	0.01	105	72030	бРел
14:50:05	6.85	--	49	33565	бТел
14:50:04	6.85	-0.01	63	43155	бТел
14:49:57	6.86	0.01	686	470596	бРел
14:49:52	6.85	-0.01	39	26715	бТел
14:49:49	6.86	0.01	89	61054	бРел
14:49:42	6.85	--	407	278795	бТел
14:49:38	6.85	--	5	3425	бТел
14:49:34	6.85	--	165	113025	бРел
14:49:28	6.85	--	2123	1454255	бРел
14:49:23	6.85	0.01	523	358255	бРел
14:49:19	6.84	-0.01	515	352260	бТел
14:49:15	6.85	--	508	347980	бРел
14:49:06	6.85	--	548	375380	бРел
14:49:04	6.85	0.01	506	346610	бРел
14:48:58	6.84	-0.01	1145	783180	бТел
14:48:52	6.85	0.01	437	299345	бРел
14:48:49	6.84	-0.01	771	527364	бТел
14:48:43	6.85	--	587	402095	бРел
14:48:37	6.85	0.01	510	349350	бРел
14:48:34	6.84	-0.01	292	199728	бТел
14:48:28	6.85	0.01	981	671985	бРел
14:48:22	6.84	--	745	509580	бТел
14:48:18	6.84	--	1326	906984	бТел
14:48:13	6.84	-0.01	622	425448	бТел
14:48:08	6.85	0.01	180	123300	бРел
14:48:04	6.84	--	310	212040	бТел
14:47:59	6.84	--	91	62244	бТел
14:47:53	6.84	-0.01	736	503424	бТел
14:47:48	6.85	0.01	231	158235	бРел
14:47:43	6.84	--	1977	1352268	бТел
14:47:38	6.84	--	203	138852	бТел
14:47:34	6.84	--	333	227772	бТел
14:47:28	6.84	--	1405	961020	бТел
14:47:23	6.84	--	3051	2086884	бТел
14:47:18	6.84	--	830	567720	бТел
14:47:14	6.84	--	410	280440	бТел
14:47:08	6.84	--	1097	750348	бТел
14:47:03	6.84	--	337	230508	бТел
14:46:58	6.84	--	978	668952	бТел
