Ёи╫╩й╠╪Д	Ёи╫╩╪ш	╪ш╦Я╠Д╤╞	Ёи╫╩а©(йж)	Ёи╫╩╤Н(т╙)	птжй
15:00:00	3.58	--	0	0	бРел
15:00:00	3.58	0.01	21	7518	бРел
14:59:55	3.57	-0.01	356	127092	бТел
14:59:49	3.58	0.01	252	90216	бРел
14:59:43	3.57	-0.01	432	154224	бТел
14:59:40	3.58	--	404	144632	бРел
14:59:34	3.58	--	756	270648	бРел
14:59:28	3.58	--	62	22196	бРел
14:59:25	3.58	0.01	1629	583182	бРел
14:59:19	3.57	-0.01	1706	609042	бТел
14:59:13	3.58	--	3442	1232236	бРел
14:59:10	3.58	0.01	6905	2471990	бРел
14:59:04	3.57	-0.01	275	98175	бТел
14:58:58	3.58	--	227	81266	бРел
14:58:55	3.58	0.01	2062	738196	бРел
14:58:49	3.57	-0.01	182	64974	бТел
14:58:43	3.58	--	110	39380	бРел
14:58:40	3.58	--	374	133892	бРел
14:58:34	3.58	0.01	88	31504	бРел
14:58:28	3.57	--	78	27846	бТел
14:58:25	3.57	-0.01	223	79611	бТел
14:58:19	3.58	0.01	412	147496	бРел
14:58:13	3.57	-0.01	452	161364	бТел
14:58:10	3.58	--	1430	511940	бРел
14:58:04	3.58	--	132	47256	бРел
14:57:58	3.58	--	359	128522	бРел
14:57:55	3.58	--	1471	526618	бРел
14:57:49	3.58	--	284	101825	бРел
14:57:43	3.58	0.01	26	9308	бРел
14:57:40	3.57	-0.01	882	314874	бТел
14:57:34	3.58	0.01	1349	482942	бРел
14:57:28	3.57	--	123	43911	бТел
14:57:25	3.57	--	2261	807309	бТел
14:57:19	3.57	-0.01	130	46410	бТел
14:57:13	3.58	--	209	74822	бРел
14:57:10	3.58	--	912	326628	бРел
14:57:04	3.58	--	1926	689508	бРел
14:56:58	3.58	--	35	12530	бРел
14:56:55	3.58	--	232	83056	бРел
14:56:49	3.58	--	2226	797040	бРел
14:56:43	3.58	0.01	44	15752	бРел
14:56:40	3.57	-0.01	345	123165	бТел
14:56:34	3.58	0.01	248	88784	бРел
14:56:28	3.57	--	3482	1243206	бТел
14:56:25	3.57	--	180	64260	бТел
14:56:19	3.57	--	1187	423759	бТел
14:56:13	3.57	-0.01	100	35700	бТел
14:56:09	3.58	0.01	368	131876	бРел
14:56:04	3.57	-0.01	30	10710	бТел
14:55:58	3.58	0.01	3	1074	бРел
14:55:54	3.57	--	59	21063	бТел
14:55:49	3.57	-0.01	334	119370	бТел
14:55:43	3.58	0.01	89	31862	бРел
14:55:39	3.57	--	197	70329	бТел
14:55:34	3.57	-0.01	197	70329	бТел
14:55:28	3.58	0.01	3250	1163500	бРел
14:55:24	3.57	-0.01	173	61893	бТел
14:55:19	3.58	--	99	35442	бРел
14:55:13	3.58	--	230	82340	бРел
14:55:09	3.58	--	379	135814	бРел
14:55:04	3.58	0.01	6155	2203490	бРел
14:54:58	3.57	--	11	3927	бТел
14:54:54	3.57	-0.01	81	28917	бТел
14:54:49	3.58	0.01	212	76028	бРел
14:54:43	3.57	-0.01	105	37485	бТел
14:54:39	3.58	--	44	15752	бРел
14:54:34	3.58	--	35	12530	бРел
14:54:28	3.58	0.01	271	97150	бРел
14:54:24	3.57	-0.01	48	17136	бТел
14:54:19	3.58	--	1	358	бРел
14:54:13	3.58	0.01	108	38664	бРел
14:54:09	3.57	--	204	72960	бТел
14:54:04	3.57	--	408	145656	бТел
14:53:58	3.57	--	10	3570	бТел
14:53:54	3.57	-0.01	737	263109	бТел
14:53:49	3.58	0.01	203	72806	бРел
14:53:43	3.57	-0.01	200	71400	бТел
14:53:39	3.58	0.01	379	135682	бРел
14:53:34	3.57	--	337	120316	бТел
14:53:28	3.57	-0.01	372	132936	бТел
14:53:22	3.58	0.01	1	358	бРел
14:53:19	3.57	--	17	6069	бТел
14:53:13	3.57	--	152	54264	бТел
14:53:07	3.57	-0.01	536	191484	бТел
14:53:04	3.58	0.01	404	144632	бРел
14:52:58	3.57	-0.01	115	41055	бТел
14:52:52	3.58	0.01	325	116353	бРел
14:52:49	3.57	--	1625	580257	бТел
14:52:43	3.57	-0.01	259	92463	бТел
14:52:34	3.58	0.01	701	250958	бРел
14:52:28	3.57	-0.01	3142	1121826	бТел
14:52:22	3.58	0.01	23	8234	бРел
14:52:19	3.57	-0.01	237	84609	бТел
14:52:13	3.58	0.01	490	175420	бРел
14:52:07	3.57	--	228	81528	бТел
14:52:04	3.57	-0.01	362	129234	бТел
14:51:58	3.58	--	233	83414	бРел
14:51:52	3.58	--	92	32936	бРел
14:51:49	3.58	0.01	547	195958	бРел
14:51:43	3.57	--	70	24990	бТел
14:51:34	3.57	--	54	19278	бТел
14:51:28	3.57	-0.01	482	172206	бТел
14:51:22	3.58	0.01	156	55848	бРел
14:51:19	3.57	--	1202	429114	бТел
14:51:13	3.57	--	201	71757	бТел
14:51:07	3.57	--	399	142575	бТел
14:51:04	3.57	-0.01	732	261324	бТел
14:50:58	3.58	--	576	206208	бРел
14:50:52	3.58	--	113	40454	бРел
14:50:49	3.58	--	300	107400	бРел
14:50:43	3.58	0.01	105	37590	бРел
14:50:34	3.57	-0.01	259	92705	бТел
14:50:28	3.58	0.01	383	137114	бРел
14:50:22	3.57	-0.01	3	1071	бТел
14:50:19	3.58	--	41	14678	бРел
14:50:13	3.58	0.01	9	3222	бРел
14:50:07	3.57	-0.01	198	70686	бТел
14:50:04	3.58	--	654	234132	бРел
14:49:58	3.58	--	90	32220	бРел
14:49:52	3.58	0.01	38	13604	бРел
14:49:48	3.57	-0.01	310	110670	бТел
14:49:43	3.58	--	258	92364	бРел
14:49:37	3.58	0.01	737	263846	бРел
14:49:33	3.57	--	431	153867	бТел
14:49:28	3.57	-0.01	580	207238	бТел
14:49:22	3.58	--	190	68020	бРел
14:49:18	3.58	0.01	206	73748	бРел
14:49:13	3.57	--	583	208131	бТел
14:49:07	3.57	--	170	60690	бТел
14:49:03	3.57	--	366	130662	бТел
14:48:58	3.57	-0.01	575	205275	бТел
14:48:52	3.58	0.01	70	25060	бРел
14:48:48	3.57	-0.01	279	99681	бТел
14:48:43	3.58	--	302	108116	бРел
14:48:37	3.58	0.01	1495	535210	бРел
14:48:33	3.57	--	81	28917	бТел
14:48:28	3.57	-0.01	454	162235	бТел
14:48:22	3.58	0.01	347	124226	бРел
14:48:18	3.57	--	380	135660	бТел
14:48:13	3.57	--	123	43911	бТел
14:48:07	3.57	-0.01	134	47838	бТел
14:48:03	3.58	0.01	198	70884	бРел
14:47:58	3.57	-0.01	2848	1016875	бТел
14:47:52	3.58	--	558	199764	бТел
14:47:48	3.58	--	333	119292	бТел
14:47:43	3.58	--	96	34368	бТел
14:47:33	3.58	-0.01	757	271006	бТел
14:47:28	3.59	0.01	1128	405030	бРел
14:47:22	3.58	-0.01	1839	658362	бТел
14:47:18	3.59	0.01	10790	3873610	бРел
14:47:13	3.58	-0.01	407	145917	бТел
14:47:07	3.59	--	399	143319	бРел
14:47:03	3.59	0.01	147	52773	бРел
14:46:58	3.58	--	259	92722	бТел
14:46:52	3.58	-0.01	49	17542	бТел
14:46:48	3.59	--	347	124651	бРел
14:46:43	3.59	--	833	299047	бРел
14:46:37	3.59	--	7	2513	бРел
14:46:31	3.59	0.01	68	24412	бРел
14:46:28	3.58	--	563	201632	бТел
14:46:22	3.58	-0.01	781	279598	бТел
14:46:16	3.59	--	10	3590	бРел
14:46:13	3.59	0.01	138	49542	бРел
14:46:07	3.58	--	528	189102	бТел
14:46:01	3.58	-0.01	887	317546	бТел
14:45:58	3.59	--	124	44516	бРел
14:45:52	3.59	0.01	66	23694	бРел
14:45:46	3.58	-0.01	207	74184	бТел
14:45:43	3.59	--	168	60347	бРел
14:45:37	3.59	0.01	25	8975	бРел
14:45:31	3.58	-0.01	53	18974	бТел
14:45:28	3.59	0.01	649	233069	бРел
14:45:22	3.58	-0.01	2425	868150	бТел
14:45:16	3.59	0.01	51	18309	бРел
14:45:13	3.58	-0.01	508	181864	бТел
14:45:07	3.59	0.01	2716	975122	бРел
14:45:01	3.58	--	42	15215	бТел
14:44:58	3.58	--	100	35800	бТел
14:44:52	3.58	--	105	37590	бТел
14:44:46	3.58	--	664	237790	бТел
14:44:43	3.58	--	1077	385566	бТел
14:44:37	3.58	--	124	44392	бТел
14:44:31	3.58	--	80	28640	бТел
14:44:28	3.58	--	466	166906	бТел
14:44:22	3.58	--	10	3580	бТел
14:44:16	3.58	0.01	425	152150	бТел
14:44:13	3.57	-0.01	2472	882504	бТел
14:44:07	3.58	--	385	137908	бТел
14:44:01	3.58	--	24	8592	бТел
14:43:58	3.58	-0.01	205	73390	бТел
14:43:52	3.59	0.01	148	53132	бРел
14:43:46	3.58	--	222	79554	бТел
14:43:43	3.58	--	6	2148	бТел
