Ёи╫╩й╠╪Д	Ёи╫╩╪ш	╪ш╦Я╠Д╤╞	Ёи╫╩а©(йж)	Ёи╫╩╤Н(т╙)	птжй
15:00:00	6.54	--	0	0	бТел
14:59:59	6.54	-0.01	158	103332	бТел
14:59:59	6.55	0.01	36	23580	бРел
14:59:56	6.54	0.01	100	65400	бТел
14:59:50	6.53	-0.02	247	161291	бТел
14:59:44	6.55	0.01	4238	2775890	бРел
14:59:41	6.54	0.01	221	144534	бРел
14:59:35	6.53	-0.01	824	538072	бТел
14:59:29	6.54	--	68	44472	бРел
14:59:26	6.54	--	219	143226	бРел
14:59:20	6.54	--	1280	837120	бРел
14:59:14	6.54	--	248	162192	бРел
14:59:11	6.54	--	80	52320	бРел
14:59:05	6.54	0.01	67	43818	бРел
14:58:59	6.53	-0.01	384	250752	бТел
14:58:55	6.54	--	42	27468	бТел
14:58:50	6.54	--	534	349236	бТел
14:58:44	6.54	0.01	5912	3866899	бРел
14:58:40	6.53	--	409	267077	бТел
14:58:35	6.53	-0.01	610	398330	бТел
14:58:29	6.54	--	2684	1755336	бРел
14:58:26	6.54	--	706	461724	бРел
14:58:20	6.54	--	1215	794610	бРел
14:58:14	6.54	0.01	725	474150	бРел
14:58:11	6.53	-0.01	432	282096	бТел
14:58:05	6.54	--	516	337464	бРел
14:57:59	6.54	0.01	158	103332	бРел
14:57:56	6.53	-0.01	100	65300	бТел
14:57:50	6.54	0.01	112	73248	бРел
14:57:44	6.53	--	540	352620	бТел
14:57:40	6.53	--	196	127988	бТел
14:57:35	6.53	--	479	312787	бТел
14:57:29	6.53	-0.01	139	90767	бТел
14:57:26	6.54	0.01	45	29430	бРел
14:57:20	6.53	--	460	300380	бТел
14:57:14	6.53	--	175	114275	бТел
14:57:11	6.53	-0.01	67	43751	бТел
14:57:05	6.54	--	213	139302	бРел
14:56:59	6.54	0.01	6939	4538106	бРел
14:56:55	6.53	--	66	43098	бТел
14:56:50	6.53	--	76	49628	бТел
14:56:43	6.53	-0.01	166	108398	бТел
14:56:40	6.54	--	401	262254	бРел
14:56:35	6.54	0.01	370	241980	бРел
14:56:29	6.53	--	398	259894	бТел
14:56:26	6.53	--	57	37221	бТел
