Ёи╫╩й╠╪Д	Ёи╫╩╪ш	╪ш╦Я╠Д╤╞	Ёи╫╩а©(йж)	Ёи╫╩╤Н(т╙)	птжй
15:00:00	5.86	--	0	0	бРел
15:00:00	5.86	--	0	0	бРел
14:59:59	5.86	--	716	419576	бРел
14:59:57	5.86	--	159	93174	бРел
14:59:52	5.86	--	340	199240	бРел
14:59:47	5.86	--	281	164666	бРел
14:59:42	5.86	-0.01	3140	1840297	бТел
14:59:37	5.87	--	302	177274	бТел
14:59:32	5.87	-0.01	513	301131	бТел
14:59:27	5.88	--	100	58800	бРел
14:59:22	5.88	--	25	14700	бРел
14:59:16	5.88	0.01	746	438648	бРел
14:59:12	5.87	--	139	81593	бРел
14:59:07	5.87	--	226	133125	бРел
14:59:01	5.87	--	2305	1353158	бТел
14:58:57	5.87	--	9	5283	бТел
14:58:52	5.87	-0.01	76	44653	бТел
14:58:46	5.88	--	172	101136	бРел
14:58:42	5.88	--	5	2940	бРел
14:58:37	5.88	--	731	429828	бРел
14:58:31	5.88	0.01	188	110544	бРел
14:58:27	5.87	-0.01	278	163186	бТел
14:58:22	5.88	--	263	154644	бРел
14:58:16	5.88	-0.01	49	28812	бРел
14:58:12	5.89	0.02	679	399931	бРел
14:58:07	5.87	-0.01	114	67340	бТел
14:58:01	5.88	--	914	537432	бТел
14:57:57	5.88	--	84	49392	бРел
14:57:52	5.88	0.01	693	407484	бРел
14:57:46	5.87	-0.01	60	35220	бТел
14:57:42	5.88	0.01	200	117600	бРел
14:57:37	5.87	-0.01	170	99790	бТел
14:57:31	5.88	0.01	762	448291	бРел
14:57:27	5.87	--	86	50482	бРел
14:57:22	5.87	--	692	406204	бРел
14:57:16	5.87	-0.01	2011	1180457	бТел
14:57:12	5.88	-0.01	151	88788	бТел
14:57:06	5.89	0.01	188	110732	бРел
14:57:01	5.88	--	521	306348	бТел
14:56:57	5.88	--	313	184044	бТел
14:56:51	5.88	-0.01	124	72912	бТел
14:56:46	5.89	0.02	201	118389	бРел
14:56:42	5.87	-0.01	1179	692073	бТел
14:56:36	5.88	--	358	210504	бТел
14:56:31	5.88	0.01	1238	727944	бРел
14:56:27	5.87	-0.01	280	164360	бТел
14:56:16	5.88	0.01	40	23520	бРел
14:56:12	5.87	-0.01	252	147924	бТел
14:56:06	5.88	0.01	74	43512	бРел
14:56:01	5.87	0.01	400	234800	бРел
14:55:57	5.86	-0.01	257	150602	бТел
14:55:51	5.87	--	1928	1131736	бТел
14:55:46	5.87	--	1125	660375	бТел
14:55:42	5.87	0.01	946	555302	бРел
14:55:36	5.86	--	177	103938	бТел
14:55:31	5.86	-0.01	224	131264	бТел
14:55:27	5.87	0.01	313	183731	бРел
14:55:21	5.86	--	52	30472	бТел
14:55:16	5.86	--	756	443016	бРел
14:55:11	5.86	--	389	228000	бРел
14:55:06	5.86	0.01	189	110754	бРел
14:55:01	5.85	-0.01	1249	730665	бТел
14:54:56	5.86	0.01	1157	678002	бРел
14:54:51	5.85	--	410	239849	бТел
14:54:46	5.85	-0.01	76	44460	бТел
14:54:41	5.86	0.01	280	164080	бРел
14:54:36	5.85	--	45	26325	бТел
14:54:31	5.85	--	558	326430	бТел
14:54:26	5.85	-0.01	2385	1395517	бТел
14:54:21	5.86	--	716	419576	бРел
14:54:16	5.86	--	15	8790	бРел
14:54:11	5.86	--	191	111926	бРел
14:54:06	5.86	0.01	41	24026	бРел
14:54:01	5.85	--	1082	632970	бТел
14:53:56	5.85	-0.01	422	246869	бТел
14:53:51	5.86	0.01	262	153532	бРел
14:53:46	5.85	-0.01	202	118170	бТел
14:53:41	5.86	0.01	374	219164	бРел
14:53:36	5.85	-0.01	5	2925	бТел
14:53:31	5.86	0.01	168	98448	бРел
14:53:25	5.85	-0.01	225	131654	бТел
14:53:21	5.86	0.01	23	13478	бРел
14:53:16	5.85	-0.01	183	107055	бТел
14:53:10	5.86	0.01	600	352051	бРел
14:53:06	5.85	-0.01	174	101790	бТел
14:53:01	5.86	0.01	129	75594	бРел
14:52:55	5.85	-0.01	55	32174	бТел
14:52:51	5.86	--	121	71333	бРел
14:52:46	5.86	--	1834	1074724	бРел
14:52:40	5.86	--	70	41020	бРел
14:52:36	5.86	0.01	21	12306	бРел
14:52:31	5.85	--	112	65824	бТел
14:52:25	5.85	-0.01	296	173160	бТел
14:52:21	5.86	0.01	25	14650	бРел
14:52:16	5.85	-0.01	269	157365	бТел
14:52:10	5.86	0.01	37	21682	бРел
14:52:06	5.85	--	95	55575	бТел
14:52:01	5.85	-0.01	524	306540	бТел
14:51:55	5.86	0.01	318	186348	бРел
