Ёи╫╩й╠╪Д	Ёи╫╩╪ш	╪ш╦Я╠Д╤╞	Ёи╫╩а©(йж)	Ёи╫╩╤Н(т╙)	птжй
15:00:00	7.26	--	0	0	бТел
14:59:59	7.26	--	595	431970	бРел
14:59:58	7.26	--	506	367356	бРел
14:59:52	7.26	--	2045	1484670	бРел
14:59:47	7.26	0.01	2471	1793946	бРел
14:59:43	7.25	-0.01	699	506775	бТел
14:59:38	7.26	--	1311	951786	бРел
14:59:31	7.26	--	1337	970662	бРел
14:59:26	7.26	--	1475	1070850	бРел
14:59:23	7.26	-0.01	7773	5643633	бТел
14:59:17	7.27	--	2329	1693183	бРел
14:59:11	7.27	0.01	1375	999624	бРел
14:59:07	7.26	--	2129	1545654	бТел
14:59:02	7.26	-0.01	3718	2699268	бТел
14:58:55	7.27	0.01	703	511080	бРел
14:58:52	7.26	-0.01	1097	796422	бТел
14:58:46	7.27	0.01	1599	1162473	бРел
14:58:41	7.26	-0.02	1929	1400454	бТел
14:58:37	7.28	--	687	500136	бРел
14:58:32	7.28	0.01	1386	1009008	бРел
14:58:26	7.27	-0.01	1929	1402383	бТел
14:58:22	7.28	--	99	72072	бРел
14:58:17	7.28	0.01	1047	762216	бРел
14:58:10	7.27	-0.01	703	511080	бТел
14:58:07	7.28	0.01	347	252616	бРел
14:58:01	7.27	-0.01	1851	1345677	бТел
14:57:56	7.28	--	2669	1943032	бРел
14:57:51	7.28	--	486	353808	бРел
14:57:46	7.28	--	409	297752	бРел
14:57:41	7.28	--	1309	952952	бРел
14:57:37	7.28	--	221	160888	бРел
14:57:32	7.28	--	2074	1509872	бРел
14:57:26	7.28	--	667	485576	бРел
14:57:22	7.28	--	888	646464	бРел
14:57:16	7.28	0.01	1006	732368	бРел
14:57:11	7.27	-0.01	695	505264	бТел
14:57:07	7.28	0.01	123	89544	бРел
14:57:02	7.27	--	1085	788795	бТел
14:56:56	7.27	--	826	600502	бТел
14:56:52	7.27	--	93	67611	бТел
14:56:47	7.27	--	629	457283	бТел
14:56:41	7.27	-0.01	731	531437	бТел
14:56:37	7.28	0.01	899	654472	бРел
14:56:31	7.27	-0.01	1818	1321686	бТел
14:56:25	7.28	0.01	1205	877240	бРел
14:56:22	7.27	--	506	367862	бРел
14:56:17	7.27	--	770	559790	бРел
14:56:11	7.27	-0.01	1827	1328229	бТел
