Ёи╫╩й╠╪Д	Ёи╫╩╪ш	╪ш╦Я╠Д╤╞	Ёи╫╩а©(йж)	Ёи╫╩╤Н(т╙)	птжй
15:00:00	5.94	--	0	0	бРел
15:00:00	5.94	--	0	0	бРел
15:00:00	5.94	--	308	182952	бРел
14:59:55	5.94	--	220	130680	бРел
14:59:49	5.94	--	138	81972	бРел
14:59:46	5.94	0.01	514	305316	бРел
14:59:40	5.93	--	458	271594	бТел
14:59:34	5.93	-0.01	880	521840	бТел
14:59:31	5.94	--	323	191862	бРел
14:59:25	5.94	--	754	447876	бРел
14:59:19	5.94	--	516	306504	бРел
14:59:16	5.94	--	539	320166	бРел
14:59:10	5.94	--	253	150282	бРел
14:59:04	5.94	--	24	14256	бРел
14:59:01	5.94	--	346	205969	бТел
14:58:55	5.94	--	1589	944014	бРел
14:58:49	5.94	--	306	181764	бРел
14:58:46	5.94	--	1339	795366	бРел
14:58:40	5.94	0.01	299	177606	бРел
14:58:34	5.93	-0.01	202	119786	бТел
14:58:30	5.94	--	2060	1223640	бРел
14:58:25	5.94	0.01	2384	1416096	бРел
14:58:19	5.93	-0.01	243	144099	бТел
14:58:16	5.94	0.01	521	309474	бРел
14:58:10	5.93	--	205	121565	бТел
14:58:04	5.93	-0.01	292	173156	бТел
14:58:00	5.94	--	334	198396	бРел
14:57:55	5.94	--	1023	607662	бРел
14:57:49	5.94	0.01	670	397980	бРел
14:57:45	5.93	--	385	228305	бТел
14:57:40	5.93	-0.01	440	260920	бТел
14:57:34	5.94	--	347	206118	бРел
14:57:30	5.94	0.01	838	497772	бРел
14:57:25	5.93	-0.01	642	380706	бТел
14:57:19	5.94	0.01	198	117612	бРел
14:57:15	5.93	--	30	17790	бТел
14:57:10	5.93	-0.01	283	167819	бТел
14:57:04	5.94	--	314	186516	бРел
14:57:00	5.94	--	17	10098	бРел
14:56:55	5.94	--	241	143154	бРел
14:56:49	5.94	--	1337	794178	бРел
14:56:45	5.94	-0.01	543	322542	бТел
14:56:40	5.95	--	416	247520	бРел
14:56:34	5.95	0.01	1745	1038275	бРел
14:56:30	5.94	--	40	23760	бТел
14:56:25	5.94	--	941	558954	бРел
14:56:19	5.94	--	121	71874	бРел
14:56:15	5.94	--	646	383724	бРел
14:56:10	5.94	--	772	458568	бРел
14:56:04	5.94	--	862	512028	бРел
14:56:00	5.94	0.01	106	62964	бРел
14:55:55	5.93	-0.01	575	340975	бТел
14:55:49	5.94	0.01	1164	691416	бРел
14:55:45	5.93	--	128	75904	бТел
14:55:40	5.93	--	2707	1605251	бТел
14:55:34	5.93	-0.01	339	201027	бТел
14:55:30	5.94	0.01	140	83534	бРел
14:55:25	5.93	--	769	456017	бРел
14:55:19	5.93	0.01	579	343347	бРел
14:55:15	5.92	-0.01	175	103600	бТел
14:55:10	5.93	0.01	243	144099	бРел
14:55:04	5.92	--	1194	706848	бТел
14:55:00	5.92	--	266	157472	бТел
14:54:55	5.92	--	183	108336	бТел
