Ёи╫╩й╠╪Д	Ёи╫╩╪ш	╪ш╦Я╠Д╤╞	Ёи╫╩а©(йж)	Ёи╫╩╤Н(т╙)	птжй
15:00:00	6.96	--	0	0	бРел
15:00:00	6.96	--	289	201144	бРел
14:59:59	6.96	--	545	379320	бРел
14:59:52	6.96	0.01	161	112056	бРел
14:59:49	6.95	-0.01	205	142475	бТел
14:59:44	6.96	--	539	375144	бРел
14:59:38	6.96	0.01	151	105096	бРел
14:59:34	6.95	--	1254	871530	бТел
14:59:29	6.95	-0.01	601	417695	бТел
14:59:23	6.96	--	211	146856	бРел
14:59:19	6.96	--	898	625008	бРел
14:59:14	6.96	--	569	396024	бРел
14:59:07	6.96	--	171	119016	бРел
14:59:04	6.96	--	233	162168	бРел
14:58:58	6.96	0.01	232	161472	бРел
14:58:54	6.95	-0.01	104	72280	бТел
14:58:49	6.96	-0.01	527	366792	бТел
14:58:43	6.97	0.01	1544	1076168	бРел
14:58:38	6.96	-0.01	151	105096	бТел
14:58:34	6.97	0.01	1127	785519	бРел
14:58:29	6.96	-0.01	914	636144	бТел
14:58:23	6.97	0.01	265	184705	бРел
14:58:19	6.96	--	1191	828936	бТел
14:58:14	6.96	--	1375	957000	бТел
14:58:08	6.96	-0.01	247	171912	бТел
14:58:04	6.97	--	170	118490	бРел
14:57:57	6.97	--	222	154734	бРел
14:57:53	6.97	0.01	115	80155	бРел
14:57:49	6.96	-0.01	876	609696	бТел
14:57:43	6.97	0.01	1372	956284	бРел
14:57:39	6.96	--	133	92568	бТел
14:57:34	6.96	--	146	101616	бТел
14:57:29	6.96	--	763	531048	бРел
14:57:23	6.96	--	495	344520	бРел
14:57:19	6.96	--	1021	710616	бРел
14:57:14	6.96	--	73	50808	бРел
14:57:08	6.96	--	2088	1453248	бТел
14:57:04	6.96	--	776	540096	бРел
14:56:59	6.96	--	167	116232	бРел
14:56:53	6.96	--	872	606912	бРел
14:56:46	6.96	--	240	167040	бРел
14:56:44	6.96	-0.01	1477	1027992	бТел
14:56:39	6.97	0.01	283	197251	бРел
14:56:31	6.96	-0.01	270	187920	бТел
14:56:29	6.97	0.01	585	407745	бРел
14:56:23	6.96	--	224	155904	бРел
14:56:16	6.96	--	389	270744	бТел
14:56:14	6.96	-0.01	847	589512	бТел
14:56:08	6.97	0.01	341	237677	бРел
14:56:01	6.96	-0.01	69	48024	бТел
14:55:58	6.97	--	731	509507	бРел
14:55:53	6.97	0.01	1954	1361938	бРел
14:55:47	6.96	--	330	229680	бТел
14:55:43	6.96	--	352	244992	бТел
14:55:38	6.96	-0.01	613	426648	бТел
14:55:31	6.97	0.01	243	169371	бРел
14:55:29	6.96	0.01	148	103008	бТел
14:55:22	6.95	-0.01	1332	925740	бТел
14:55:16	6.96	--	217	151032	бРел
14:55:14	6.96	0.01	1565	1089240	бРел
14:55:07	6.95	-0.01	1316	914620	бТел
14:55:02	6.96	--	84	58464	бРел
14:54:58	6.96	--	981	682776	бРел
14:54:52	6.96	--	481	334776	бРел
14:54:48	6.96	--	1265	880440	бРел
14:54:44	6.96	--	317	220632	бРел
14:54:38	6.96	0.01	690	480240	бРел
14:54:32	6.95	-0.01	33	22935	бТел
14:54:29	6.96	--	536	373056	бРел
14:54:22	6.96	0.01	1497	1041912	бРел
14:54:17	6.95	0.01	135	93825	бРел
14:54:13	6.94	-0.01	8745	6069030	бТел
14:54:08	6.95	--	576	400320	бРел
14:54:02	6.95	--	86	59770	бРел
14:53:59	6.95	--	1280	889600	бРел
14:53:52	6.95	--	417	289815	бРел
14:53:47	6.95	--	160	111200	бРел
14:53:43	6.95	0.01	218	151510	бРел
14:53:37	6.94	--	293	203342	бТел
14:53:32	6.94	-0.01	203	140882	бТел
14:53:29	6.95	0.01	737	512215	бРел
14:53:22	6.94	-0.01	1026	712044	бТел
14:53:17	6.95	--	220	152900	бРел
14:53:14	6.95	0.01	992	689440	бРел
14:53:08	6.94	--	1100	763400	бТел
14:53:01	6.94	-0.01	20	13880	бТел
14:52:58	6.95	0.01	446	309970	бРел
14:52:52	6.94	--	967	671098	бТел
14:52:46	6.94	-0.01	463	321322	бТел
14:52:43	6.95	0.01	1304	906280	бРел
14:52:38	6.94	-0.01	1307	907058	бТел
14:52:31	6.95	0.01	46	31970	бРел
14:52:28	6.94	--	292	202648	бТел
14:52:22	6.94	-0.01	10178	7063532	бТел
14:52:17	6.95	--	106	73670	бРел
14:52:13	6.95	--	332	230740	бРел
14:52:07	6.95	--	476	330820	бРел
14:52:02	6.95	--	452	314140	бРел
14:51:58	6.95	--	447	310678	бРел
14:51:53	6.95	0.01	500	347500	бРел
14:51:47	6.94	--	289	200566	бТел
14:51:43	6.94	--	640	444160	бТел
14:51:38	6.94	--	253	175582	бРел
14:51:31	6.94	0.01	325	225550	бРел
14:51:28	6.93	-0.01	923	639639	бТел
14:51:22	6.94	--	2201	1527494	бРел
14:51:17	6.94	--	3212	2229128	бРел
14:51:13	6.94	--	456	316464	бРел
14:51:07	6.94	--	581	403214	бРел
14:51:01	6.94	0.01	232	161008	бРел
14:50:57	6.93	-0.01	5835	4043655	бТел
14:50:52	6.94	--	390	270660	бРел
14:50:47	6.94	0.01	137	95078	бРел
14:50:43	6.93	-0.01	568	393624	бТел
14:50:38	6.94	0.01	453	314382	бРел
14:50:31	6.93	-0.01	670	464310	бТел
14:50:28	6.94	0.01	708	491352	бРел
14:50:23	6.93	--	318	220374	бТел
14:50:16	6.93	-0.01	80	55440	бТел
14:50:13	6.94	0.01	1417	983398	бРел
14:50:07	6.93	--	675	467775	бТел
14:50:03	6.93	-0.01	1027	711711	бТел
14:49:55	6.94	0.01	116	80504	бРел
14:49:52	6.93	--	663	459459	бТел
14:49:46	6.93	--	845	585585	бТел
14:49:42	6.93	-0.01	631	437283	бТел
14:49:38	6.94	--	1136	788384	бРел
14:49:31	6.94	0.01	856	594230	бРел
14:49:26	6.93	--	5974	4139982	бРел
14:49:22	6.93	-0.01	21900	15177226	бТел
14:49:16	6.94	--	619	429586	бРел
14:49:10	6.94	--	257	178358	бРел
14:49:07	6.94	--	795	551730	бРел
14:49:02	6.94	--	742	514948	бРел
14:48:55	6.94	--	523	362962	бРел
14:48:53	6.94	--	1496	1038224	бРел
14:48:47	6.94	--	451	312994	бРел
14:48:42	6.94	--	204	141576	бРел
14:48:37	6.94	--	777	539238	бРел
14:48:32	6.94	--	268	185992	бРел
14:48:26	6.94	--	309	214446	бРел
14:48:22	6.94	--	274	190156	бРел
14:48:16	6.94	-0.01	1726	1197844	бТел
14:48:12	6.95	--	91	63245	бРел
14:48:07	6.95	--	859	597005	бРел
14:48:03	6.95	0.01	1194	829830	бРел
14:47:55	6.94	-0.01	1504	1043776	бТел
14:47:52	6.95	--	300	208500	бРел
14:47:46	6.95	--	351	243945	бРел
14:47:41	6.95	--	118	82010	бРел
14:47:38	6.95	--	228	158460	бРел
14:47:32	6.95	--	751	521945	бРел
14:47:26	6.95	--	204	141780	бРел
14:47:23	6.95	0.01	614	426730	бРел
14:47:16	6.94	-0.01	269	186686	бТел
14:47:11	6.95	--	346	240470	бРел
14:47:07	6.95	0.01	800	556000	бРел
14:47:01	6.94	--	942	653748	бТел
14:46:55	6.94	-0.01	630	437220	бТел
14:46:53	6.95	0.01	707	491365	бРел
14:46:48	6.94	--	738	512172	бТел
14:46:41	6.94	-0.01	1247	865418	бТел
14:46:38	6.95	0.01	580	403100	бРел
14:46:31	6.94	-0.01	1590	1103460	бТел
14:46:25	6.95	--	193	134135	бРел
14:46:22	6.95	0.01	847	588665	бРел
14:46:16	6.94	-0.01	287	199178	бТел
14:46:11	6.95	--	654	454530	бРел
14:46:07	6.95	--	422	293290	бРел
14:46:01	6.95	0.01	409	284255	бРел
14:45:56	6.94	-0.01	239	165866	бТел
14:45:52	6.95	--	1193	829135	бРел
14:45:47	6.95	--	588	408660	бРел
14:45:41	6.95	--	417	289815	бРел
14:45:37	6.95	--	456	316920	бРел
14:45:32	6.95	--	342	237690	бРел
14:45:26	6.95	0.01	659	458005	бРел
14:45:22	6.94	-0.01	744	516336	бТел
14:45:16	6.95	--	524	364180	бРел
14:45:11	6.95	0.01	238	165410	бРел
14:45:07	6.94	-0.01	515	357410	бТел
14:45:01	6.95	0.01	663	460785	бРел
14:44:56	6.94	-0.01	148	102712	бТел
14:44:52	6.95	0.01	180	125100	бРел
14:44:47	6.94	--	598	415012	бТел
14:44:41	6.94	--	105	72870	бТел
14:44:36	6.94	--	393	272742	бТел
14:44:32	6.94	--	621	430974	бТел
14:44:26	6.94	-0.01	232	161008	бТел
14:44:22	6.95	--	272	189040	бРел
14:44:16	6.95	0.01	464	322480	бРел
14:44:12	6.94	-0.01	42	29148	бТел
14:44:07	6.95	0.01	448	311373	бРел
14:44:01	6.94	-0.01	1103	765981	бТел
14:43:56	6.95	--	134	93130	бРел
14:43:51	6.95	0.01	191	132745	бРел
14:43:46	6.94	-0.01	1153	800182	бТел
14:43:42	6.95	0.01	518	360010	бРел
14:43:37	6.94	0.01	4502	3124582	бРел
14:43:32	6.93	-0.01	285	197505	бТел
14:43:26	6.94	0.01	113	78422	бРел
14:43:22	6.93	-0.01	611	423423	бТел
14:43:17	6.94	0.01	909	630846	бРел
14:43:11	6.93	--	626	433818	бТел
14:43:05	6.93	-0.01	187	129591	бТел
14:43:02	6.94	--	1684	1168696	бРел
14:42:56	6.94	0.01	666	462204	бРел
14:42:50	6.93	-0.01	251	173943	бТел
14:42:46	6.94	--	469	325486	бРел
14:42:41	6.94	--	1139	790466	бРел
14:42:36	6.94	--	331	229714	бРел
14:42:32	6.94	--	345	239430	бРел
14:42:25	6.94	0.01	2256	1565664	бРел
14:42:21	6.93	--	345	239085	бТел
14:42:17	6.93	--	89	61677	бТел
14:42:11	6.93	-0.01	1522	1054746	бТел
14:42:05	6.94	0.01	194	134642	бРел
14:42:01	6.93	-0.01	893	618849	бТел
14:41:56	6.94	0.01	1478	1025732	бРел
14:41:50	6.93	-0.01	266	184338	бТел
14:41:46	6.94	0.01	1250	867500	бРел
14:41:41	6.93	-0.01	1772	1227996	бТел
14:41:35	6.94	--	439	304666	бРел
14:41:31	6.94	--	1013	703022	бРел
14:41:26	6.94	--	418	290092	бРел
14:41:19	6.94	0.01	210	145740	бРел
14:41:17	6.93	--	553	383229	бТел
14:41:11	6.93	-0.01	1645	1139985	бТел
14:41:05	6.94	--	207	143658	бРел
14:41:02	6.94	0.01	353	244982	бРел
14:40:56	6.93	--	1020	706860	бТел
14:40:50	6.93	--	483	334719	бТел
14:40:46	6.93	-0.01	880	609840	бТел
14:40:41	6.94	0.01	322	223468	бРел
14:40:34	6.93	-0.01	85	58905	бТел
14:40:31	6.94	--	572	396968	бРел
14:40:26	6.94	0.01	1316	913463	бРел
14:40:19	6.93	--	473	327789	бРел
14:40:16	6.93	--	815	564795	бТел
14:40:11	6.93	-0.01	873	604989	бТел
14:40:04	6.94	0.01	1429	991726	бРел
14:40:01	6.93	--	235	162855	бТел
14:39:56	6.93	--	630	436590	бТел
14:39:50	6.93	--	44	30492	бТел
14:39:46	6.93	--	351	243243	бТел
14:39:41	6.93	--	547	379071	бРел
14:39:34	6.93	--	207	143451	бРел
14:39:31	6.93	--	728	504504	бРел
14:39:26	6.93	-0.01	1624	1125432	бРел
14:39:20	6.94	--	431	299613	бРел
14:39:16	6.94	0.01	2929	2032920	бРел
14:39:11	6.93	-0.01	6047	4190571	бТел
14:39:05	6.94	--	86	59684	бРел
14:39:01	6.94	--	1393	966742	бТел
14:38:56	6.94	-0.01	2651	1839794	бТел
14:38:49	6.95	0.01	168	116760	бРел
14:38:46	6.94	-0.01	552	383088	бТел
14:38:40	6.95	0.01	651	452445	бРел
