Ёи╫╩й╠╪Д	Ёи╫╩╪ш	╪ш╦Я╠Д╤╞	Ёи╫╩а©(йж)	Ёи╫╩╤Н(т╙)	птжй
15:00:00	3.5	--	0	0	бРел
15:00:00	3.5	--	448	156800	бРел
14:59:59	3.5	0.01	566	198100	бРел
14:59:54	3.49	--	604	210796	бТел
14:59:49	3.49	--	676	235924	бТел
14:59:45	3.49	--	242	84458	бТел
14:59:39	3.49	-0.01	527	183923	бТел
14:59:34	3.5	--	412	144200	бРел
14:59:28	3.5	0.01	141	49350	бРел
14:59:24	3.49	-0.01	220	76780	бТел
14:59:19	3.5	--	330	115500	бРел
14:59:13	3.5	--	4023	1408050	бТел
14:59:09	3.5	--	97	33950	бТел
14:59:04	3.5	--	575	201250	бТел
14:58:58	3.5	--	37	12950	бТел
14:58:54	3.5	--	10	3500	бТел
14:58:49	3.5	--	10	3500	бТел
14:58:43	3.5	-0.01	500	175000	бТел
14:58:39	3.51	0.01	145	50895	бРел
14:58:34	3.5	--	1163	407050	бТел
14:58:28	3.5	-0.01	37	12950	бТел
14:58:24	3.51	--	9	3159	бРел
14:58:19	3.51	0.01	194	68094	бРел
14:58:09	3.5	--	816	285600	бТел
14:58:04	3.5	--	20	7000	бТел
14:57:54	3.5	-0.01	390	136500	бТел
14:57:49	3.51	0.01	109	38259	бРел
14:57:39	3.5	--	71	24850	бТел
14:57:34	3.5	--	1125	393750	бТел
14:57:24	3.5	--	80	28000	бТел
14:57:19	3.5	--	88	30800	бТел
14:57:13	3.5	--	16	5600	бРел
14:57:09	3.5	--	4784	1674400	бТел
14:57:04	3.5	--	13	4550	бТел
14:56:43	3.5	--	1554	543900	бТел
14:56:39	3.5	--	4002	1400700	бТел
14:56:34	3.5	--	108	37800	бТел
14:56:28	3.5	-0.01	2	700	бТел
14:56:24	3.51	0.02	942	330642	бРел
14:56:19	3.49	-0.01	202	70574	бТел
14:56:13	3.5	-0.01	44	15400	бТел
14:56:09	3.51	0.01	1932	678132	бРел
14:56:04	3.5	--	50	17500	бТел
14:55:58	3.5	--	1	350	бТел
14:55:54	3.5	--	204	71400	бТел
14:55:49	3.5	--	1	350	бТел
14:55:39	3.5	--	3217	1126223	бРел
14:55:34	3.5	--	445	155827	бТел
14:55:28	3.5	--	300	105000	бТел
14:55:24	3.5	--	1	350	бТел
14:55:19	3.5	0.01	496	173873	бРел
14:55:13	3.49	-0.01	39	13809	бТел
14:55:09	3.5	--	86	30100	бРел
14:55:04	3.5	--	67	23450	бРел
14:54:58	3.5	0.01	624	218400	бРел
14:54:54	3.49	-0.01	85	29665	бТел
14:54:49	3.5	--	2	700	бРел
14:54:43	3.5	--	81	28350	бРел
14:54:34	3.5	--	339	118650	бРел
14:54:28	3.5	--	622	217700	бРел
14:54:24	3.5	--	5	1750	бРел
14:54:13	3.5	--	1994	697977	бТел
14:54:03	3.5	--	321	112350	бТел
14:53:58	3.5	--	99	34923	бРел
14:53:54	3.5	--	990	346500	бРел
14:53:48	3.5	0.01	27	9450	бРел
14:53:43	3.49	--	100	34900	бТел
14:53:39	3.49	-0.01	1	349	бТел
14:53:33	3.5	0.01	436	152600	бРел
14:53:28	3.49	-0.01	100	34900	бТел
14:53:24	3.5	--	284	99400	бТел
14:53:18	3.5	--	958	335300	бРел
14:53:13	3.5	--	986	345100	бТел
14:53:08	3.5	--	87	30450	бТел
14:53:03	3.5	--	483	169050	бРел
14:52:58	3.5	--	1009	353150	бРел
14:52:53	3.5	--	116	40600	бРел
14:52:48	3.5	--	197	68950	бРел
14:52:43	3.5	--	1305	456750	бРел
14:52:38	3.5	--	74	25900	бРел
14:52:33	3.5	--	1032	361200	бРел
14:52:28	3.5	--	199	69650	бРел
14:52:22	3.5	--	40	14000	бРел
14:52:18	3.5	0.01	10	3500	бРел
14:52:13	3.49	-0.01	69	24081	бТел
14:52:07	3.5	--	299	104650	бРел
14:52:03	3.5	--	330	115500	бРел
14:51:58	3.5	--	2566	898100	бТел
14:51:52	3.5	--	52	18200	бТел
14:51:48	3.5	--	1319	461650	бТел
14:51:43	3.5	0.01	9139	3198650	бРел
14:51:33	3.49	--	181	63169	бТел
14:51:28	3.49	--	276	96324	бТел
14:51:22	3.49	--	89	31061	бТел
14:51:18	3.49	--	86	30014	бТел
14:51:13	3.49	-0.01	249	86901	бТел
14:51:07	3.5	--	76	26600	бРел
14:51:03	3.5	--	1077	376950	бРел
14:50:58	3.5	--	223	78050	бРел
14:50:48	3.5	--	357	124950	бРел
14:50:43	3.5	0.01	110	38500	бРел
14:50:37	3.49	-0.01	773	269777	бТел
14:50:33	3.5	--	32	11200	бРел
14:50:28	3.5	--	173	60550	бРел
14:50:22	3.5	0.01	30	10500	бРел
14:50:18	3.49	--	448	156352	бТел
14:50:13	3.49	--	73	25477	бТел
14:50:07	3.49	-0.01	76	26524	бТел
14:50:03	3.5	--	831	291025	бТел
14:49:58	3.5	0.01	1878	657300	бРел
14:49:52	3.49	-0.01	262	91438	бТел
14:49:48	3.5	--	119	41650	бРел
14:49:43	3.5	--	91	31850	бРел
14:49:37	3.5	--	2	700	бРел
14:49:33	3.5	--	558	195300	бРел
14:49:28	3.5	--	1786	625275	бТел
14:49:22	3.5	--	90	31643	бТел
14:49:18	3.5	--	85	29750	бТел
14:49:13	3.5	--	385	134750	бТел
14:49:07	3.5	-0.01	145	50750	бТел
14:49:03	3.51	0.01	232	81607	бРел
14:48:48	3.5	--	793	277550	бТел
14:48:43	3.5	--	2	875	бТел
14:48:37	3.5	-0.01	1	350	бТел
14:48:33	3.51	0.01	131	45981	бРел
14:48:28	3.5	--	1034	361900	бТел
14:48:22	3.5	--	274	96075	бТел
14:48:17	3.5	--	293	102550	бТел
14:48:13	3.5	--	13	4550	бТел
14:48:07	3.5	--	2	700	бТел
14:48:02	3.5	--	201	70350	бТел
14:47:58	3.5	--	0	143	бТел
14:47:52	3.5	--	713	249550	бТел
14:47:42	3.5	--	15	5425	бТел
14:47:37	3.5	-0.01	165	57750	бТел
14:47:32	3.51	0.01	31	10881	бРел
14:47:27	3.5	--	53	18550	бТел
14:47:22	3.5	--	3000	1050000	бТел
14:47:18	3.5	--	73	25550	бТел
14:47:07	3.5	-0.01	1	350	бТел
14:47:02	3.51	0.01	31	10881	бРел
14:46:57	3.5	--	16	5600	бТел
14:46:52	3.5	--	76	26600	бТел
14:46:47	3.5	--	6	2100	бТел
14:46:42	3.5	--	12474	4366138	бРел
14:46:32	3.5	--	31	10850	бРел
