Ёи╫╩й╠╪Д	Ёи╫╩╪ш	╪ш╦Я╠Д╤╞	Ёи╫╩а©(йж)	Ёи╫╩╤Н(т╙)	птжй
15:00:00	3.45	--	0	0	бТел
15:00:00	3.45	--	0	0	бТел
15:00:00	3.45	--	10	3450	бТел
14:59:56	3.45	--	71	24495	бТел
14:59:51	3.45	--	2000	690000	бТел
14:59:46	3.45	--	682	235290	бТел
14:59:41	3.45	--	187	64515	бТел
14:59:36	3.45	--	10	3450	бТел
14:59:31	3.45	--	22	7590	бТел
14:59:26	3.45	--	133	45885	бТел
14:59:21	3.45	--	55	18975	бТел
14:59:16	3.45	-0.01	3282	1132290	бТел
14:59:06	3.46	0.01	41	14186	бРел
14:59:01	3.45	-0.01	1300	448500	бТел
14:58:56	3.46	0.01	287	99302	бРел
14:58:51	3.45	--	307	105915	бТел
14:58:46	3.45	--	395	136275	бТел
14:58:41	3.45	-0.01	156	53820	бТел
14:58:36	3.46	--	3	1038	бРел
14:58:31	3.46	0.01	866	299636	бРел
14:58:26	3.45	--	1213	418485	бТел
14:58:21	3.45	--	2061	711045	бТел
14:58:16	3.45	--	51	17595	бТел
14:58:11	3.45	--	453	156285	бТел
14:58:06	3.45	--	162	55890	бТел
14:58:01	3.45	--	626	215970	бТел
14:57:56	3.45	--	159	55062	бТел
14:57:51	3.45	--	10	3450	бТел
14:57:41	3.45	--	311	107295	бТел
14:57:36	3.45	--	104	35880	бТел
14:57:31	3.45	--	60	20700	бТел
14:57:26	3.45	--	160	55200	бТел
14:57:21	3.45	--	1083	373635	бТел
14:57:16	3.45	--	567	195615	бТел
14:57:11	3.45	-0.01	84	28980	бТел
14:57:06	3.46	0.01	58	20068	бРел
14:57:01	3.45	--	10045	3465525	бТел
14:56:56	3.45	--	150	51750	бТел
14:56:51	3.45	--	436	150420	бТел
14:56:46	3.45	-0.01	157	54199	бТел
14:56:41	3.46	0.01	347	120062	бРел
14:56:36	3.45	--	141	48645	бТел
14:56:30	3.45	--	422	145659	бРел
14:56:26	3.45	--	786	271446	бТел
14:56:21	3.45	--	406	140070	бТел
14:56:15	3.45	--	243	83835	бТел
14:56:11	3.45	--	24	8280	бТел
14:56:06	3.45	--	2681	924945	бТел
14:56:00	3.45	--	106	36570	бТел
14:55:56	3.45	--	1030	355350	бТел
14:55:51	3.45	--	51	17595	бТел
14:55:36	3.45	--	489	168705	бТел
14:55:30	3.45	--	7	2415	бТел
14:55:26	3.45	--	403	139035	бТел
14:55:21	3.45	--	46	15870	бТел
14:55:11	3.45	-0.01	51	17595	бТел
14:55:06	3.46	0.01	52	17992	бРел
14:55:00	3.45	--	20	6900	бТел
14:54:55	3.45	--	113	38985	бТел
14:54:51	3.45	--	50	17250	бТел
14:54:45	3.45	--	704	242880	бТел
14:54:40	3.45	-0.01	62	21390	бТел
14:54:36	3.46	0.01	96	33216	бРел
14:54:25	3.45	--	704	242880	бТел
14:54:15	3.45	-0.01	144	49680	бТел
14:54:10	3.46	0.01	187	64702	бРел
14:54:06	3.45	--	84	28980	бТел
14:53:55	3.45	--	338	116610	бТел
14:53:51	3.45	--	1098	378810	бТел
14:53:45	3.45	--	83	28635	бТел
14:53:40	3.45	--	184	63480	бТел
14:53:35	3.45	--	1125	388125	бТел
14:53:30	3.45	-0.01	1220	420900	бТел
14:53:25	3.46	0.01	805	278530	бРел
14:53:20	3.45	--	250	86250	бТел
14:53:15	3.45	--	108	37260	бТел
14:53:10	3.45	--	33	11385	бТел
14:53:05	3.45	--	2220	765900	бТел
14:53:00	3.45	-0.01	395	136275	бТел
14:52:55	3.46	0.01	361	124906	бРел
14:52:50	3.45	-0.01	30	10350	бТел
14:52:45	3.46	0.01	63	21798	бРел
14:52:40	3.45	--	525	181125	бТел
14:52:35	3.45	--	88	30360	бТел
14:52:30	3.45	--	190	65550	бТел
14:52:25	3.45	--	325	112125	бТел
14:52:20	3.45	--	235	81075	бТел
14:52:15	3.45	--	1154	398130	бТел
14:52:10	3.45	--	115	39675	бТел
14:52:05	3.45	--	180	62100	бТел
14:52:00	3.45	-0.01	89	30705	бТел
14:51:55	3.46	0.01	587	203102	бРел
14:51:50	3.45	-0.01	192	66240	бТел
14:51:45	3.46	0.01	406	140476	бРел
14:51:40	3.45	--	30	10350	бТел
14:51:35	3.45	-0.01	190	65550	бТел
14:51:30	3.46	0.01	63	21798	бРел
14:51:25	3.45	0.01	4709	1624674	бРел
14:51:20	3.44	-0.01	2065	710360	бТел
14:51:15	3.45	0.01	975	336375	бРел
14:51:10	3.44	-0.01	20	6880	бТел
14:51:05	3.45	0.01	687	237015	бРел
14:51:00	3.44	-0.01	159	54696	бТел
14:50:55	3.45	--	5977	2062065	бРел
14:50:50	3.45	--	4108	1417260	бРел
14:50:45	3.45	0.01	137	47265	бРел
14:50:40	3.44	--	23	7912	бТел
14:50:35	3.44	--	260	89440	бТел
14:50:30	3.44	-0.01	225	77400	бТел
14:50:25	3.45	--	177	61065	бРел
