Ёи╫╩й╠╪Д	Ёи╫╩╪ш	╪ш╦Я╠Д╤╞	Ёи╫╩а©(йж)	Ёи╫╩╤Н(т╙)	птжй
15:00:00	7.49	--	0	0	бТел
14:59:59	7.49	--	130	97370	бТел
14:59:59	7.49	--	4227	3166023	бРел
14:59:54	7.49	--	682	510818	бТел
14:59:50	7.49	0.01	3436	2573564	бРел
14:59:45	7.48	-0.01	1478	1105544	бТел
14:59:39	7.49	--	650	486850	бРел
14:59:35	7.49	0.01	2405	1801345	бРел
14:59:30	7.48	-0.01	1900	1421200	бТел
14:59:24	7.49	--	591	442659	бРел
14:59:20	7.49	0.01	1326	993174	бРел
14:59:15	7.48	--	819	612612	бТел
14:59:09	7.48	--	187	139876	бТел
14:59:05	7.48	--	1042	779416	бРел
14:59:00	7.48	-0.01	3725	2786300	бТел
14:58:54	7.49	--	2472	1851528	бРел
14:58:50	7.49	--	1674	1253826	бРел
14:58:45	7.49	--	1127	844123	бРел
14:58:39	7.49	--	4672	3499328	бРел
14:58:35	7.49	--	611	457639	бРел
14:58:29	7.49	--	1816	1360184	бРел
14:58:24	7.49	0.01	454	340046	бРел
14:58:20	7.48	-0.01	2050	1533400	бТел
14:58:15	7.49	0.01	668	500332	бРел
14:58:09	7.48	-0.01	977	730796	бТел
14:58:05	7.49	--	1335	999915	бРел
14:58:00	7.49	--	1312	982688	бРел
14:57:54	7.49	--	124	92876	бРел
14:57:50	7.49	0.01	837	626913	бРел
14:57:45	7.48	-0.01	1003	750244	бТел
14:57:39	7.49	--	292	218708	бРел
14:57:35	7.49	0.01	2495	1868755	бРел
14:57:30	7.48	--	414	309672	бТел
14:57:24	7.48	--	2697	2017356	бРел
14:57:20	7.48	0.01	4044	3024912	бРел
14:57:15	7.47	-0.01	2220	1658340	бТел
14:57:09	7.48	0.01	215	160820	бРел
14:57:05	7.47	--	3171	2368737	бТел
14:57:00	7.47	-0.01	920	687240	бТел
14:56:54	7.48	0.01	453	338844	бРел
14:56:50	7.47	--	2726	2036665	бТел
14:56:45	7.47	-0.01	1447	1080909	бТел
14:56:39	7.48	--	2039	1525172	бРел
14:56:35	7.48	--	1970	1473560	бРел
14:56:30	7.48	0.01	1836	1373328	бРел
14:56:24	7.47	--	5694	4253418	бРел
14:56:20	7.47	--	1143	853821	бТел
14:56:15	7.47	-0.01	1951	1457397	бТел
14:56:08	7.48	--	1877	1403996	бРел
14:56:04	7.48	0.01	771	576708	бРел
14:56:00	7.47	--	2642	1973574	бРел
14:55:54	7.47	-0.01	1303	973341	бТел
14:55:50	7.48	0.01	2419	1809412	бРел
14:55:45	7.47	--	1316	983052	бРел
14:55:39	7.47	--	352	262944	бРел
14:55:35	7.47	--	952	711144	бТел
14:55:30	7.47	--	4424	3304728	бТел
14:55:24	7.47	-0.01	319	238293	бТел
14:55:20	7.48	--	2200	1645600	бРел
14:55:15	7.48	0.01	1104	825792	бРел
14:55:09	7.47	--	175	130725	бТел
14:55:05	7.47	-0.01	838	625986	бТел
14:54:59	7.48	--	1039	777172	бРел
14:54:54	7.48	--	152	113696	бРел
14:54:50	7.48	0.01	1328	993344	бРел
14:54:44	7.47	--	921	687987	бРел
14:54:38	7.47	-0.01	1026	766422	бТел
14:54:35	7.48	0.01	2774	2074952	бРел
14:54:29	7.47	--	1693	1264671	бТел
14:54:24	7.47	--	430	321210	бТел
14:54:20	7.47	-0.01	1259	940473	бТел
14:54:14	7.48	0.01	713	533324	бРел
14:54:09	7.47	--	1204	899388	бРел
14:54:05	7.47	--	1639	1224333	бРел
14:53:59	7.47	--	494	369018	бРел
14:53:54	7.47	--	491	366777	бРел
14:53:50	7.47	--	5636	4210092	бТел
14:53:45	7.47	--	1400	1045800	бТел
14:53:39	7.47	0.01	5998	4480506	бРел
14:53:33	7.46	--	675	503550	бТел
14:53:29	7.46	-0.01	3671	2738566	бТел
14:53:23	7.47	--	3369	2516643	бРел
14:53:17	7.47	0.01	1308	977076	бРел
14:53:14	7.46	-0.01	2141	1597186	бТел
14:53:09	7.47	--	1700	1269900	бРел
14:53:03	7.47	0.01	510	380970	бРел
14:52:59	7.46	--	1905	1421137	бТел
14:52:54	7.46	--	2414	1800844	бРел
14:52:48	7.46	--	755	563230	бРел
14:52:44	7.46	--	993	740778	бРел
14:52:39	7.46	0.01	1110	828060	бРел
14:52:33	7.45	-0.01	620	461900	бТел
14:52:29	7.46	--	1548	1154808	бТел
14:52:24	7.46	0.01	7705	5747937	бРел
14:52:18	7.45	--	745	555025	бТел
14:52:14	7.45	--	2351	1751495	бТел
14:52:09	7.45	--	2598	1935510	бТел
14:52:03	7.45	--	560	417200	бТел
14:51:59	7.45	--	3150	2346750	бРел
14:51:54	7.45	--	3387	2523315	бРел
14:51:48	7.45	--	2454	1828230	бТел
14:51:44	7.45	-0.01	3753	2795985	бТел
14:51:39	7.46	0.01	2871	2142325	бРел
14:51:33	7.45	--	1196	891020	бРел
14:51:29	7.45	--	2023	1507135	бРел
14:51:24	7.45	--	2331	1736595	бРел
14:51:18	7.45	-0.01	2035	1516261	бТел
14:51:14	7.46	--	3167	2362582	бРел
14:51:09	7.46	--	9259	6907214	бРел
14:51:02	7.46	--	3709	2766914	бРел
14:50:59	7.46	0.01	2116	1579095	бРел
14:50:54	7.45	--	2433	1812585	бТел
14:50:47	7.45	-0.01	574	427630	бТел
14:50:44	7.46	--	4031	3007126	бРел
14:50:39	7.46	--	2933	2188018	бРел
14:50:33	7.46	--	1459	1088414	бРел
14:50:29	7.46	--	3118	2326028	бРел
14:50:24	7.46	--	2046	1526316	бРел
14:50:17	7.46	--	912	680352	бРел
14:50:14	7.46	-0.01	2088	1557648	бТел
14:50:09	7.47	--	1073	801531	бРел
14:50:03	7.47	--	2184	1631448	бРел
14:49:59	7.47	0.01	10842	8098974	бРел
14:49:53	7.46	--	962	717652	бТел
14:49:48	7.46	-0.01	1431	1067526	бТел
14:49:44	7.47	--	1715	1281105	бРел
14:49:39	7.47	-0.01	1745	1303515	бТел
14:49:33	7.48	0.01	700	523600	бРел
14:49:29	7.47	--	1720	1284840	бТел
14:49:24	7.47	-0.01	5998	4480506	бТел
14:49:18	7.48	--	578	432344	бРел
14:49:14	7.48	--	10536	7880928	бРел
14:49:09	7.48	--	2119	1585012	бРел
14:49:03	7.48	--	698	522104	бРел
14:48:59	7.48	-0.01	1669	1248913	бТел
14:48:54	7.49	--	13436	10063564	бРел
14:48:48	7.49	0.01	112	83888	бРел
14:48:44	7.48	--	1287	962676	бТел
14:48:39	7.48	-0.01	802	599896	бТел
14:48:33	7.49	0.01	273	204477	бРел
14:48:29	7.48	-0.01	3540	2647920	бТел
14:48:23	7.49	--	919	688331	бРел
14:48:18	7.49	--	275	205975	бРел
14:48:14	7.49	--	245	183505	бРел
14:48:08	7.49	--	775	580475	бТел
14:48:03	7.49	--	522	391225	бРел
14:47:59	7.49	--	320	239680	бРел
14:47:53	7.49	--	4464	3344037	бТел
14:47:47	7.49	--	911	682339	бТел
14:47:44	7.49	-0.01	3911	2929339	бТел
14:47:38	7.5	--	1052	789000	бРел
14:47:33	7.5	--	406	304500	бРел
14:47:29	7.5	0.01	1481	1110750	бРел
14:47:23	7.49	-0.01	868	650132	бТел
14:47:18	7.5	--	619	464250	бРел
14:47:14	7.5	0.01	3027	2270250	бРел
14:47:08	7.49	-0.01	1313	983437	бТел
14:47:02	7.5	--	548	411000	бРел
14:46:57	7.5	0.01	172	129000	бРел
14:46:53	7.49	-0.01	620	464380	бТел
14:46:48	7.5	0.01	1373	1029750	бРел
14:46:41	7.49	--	132	98868	бТел
14:46:38	7.49	--	429	321321	бТел
14:46:33	7.49	--	476	356524	бТел
