Ёи╫╩й╠╪Д	Ёи╫╩╪ш	╪ш╦Я╠Д╤╞	Ёи╫╩а©(йж)	Ёи╫╩╤Н(т╙)	птжй
15:00:00	3.36	--	0	0	бРел
15:00:00	3.36	--	90	30240	бРел
14:59:59	3.36	--	1546	519456	бРел
14:59:55	3.36	--	665	223440	бРел
14:59:50	3.36	--	361	121296	бРел
14:59:45	3.36	--	178	59808	бРел
14:59:40	3.36	0.01	2398	805728	бРел
14:59:35	3.35	-0.01	555	185925	бТел
14:59:30	3.36	--	10	3360	бРел
14:59:25	3.36	--	767	257712	бРел
14:59:19	3.36	--	868	291648	бРел
14:59:15	3.36	--	589	197904	бРел
14:59:10	3.36	--	3647	1225392	бРел
14:59:04	3.36	--	476	159936	бРел
14:59:00	3.36	--	870	292320	бРел
14:58:55	3.36	--	289	97104	бРел
14:58:49	3.36	--	2593	871248	бРел
14:58:45	3.36	--	4301	1445136	бРел
14:58:39	3.36	--	685	230160	бРел
14:58:34	3.36	--	2415	811440	бРел
14:58:29	3.36	--	108	36288	бРел
14:58:24	3.36	--	8329	2798544	бРел
14:58:19	3.36	--	9419	3164784	бРел
14:58:15	3.36	--	622	208992	бРел
14:58:09	3.36	--	490	164640	бРел
14:58:04	3.36	--	1379	463344	бРел
14:58:00	3.36	0.01	1339	449904	бРел
14:57:54	3.35	-0.01	20	6700	бТел
14:57:49	3.36	--	390	131040	бРел
14:57:44	3.36	--	413	138768	бРел
14:57:39	3.36	0.01	50	16800	бРел
14:57:34	3.35	-0.01	6053	2027755	бТел
14:57:29	3.36	--	153	51408	бРел
14:57:24	3.36	--	243	81648	бРел
14:57:19	3.36	--	1700	571200	бРел
14:57:14	3.36	--	348	116928	бРел
14:57:09	3.36	--	1510	507360	бРел
14:57:04	3.36	--	184	61824	бРел
14:56:59	3.36	0.01	393	132048	бРел
14:56:54	3.35	-0.01	76	25460	бТел
14:56:49	3.36	--	1335	448560	бРел
14:56:44	3.36	--	803	269808	бРел
14:56:39	3.36	--	58	19488	бРел
14:56:34	3.36	--	200	67200	бРел
14:56:29	3.36	--	3350	1125600	бРел
14:56:24	3.36	--	244	81984	бРел
14:56:19	3.36	--	296	99456	бРел
14:56:14	3.36	--	1050	352800	бРел
14:56:09	3.36	--	275	92400	бРел
14:56:04	3.36	--	166	55776	бРел
14:55:59	3.36	--	810	272160	бРел
14:55:54	3.36	--	249	83664	бРел
14:55:49	3.36	--	131	44016	бРел
14:55:44	3.36	--	991	332976	бРел
14:55:39	3.36	--	204	68544	бРел
14:55:34	3.36	--	207	69552	бРел
14:55:29	3.36	--	40	13440	бРел
14:55:24	3.36	--	331	111216	бРел
14:55:19	3.36	--	1017	341712	бРел
14:55:14	3.36	--	384	129024	бРел
14:55:09	3.36	0.01	50	16800	бРел
14:55:04	3.35	--	12	4020	бТел
14:54:59	3.35	-0.01	180	60300	бТел
14:54:54	3.36	--	15	5040	бРел
14:54:49	3.36	--	114	38304	бРел
14:54:44	3.36	--	31	10416	бРел
14:54:39	3.36	0.01	68	22848	бРел
14:54:34	3.35	-0.01	33	11055	бТел
14:54:29	3.36	0.01	538	180768	бРел
14:54:19	3.35	--	386	129310	бТел
14:54:14	3.35	-0.01	37	12395	бТел
14:54:04	3.36	--	1083	363888	бРел
14:53:59	3.36	--	261	87696	бРел
14:53:49	3.36	--	3	1008	бРел
14:53:44	3.36	0.01	226	75936	бРел
14:53:34	3.35	-0.01	6	2010	бТел
14:53:29	3.36	--	342	114912	бРел
14:53:19	3.36	--	20	6720	бРел
14:53:14	3.36	0.01	420	141120	бРел
14:53:08	3.35	-0.01	4788	1603980	бТел
14:53:04	3.36	0.01	980	329280	бРел
14:52:59	3.35	-0.01	17	5695	бТел
14:52:53	3.36	--	41	13776	бРел
14:52:49	3.36	0.01	98	32928	бРел
14:52:44	3.35	-0.01	113	37858	бТел
14:52:38	3.36	--	496	166656	бРел
14:52:34	3.36	--	50	16800	бРел
14:52:29	3.36	0.01	63	21168	бРел
14:52:23	3.35	-0.01	230	77050	бТел
14:52:18	3.36	--	1755	589680	бРел
14:52:14	3.36	--	10	3360	бРел
14:52:04	3.36	--	610	204960	бРел
14:51:58	3.36	--	17	5712	бРел
14:51:53	3.36	--	23	7728	бРел
14:51:49	3.36	0.01	2091	702576	бРел
14:51:43	3.35	-0.01	1090	365150	бТел
14:51:38	3.36	--	5032	1690752	бРел
14:51:33	3.36	--	275	92400	бРел
14:51:28	3.36	--	5051	1697136	бРел
14:51:23	3.36	0.01	272	91392	бРел
14:51:13	3.35	-0.01	89	29815	бТел
14:51:08	3.36	--	410	137760	бРел
14:51:03	3.36	--	64	21504	бРел
14:50:58	3.36	--	151	50736	бРел
14:50:53	3.36	--	503	169008	бРел
14:50:48	3.36	0.01	107	35952	бРел
14:50:43	3.35	-0.01	402	134670	бТел
14:50:38	3.36	--	803	269808	бРел
14:50:28	3.36	--	201	67536	бРел
14:50:18	3.36	0.01	20	6720	бРел
14:50:13	3.35	-0.01	553	185255	бТел
14:50:08	3.36	--	93	31248	бРел
14:49:58	3.36	--	50	16800	бРел
14:49:53	3.36	--	376	126336	бРел
14:49:48	3.36	--	312	104832	бРел
14:49:43	3.36	0.01	51	17136	бРел
14:49:38	3.35	-0.01	493	165155	бТел
14:49:28	3.36	0.01	338	113568	бРел
14:49:23	3.35	-0.01	155	52002	бТел
14:49:18	3.36	0.01	6	2016	бРел
14:49:13	3.35	-0.01	1	335	бТел
14:49:08	3.36	--	460	154560	бРел
14:49:03	3.36	0.01	9	3024	бРел
14:48:58	3.35	-0.01	36	12060	бТел
14:48:53	3.36	--	126	42336	бРел
14:48:48	3.36	--	100	33600	бРел
14:48:43	3.36	0.01	101	33936	бРел
14:48:38	3.35	--	505	169175	бТел
14:48:33	3.35	-0.01	1030	345050	бТел
14:48:23	3.36	--	40	13440	бРел
14:48:18	3.36	--	457	153763	бРел
14:48:13	3.36	--	7	2352	бРел
14:48:08	3.36	--	85	28560	бРел
14:48:03	3.36	--	50	16800	бРел
14:47:58	3.36	0.01	417	140112	бРел
14:47:53	3.35	--	24	8040	бТел
14:47:48	3.35	-0.01	136	45560	бТел
14:47:43	3.36	--	43	14448	бРел
14:47:38	3.36	--	39	13104	бРел
14:47:33	3.36	0.01	55	18480	бРел
14:47:28	3.35	--	453	151755	бТел
14:47:23	3.35	--	505	169178	бТел
14:47:17	3.35	--	2	670	бТел
14:47:12	3.35	--	43	14405	бТел
14:47:08	3.35	--	5	1675	бТел
14:47:02	3.35	-0.01	1201	402335	бТел
14:46:58	3.36	0.01	287	96432	бРел
14:46:53	3.35	-0.01	17	5695	бТел
14:46:47	3.36	0.01	40	13440	бРел
14:46:43	3.35	--	314	105190	бТел
14:46:38	3.35	-0.01	421	141035	бТел
14:46:32	3.36	0.01	350	117600	бРел
14:46:28	3.35	-0.01	109	36515	бТел
14:46:23	3.36	0.01	408	137299	бРел
14:46:13	3.35	-0.01	30	10050	бТел
14:46:08	3.36	--	293	98448	бРел
14:46:02	3.36	--	214	71904	бРел
14:45:58	3.36	--	44	14784	бРел
14:45:53	3.36	--	33	11088	бРел
14:45:47	3.36	--	15	5040	бРел
14:45:43	3.36	--	794	266784	бРел
14:45:37	3.36	--	440	147840	бРел
14:45:28	3.36	--	60	20160	бРел
14:45:22	3.36	--	367	123520	бРел
14:45:17	3.36	--	65	21840	бРел
14:45:13	3.36	--	191	64176	бРел
14:45:07	3.36	--	87	29232	бРел
14:45:02	3.36	--	3958	1330039	бТел
14:44:57	3.36	--	100	33600	бТел
14:44:52	3.36	--	9445	3173520	бТел
14:44:47	3.36	--	352	118272	бТел
14:44:42	3.36	--	9857	3311952	бТел
14:44:37	3.36	--	920	309120	бТел
14:44:32	3.36	--	481	161616	бТел
14:44:27	3.36	--	211	71030	бТел
14:44:22	3.36	-0.01	10056	3379004	бТел
14:44:17	3.37	0.01	3	1011	бРел
14:44:12	3.36	--	233	78288	бТел
14:44:07	3.36	--	11404	3831744	бТел
14:44:02	3.36	--	26	8736	бТел
14:43:57	3.36	--	1015	341040	бТел
14:43:52	3.36	--	200	67200	бТел
14:43:47	3.36	--	442	148512	бТел
14:43:42	3.36	--	237	79632	бТел
14:43:37	3.36	--	135	45675	бТел
14:43:32	3.36	--	231	77616	бТел
14:43:27	3.36	--	21	7056	бТел
14:43:22	3.36	--	1231	413616	бТел
14:43:17	3.36	--	356	119804	бТел
14:43:12	3.36	--	30	10080	бТел
14:43:07	3.36	--	98	32928	бТел
14:43:02	3.36	--	130	43680	бТел
